Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
1AS_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	0.0003593160449534823	0.0003593160449534823	0.0003593160449534823	0.0003633761132580414	0.00037149624986715965	0.0004547276501106216	0.0006536709970340186	0.001502225272686875	0.0019478177691122386	0.002008718793680625	0.002071649852401292	0.002118340637903722	0.002158941320949313	0.0021975119698426247	0.0022614580456394306	0.0023355542921976347	0.0024654764779435266	0.002710095593293214	0.003000390477069191	0.00337493177816477	0.003874320179625542	0.004423444417817163	0.005075085380698902	0.005878978905001608	0.006780314068613734	0.007847097015636642	0.008949405560324444	0.010117690214961332	0.011446347567628305	0.012811545535036307	0.01424373462946954	0.015738854782623435	0.01734156674584815	0.018974729221357053	0.020591651423647724	0.02233646577753201	0.02431067399062388	0.0262605217938884	0.02826112045095991	0.030245478834813176	0.032318143704290606	0.034443589461727306	0.03653756968980368	0.03882541817942274	0.041236083735254725	0.04365892949600038	0.04625635819384207	0.04900400941895246	0.05202470023754445	0.05509614190994343	0.05861825116414846	0.06254433721465713	0.06681146900274877	0.0715708840727682	0.07691291894449187	0.08334000707060896	0.09044106653528286	0.09888194854046127	0.10847182987582991	0.11996689826311294	0.13304945335747856	0.14817523782611358	0.16545691856446948	0.18527411195902255	0.20819928764071563	0.23415733434591435	0.2631330268184767	0.2958013514140355	0.3331306344232282	0.37466005809348735	0.4209742722606694
1AS_R1_001 - polya	0.0	0.0	2.030034152279561e-06	8.120136609118244e-06	8.120136609118244e-06	1.4210239065956926e-05	0.002056424596259195	0.006293105872066639	0.009575671096302689	0.012810530517960168	0.01677011213198145	0.024471046688653967	0.037085678910919156	0.04355844280546254	0.04997639577789437	0.056835881178447005	0.06357153449571058	0.07019350590044651	0.07712911758170964	0.0835785360835018	0.08974983990643168	0.09607644134201092	0.10265679704662511	0.10913159097532077	0.11542368183031126	0.1214001023746223	0.12721310516967482	0.1332879823703714	0.1393222588880224	0.14523473335653664	0.1505899634502501	0.15600812460268426	0.1616658297850874	0.1673793609066782	0.17356284493452176	0.17950475489824402	0.18479705393323687	0.19037660280077723	0.19620077078366727	0.20147885957959413	0.2064077825013289	0.21136817095242402	0.21663509456051333	0.22196697926147563	0.2273861554309859	0.23262668859509558	0.2377768852394288	0.24335541908989305	0.24891263758175836	0.2543500840586391	0.2595165209761906	0.2649894930507364	0.2702909272394144	0.2755436406084378	0.2810257478366687	0.2861221485759665	0.29127539027152827	0.29648648794042987	0.3017798019924988	0.3071522873765067	0.31241515091629146	0.31779372640275616	0.32321188755519026	0.3284514057022238	0.33359246719287183	0.33906746930156983	0.34471502431321155	0.3500519840995545	0.35532702784425296	0.36083654053353964	0.36632676789837976	0.3715957215406213	0.37693471136111656	0.3824706144943829
1AS_R1_001 - polyg	0.0	0.0	0.00034510580588752534	0.0004242771378264282	0.0004912682648516537	0.000517658708831288	0.0018453010444221209	0.0034774485028548877	0.004770580257856968	0.006376337272310101	0.008011529781971286	0.00976141922123627	0.011720402178186045	0.013150561238466994	0.014440647942240656	0.015683028843435746	0.016967025444752572	0.01817692579951119	0.019710616601558394	0.02139249989672201	0.02311498387493122	0.024706530650318394	0.026324467869685206	0.027941390071975873	0.02968011432340332	0.03149293482138897	0.033279364875394984	0.0350404195024975	0.03688064546153892	0.03864373012279372	0.0404981663209011	0.04224298067478538	0.0439502393968525	0.04583817115847248	0.04805496845276176	0.0500281616487775	0.051802411497869835	0.05357666134696217	0.05528290505195314	0.05707644022549213	0.05897452215787352	0.06084316859504686	0.06263061366612901	0.06447591471055114	0.06633136592573466	0.06829440895098898	0.07015087518324864	0.07192004994696029	0.07364151890809334	0.0755436609087793	0.07744580290946525	0.07922918791224284	0.08102170806870569	0.08289948965956428	0.08477118114796604	0.086716968882926	0.08871655252292138	0.09079023240947495	0.09300499966961195	0.09532025362028679	0.09759084681961147	0.10004921817802201	0.10245582366554944	0.10496697591191925	0.10767605648813633	0.11056581010390629	0.11359665109325967	0.1167127535170088	0.1198593064530421	0.12307589556732908	0.1264985331480724	0.13014244445141424	0.13378432572060375	0.13758962473905179
1AS_R2 - polya	0.00012038554175455244	0.00012038554175455244	0.00014529289522101157	0.0001598221847431127	0.00018265392542070024	0.00024907353466459124	0.0022416618119813214	0.006571390089567466	0.009921429130806217	0.01308154960186322	0.016795858687548938	0.02406673028696613	0.036030562402021994	0.04216296038674312	0.04829016933949207	0.05478268614308241	0.06121812359497879	0.06810915805403248	0.07508736825021878	0.08146676415681561	0.08748292782535994	0.09362985509960316	0.0999251886882507	0.10620391737458727	0.11235292026161936	0.11824869838840914	0.12394002865549505	0.12979014330092964	0.1358862180618455	0.1417716181246909	0.14716613576296816	0.15270905971564974	0.1583578399205638	0.16388415897093445	0.16963049297692545	0.17505406919424693	0.18027215974547012	0.18579847879584072	0.19126979410730624	0.19645571266030193	0.20135312103564443	0.20642695649804105	0.2115423042162151	0.21673963863954956	0.22193801086927845	0.22683645705101543	0.23171103368568036	0.23694365352642566	0.24220221852703183	0.24716812212440714	0.25190259489582323	0.25698577061576977	0.2622048989733874	0.26717184037715713	0.2719914132729169	0.27674871778501065	0.28182359105380167	0.28676147387852724	0.29163086148121997	0.2967347933290552	0.30153879912889847	0.3065067783390627	0.31136993910338884	0.3162756499298868	0.3209821019286532	0.32590960668943436	0.3312283644609178	0.3363105023744699	0.3411446045597518	0.34599012261537254	0.35075780519141064	0.355447652287866	0.3598541782386404	0.3646166717827063
1AS_R2 - polyg	1.2343586230907813	1.2400188191660342	1.2443028839622652	1.2471589271597525	1.2499402482968403	1.2537220147981645	1.2584772436974692	1.2629169794528656	1.2662960770731486	1.2715567176865434	1.2788369295435107	1.2835319656719384	1.2873189212052343	1.2900390117650506	1.2926708887813398	1.2951771912239023	1.2972974296877346	1.2992806777075014	1.301051175416409	1.3028050682230055	1.304361777814659	1.3058074421221082	1.3071098891471251	1.3084590374598917	1.3097303502930755	1.310981944804765	1.3121027757107557	1.3131862455865466	1.3141960312083327	1.315251480311474	1.3162332451606102	1.317216047816141	1.318297442079143	1.319307227700929	1.3203491853209424	1.3213465172659953	1.3223573406941758	1.3232799505788293	1.3242617154279657	1.32518224969983	1.3260602339095227	1.3270046377284594	1.3279324366450849	1.3289557137499988	1.329968612790968	1.3309327349313989	1.3319342181020293	1.3328651304378383	1.3337441524539253	1.3346522330490567	1.3356142795766988	1.336536889461352	1.3374833688930776	1.33838937387542	1.3393213240176234	1.3402937486092097	1.3412744756519515	1.3422790722417655	1.3432390431566186	1.3441792957499774	1.3451537959543525	1.3461231071267554	1.3471401573933026	1.348210135785966	1.3492645470827127	1.3504040585038033	1.3515944224382213	1.3527495009552282	1.354030154045962	1.355497612287694	1.3570989475543085	1.358683677918612	1.360348319375287	1.36199843154244
1AS_R2_001 - illumina_universal_adapter	0.0	0.0	0.0	0.00030247508868965454	0.00030247508868965454	0.00030247508868965454	0.00030653515699421367	0.0003146552936033319	0.0003897665572376757	0.0005958150236940511	0.001437264179813929	0.0018737215225540348	0.001936652581274701	0.0019904484863101095	0.002040184323040959	0.0020828150402388296	0.002118340637903722	0.0021975119698426247	0.002332509240969215	0.0025517529294154084	0.0029648648794042987	0.003506883998062941	0.004154464892640122	0.0050821905002318805	0.006146943413102511	0.007453270390094408	0.008975796004304079	0.010766286126614651	0.012740494339706525	0.014890300506970579	0.01725224524314785	0.019841553804380428	0.022551649397673644	0.025268850110499834	0.02810480782123438	0.03120365495468913	0.03445678468371713	0.03759014239776063	0.04093259362948892	0.04450545373750095	0.048131094733472254	0.05188868794934172	0.05555594464543474	0.05923233649521303	0.06295338909634146	0.06673940279034285	0.07058225744060806	0.07467277625745136	0.07878359541581748	0.08302433675992948	0.08751781735600028	0.09238076416778598	0.09721833555266818	0.10236751717992529	0.10793691587670426	0.11388288590873108	0.1202571931468889	0.12719889493060887	0.13521245474673244	0.1438837456281946	0.15381568771822232	0.16490677930920172	0.17785738218366914	0.19248580828499567	0.20916964396550525	0.227960655096081	0.24915725669710803	0.2735745074807266	0.30101549413416556	0.3313980002742576	0.36549648393009737	0.4042254754872868	0.44716171282507566	0.49495886694049795
1AS_R2_001 - polya	0.00011774198083221453	0.00011977201498449409	0.00014413242481184883	0.00017864300540060136	0.00020097338107567654	0.000217213654293913	0.002277698318857667	0.006786404171070572	0.010282122981295976	0.013536267727400112	0.017420738077787053	0.024878068536186015	0.037314057753050606	0.04377362642560417	0.05009007769042202	0.05687546684441645	0.0634669877368682	0.07055180692832386	0.07767012168329214	0.08423829718299267	0.09037407540825763	0.0966529710412583	0.1031054345942789	0.10947365172997989	0.11578096784111247	0.12188528053701711	0.12778354476646536	0.133800565993822	0.14002972579009182	0.14612287329815893	0.15174708291704947	0.1574768543118585	0.16335786325101243	0.16909372474827833	0.17506304017305635	0.1807339405774493	0.18618762732754834	0.19198235981523037	0.19776897216630324	0.20331096540202645	0.20847841733665406	0.21387018804510857	0.2192213580705175	0.22465981956447445	0.23014497184393382	0.23535403947868316	0.24052656649869147	0.24606855973441472	0.25160953795306173	0.2569018369880546	0.26200635786396154	0.2674600446140606	0.2730375634474487	0.2784100488314565	0.28366276220047987	0.28877946328130055	0.29426664559491217	0.29957619992019935	0.30485834878443074	0.31035263621757536	0.3156236198939693	0.32103569094394657	0.32635539543999514	0.33171265556786095	0.3369349184246001	0.34241601063575494	0.3482757042163099	0.3537933370422057	0.3591130415382543	0.36443173101722676	0.3696854594033263	0.3749056922259132	0.3799432219747949	0.3855775817644468
1AS_R2_001 - polyg	1.2598168645290204	1.2741955964296166	1.2801232961542728	1.2831033862898193	1.286245879157548	1.2900115925100266	1.2972385140921419	1.3036980827646953	1.3076444691567268	1.3142938460225184	1.3228230345133212	1.3287882898697947	1.3335446598885856	1.3371642107821	1.3405665480213207	1.3438399780918715	1.3467297317076414	1.3494306921472492	1.3519093638471826	1.3543362696762329	1.3564728806215072	1.3584744942956548	1.3603076151351632	1.362187426760174	1.3639555865068096	1.3656922807240848	1.367247286884731	1.3688205633527475	1.3703085783863687	1.3717844132150758	1.3731678814898542	1.3745554098329373	1.3760464699177866	1.3775030194220472	1.3789666740458408	1.3803410071669342	1.381785376466281	1.383122153955557	1.3845208474864776	1.3858028140536423	1.3871142161160148	1.3884449035028341	1.3897826960091861	1.391225035274381	1.392736395700753	1.3943076421346174	1.395749981399812	1.39715984011857	1.3987138312621403	1.4008017213877597	1.4025221753318167	1.4038345924112654	1.4052058804811303	1.4065457030216348	1.407876390408454	1.409234483256329	1.4106544921458486	1.4121790477942104	1.413728978869476	1.4153377809351575	1.417140451262382	1.419059848553362	1.4211030779276315	1.4233127701023878	1.4258279824170623	1.4285756336421724	1.431613579751059	1.4347976883189095	1.4382568665143938	1.4419860392521313	1.4461668945887511	1.4504837622135736	1.4549914530487105	1.4597569582211867
1AW_R1_001 - illumina_universal_adapter	0.0	0.0	7.704650661200022e-06	0.0004591971794075213	0.0004591971794075213	0.0004591971794075213	0.0004622790396720013	0.0004730655505976813	0.0005701441489288017	0.0008097587844921224	0.0013359864246520838	0.0016133538484552844	0.0017058096563896848	0.001788249418464525	0.0018452638333574054	0.0018768529010683252	0.0019238512701016453	0.0019762428945978056	0.0020340277745568057	0.0021280245126234464	0.0022744128751862464	0.002454701700658327	0.0026673500589074473	0.0029539630635040887	0.0032582967646214893	0.0036473816230120906	0.0040857762456343715	0.004504138776537533	0.005024973161234654	0.005568151032849256	0.006194539131604818	0.006897973736972379	0.007545934857579302	0.008274794810128824	0.009009818483207305	0.009721728204302189	0.010561535126372989	0.011460667858535032	0.012369046171490514	0.013315947737751998	0.01433219115996428	0.015404678532003323	0.016525705203207924	0.017649043269610892	0.01886791900421273	0.020228560310980657	0.021727114864584063	0.023295011274138265	0.02503086906810663	0.026925442665695715	0.029024189505806604	0.03142110632650593	0.03417628940295106	0.0373559987308283	0.04119522615530427	0.045623088890295926	0.05093236366092886	0.05739579510060956	0.06498179414162711	0.07391148425795793	0.08460014612024072	0.09725426436619564	0.11247403128233016	0.13060769707853054	0.15187792615890544	0.17650276013716681	0.20562479870637068	0.23902908211306947	0.27763400471607835	0.3212184430414207	0.37077090376892863	0.4271350461460035	0.49003812553923887	0.5610580544040484
