ID,Description,GeneRatio,BgRatio,pvalue,OddsRatio,Count,TermSize,GeneIDs,p.adjust,TERM,ONTOLOGY
GO:0055080,monoatomic cation homeostasis,3/38,405/8282,0.2838704617795849,1.671927886030815,3,405,Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___TS.g16805.t1,0.7932439784629876,monoatomic cation homeostasis,BP
GO:0048585,negative regulation of response to stimulus,6/38,975/8282,0.2862530309510634,1.4076299634576974,6,975,Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g21911.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1,0.7932439784629876,negative regulation of response to stimulus,BP
GO:0007267,cell-cell signaling,4/38,592/8282,0.28682743255395243,1.5317020232490632,4,592,Montipora_capitata_HIv3___RNAseq.g40803.t1/Montipora_capitata_HIv3___RNAseq.g25137.t1/Montipora_capitata_HIv3___TS.g16805.t1/Montipora_capitata_HIv3___RNAseq.g25143.t1,0.7932439784629876,cell-cell signaling,BP
GO:0009605,response to external stimulus,8/38,1374/8282,0.28865352576018505,1.3426497857256223,8,1374,Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___TS.g16805.t1/Montipora_capitata_HIv3___RNAseq.g12097.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1/Montipora_capitata_HIv3___RNAseq.g14940.t1,0.7932439784629876,response to external stimulus,BP
GO:0042330,taxis,3/38,409/8282,0.28894139928696044,1.6546128646835863,3,409,Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1/Montipora_capitata_HIv3___RNAseq.g14940.t1,0.7932439784629876,taxis,BP
GO:0032446,protein modification by small protein conjugation,3/38,412/8282,0.2927506067375359,1.641848736715491,3,412,Montipora_capitata_HIv3___RNAseq.g13613.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g8826.t1,0.7932439784629876,protein modification by small protein conjugation,BP
GO:0031226,GO:0031226,4/38,599/8282,0.2941810700920028,1.512301684205469,4,599,Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g13613.t1/Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___TS.g16805.t1,0.7932439784629876,NA,NA
GO:0120036,plasma membrane bounded cell projection organization,6/38,985/8282,0.29451651200391443,1.3913396093277035,6,985,Montipora_capitata_HIv3___RNAseq.g40803.t1/Montipora_capitata_HIv3___RNAseq.g25137.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g25143.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1/Montipora_capitata_HIv3___RNAseq.g14940.t1,0.7932439784629876,plasma membrane bounded cell projection organization,BP
GO:0051186,GO:0051186,3/38,416/8282,0.2978367533273684,1.6251182102959985,3,416,Montipora_capitata_HIv3___RNAseq.g22747.t1/Montipora_capitata_HIv3___RNAseq.g33912.t1/Montipora_capitata_HIv3___RNAseq.g26661.t1,0.7932439784629876,NA,NA
GO:0007283,spermatogenesis,3/38,416/8282,0.2978367533273684,1.6251182102959985,3,416,Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g44775.t1/Montipora_capitata_HIv3___RNAseq.g22747.t1,0.7932439784629876,spermatogenesis,BP
