gene,signed_logP
SCF082_s2_g124,-0.0719222871388518
SCF082_s2_g125,0.254552627951919
SCF082_s2_g126,0.0969043598374758
SCF082_s2_g127,0.611127070616198
SCF082_s2_g128,0.391347357111059
SCF082_s2_g129,-0.0248460838542567
SCF082_s2_g130,-0.165057466396615
SCF082_s2_g131,-0.160411394943736
SCF082_s2_g132,-0.0579774880379411
SCF082_s2_g133,0.39596555769595
SCF082_s2_g134,-0.152363317401158
SCF082_s2_g135,0.237001870885496
SCF082_s2_g136,0.139510722215485
SCF082_s2_g137,-0.535210813349818
SCF082_s2_g138,-0.594167605029591
SCF082_s2_g139,0.0299977947619638
SCF082_s2_g140,0.0250693881957007
SCF082_s2_g141,-0.0113378114933561
SCF082_s2_g142,0.977576913022922
SCF082_s2_g144,0.0956466430772904
SCF082_s2_g145,0.0230987892660667
SCF082_s2_g146,0.631473262371237
SCF082_s2_g147,-0.116928280070698
SCF082_s2_g150,-0.337667056935903
SCF082_s2_g153,0.673368858530132
SCF082_s2_g154,0.0306299564030422
SCF082_s2_g155,-0.48900237834782
SCF082_s2_g156,-0.10636894003643
SCF082_s3_g157,0.408122622648077
SCF082_s3_g158,0.268910142973144
SCF082_s3_g159,-0.876346078307942
SCF082_s3_g160_i2,-0.203740148193865
SCF082_s3_g161,-0.00362558855754164
SCF082_s3_g162,-0.0835181083255277
SCF082_s3_g162_i1,-0.00074630460584492
SCF082_s3_g163,-0.551733254331723
SCF082_s3_g166,-0.227712893217003
SCF082_s3_g167,-0.0643373502184097
SCF082_s3_g169,0.113501954462941
SCF082_s3_g170,0.477202003593615
SCF082_s3_g171,0.123932098601363
SCF082_s3_g172,-0.182496247491433
SCF082_s3_g173,0.0282454926486991
SCF082_s3_g174,1.22449848644726
SCF082_s3_g176,-0.0390182244436991
SCF082_s3_g177,0.00154395762375493
SCF082_s3_g178,0.261690266343905
SCF082_s3_g179,0.0374668841242476
SCF082_s3_g180,-0.322671016214135
SCF082_s3_g181,-0.0953255574466152
SCF082_s3_g185,-0.476567490153678
SCF082_s3_g186,0.171146567803328
SCF082_s3_g188,-0.101105674108018
SCF082_s3_g189,0.0850337704043179
SCF082_s3_g190,0.0166095242262503
SCF082_s3_g191,-0.233261319110528
SCF082_s3_g192,-0.0573378456682733
SCF082_s3_g193,0.641882687145868
SCF082_s3_g194,-0.00641265873558982
SCF082_s3_g195,0.290891075674654
SCF082_s3_g196,0.70169228020713
SCF082_s3_g197,-0.41973242866938
SCF082_s3_g198,0.409579202890332
SCF082_s3_g199,0.584587166408423
SCF082_s3_g200,0.0934624550592149
SCF082_s3_g201,0.145195707979005
SCF082_s3_g203,0.615164263008935
SCF082_s3_g204,-0.702344562183175
SCF082_s3_g205,-0.468039184195223
SCF082_s3_g206,-0.271040297771502
SCF082_s3_g207,-0.151173868313536
SCF082_s3_g208,-0.138795201330077
SCF082_s3_g209,0.325517305567227
SCF082_s3_g210,-0.137821027647254
SCF082_s3_g211,0.404357126042633
SCF082_s3_g212,-0.0461175451718916
SCF082_s3_g213,0.46358160735388
SCF082_s3_g214,-0.567501802608919
SCF082_s3_g215,0.115662431403627
SCF082_s3_g216,-0.0800587319897225
SCF082_s3_g217,-0.0623224440939318
SCF082_s4_g218,0.234254546343882
SCF082_s4_g219,0.363467688047774
SCF082_s4_g220,0.442786657757221
SCF082_s4_g221,-0.188314186532556
SCF082_s4_g222,-0.288204084794085
SCF082_s4_g223,0.161471205284814
SCF082_s4_g225_i5,-0.0492897618358827
SCF082_s4_g227,-0.254485531150022
SCF082_s4_g229,-0.427798933212931
SCF082_s4_g231,0.0909646900130969
SCF082_s4_g232,0.255736118867389
SCF082_s4_g234,0.161943873228837
SCF082_s4_g235,0.637186120511828
SCF082_s4_g236,0.159223811652447
SCF082_s4_g237,-0.561066491711283
SCF082_s4_g238,-0.546283133393996
SCF082_s4_g239,0.117781926344832
