"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-153 0.059516460227042 2 422 "GO:0005740;GO:0031966" "mitochondrial envelope" 0.166079265204984
-134 0.378965723300326 2 114 "GO:0005741" "mitochondrial outer membrane" 0.566515086362222
-37 0.70965576292263 4 274 "GO:0005743;GO:0019866" "organelle inner membrane" 0.823481736777547
-904 0.0756721046936766 3 10 "GO:0005744" "TIM23 mitochondrial import inner membrane translocase complex" 0.194519793390992
-1053 0.000684351279051084 -1 27 "GO:0005746;GO:0070469" "obsolete respirasome" 0.00657425982826123
-975 0.0358641940300719 2 12 "GO:0005750;GO:0045275" "respiratory chain complex III" 0.122188475009431
-847 0.0576227557370441 4 13 "GO:0005753;GO:0045259;GO:0000275;GO:0045261;GO:0005754;GO:0045267" "proton-transporting ATP synthase complex" 0.163780936330442
-37 0.829283576746172 2 88 "GO:0005758;GO:0031970" "organelle envelope lumen" 0.911069106898919
-120 0.238491938867654 2 262 "GO:0005759" "mitochondrial matrix" 0.418431964600135
-692 0.0959517828954062 2 15 "GO:0005761" "mitochondrial ribosome" 0.229500999088604
-5 0.957331307593068 2 308 "GO:0005764" "lysosome" 0.975645471738327
-78 0.609172319330126 2 113 "GO:0005765" "lysosomal membrane" 0.761140680442332
-698 0.000676965427928533 2 62 "GO:0005766;GO:0042582" "primary lysosome" 0.00657425982826123
-347 0.262918987481609 3 27 "GO:0005767" "secondary lysosome" 0.45049861597726
313 4.04808237798386e-05 2 485 "GO:0005768" "endosome" 0.000729512434440728
103 0.443802976651737 3 146 "GO:0005769" "early endosome" 0.622173550999804
213 0.114753131189277 8 145 "GO:0005770" "late endosome" 0.264745412901245
350 0.287355459671518 2 24 "GO:0005771" "multivesicular body" 0.476683661508558
-211 0.00299635324127145 4 567 "GO:0005774;GO:0044437" "obsolete vacuolar part" 0.018435090280604
-537 0.00156592892000754 5 91 "GO:0005775" "vacuolar lumen" 0.0113288191003015
-448 0.0332502954799924 4 59 "GO:0005776" "autophagosome" 0.116674689528596
129 0.366600703038496 6 130 "GO:0005777;GO:0042579" "peroxisome" 0.556549253835644
14 0.962337795813754 5 28 "GO:0005778;GO:0031903" "peroxisomal membrane" 0.97569446236693
-263 0.514129215285295 -1 16 "GO:0005779;GO:0031231" "obsolete integral component of peroxisomal membrane" 0.675515067617002
-321 0.208160471143375 5 40 "GO:0005782;GO:0031907" "microbody lumen" 0.381332208319093
-591 0.000354138351613206 2 96 "GO:0005788" "endoplasmic reticulum lumen" 0.00406911909892821
-142 0.0254334435924685 2 735 "GO:0005789;GO:0042175;GO:0044432;GO:0098827" "obsolete endoplasmic reticulum part" 0.0995005401474928
-309 0.214476938835132 2 42 "GO:0005790" "smooth endoplasmic reticulum" 0.389112960239589
-733 2.69233136788214e-05 2 86 "GO:0005791" "rough endoplasmic reticulum" 0.000563466493421048
-235 0.184236322042793 2 84 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 0.355926115965684
-80 0.587951659832332 3 122 "GO:0005795" "Golgi stack" 0.737772318333504
-62 0.830223384102428 5 31 "GO:0005797" "Golgi medial cisterna" 0.911069106898919
-190 0.203564372986295 2 118 "GO:0005798" "Golgi-associated vesicle" 0.378695912604579
