"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-705 0.0449167550997149 2 33 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 0.209532514554871
-718 0.0813817698923304 3 24 "GO:0000394" "RNA splicing, via endonucleolytic cleavage and ligation" 0.297894346106915
-1238 0.0141147142625573 3 16 "GO:0000395" "mRNA 5'-splice site recognition" 0.102577582318005
-598 0.00200053795403053 2 110 "GO:0000413;GO:0018208" "peptidyl-proline modification" 0.0305568425749767
522 0.3158726995848 2 15 "GO:0000422;GO:0061726" "autophagy of mitochondrion" 0.60707507248722
-776 0.01000824533602 6 45 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.0838820363402828
582 0.127238004505684 6 28 "GO:0000459;GO:0000467;GO:0031125" "rRNA 3'-end processing" 0.374279114801695
-280 0.169452403281652 5 99 "GO:0000460;GO:0000466;GO:0000469" "maturation of 5.8S rRNA" 0.43608711645118
-695 0.000291807022901512 6 112 "GO:0000462;GO:0030490" "maturation of SSU-rRNA" 0.00881905669213458
-716 0.0141276251665352 2 48 "GO:0000470;GO:0000463" "maturation of LSU-rRNA" 0.102577582318005
-732 0.00473330351507936 2 61 "GO:0000479;GO:0000478" "obsolete endonucleolytic cleavage involved in rRNA processing" 0.0523030038416269
-141 0.483897224472161 2 101 "GO:0000578;GO:0009948;GO:0007351;GO:0008595" "anterior/posterior axis specification" 0.733253653517381
939 0.140728831934811 5 10 "GO:0000706" "meiotic DNA double-strand break processing" 0.395587815739649
432 0.476966661548739 3 11 "GO:0000709" "meiotic joint molecule formation" 0.726649769597734
958 0.114977190355239 6 11 "GO:0000710" "meiotic mismatch repair" 0.353305822114408
36 0.907554056069982 2 42 "GO:0000712;GO:0051307" "meiotic chromosome separation" 0.96275167724785
-242 0.548421558497366 2 25 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.779428710147382
444 0.426939329171191 6 13 "GO:0000719" "photoreactive repair" 0.69205692740281
915 0.0544056792298672 7 18 "GO:0000722" "telomere maintenance via recombination" 0.234322145867004
112 0.579566377421497 4 101 "GO:0000723;GO:0032200" "telomere maintenance" 0.804360127873426
441 0.0369071163733503 6 92 "GO:0000724;GO:0000725" "recombinational repair" 0.187774911505276
253 0.385136075926616 -1 48 "GO:0000726;GO:0006303" "obsolete non-recombinational repair" 0.660584605499914
141 0.737093000484908 2 23 "GO:0000727" "double-strand break repair via break-induced replication" 0.882315792049639
1274 0.0114956221509776 4 16 "GO:0000729" "DNA double-strand break processing" 0.0917573813224758
-420 0.0591662332905941 5 83 "GO:0000731;GO:0006301;GO:0019985;GO:0090592" "DNA synthesis involved in DNA repair" 0.246076849915663
-614 0.144239539044819 -1 23 "GO:0000737;GO:0006308" "DNA catabolic process" 0.402232657777981
-173 0.588483925028935 6 40 "GO:0000741" "karyogamy" 0.808854139364679
-277 0.539819192852342 2 20 "GO:0000742" "karyogamy involved in conjugation with cellular fusion" 0.771231108659511
512 0.109032083218298 -1 40 "GO:0000746;GO:0000747" "obsolete conjugation" 0.344537485486954
324 0.484382250163758 3 19 "GO:0000749;GO:0071444;GO:0019236" "response to pheromone" 0.733253653517381
781 0.0122641762712988 2 42 "GO:0000768;GO:0006949;GO:0140253;GO:0007520" "syncytium formation" 0.0948930575389771
165 0.115725591036016 3 390 "GO:0000902;GO:0000904" "cell morphogenesis" 0.354290640608963
1096 0.00779546694473588 4 24 "GO:0000911" "cytokinesis by cell plate formation" 0.0713338911577537
267 0.42714145943043 2 36 "GO:0000912;GO:0000915" "assembly of actomyosin apparatus involved in cytokinesis" 0.69205692740281
75 0.881727775717799 4 16 "GO:0000916;GO:0036213" "contractile ring contraction" 0.951186279432586
1224 0.0187052663603582 2 15 "GO:0000917;GO:0090529" "division septum assembly" 0.12136114100959
-525 0.193563429129093 2 25 "GO:0000920" "septum digestion after cytokinesis" 0.469116028375924
-919 9.46355094821066e-18 2 374 "GO:0000956;GO:0006402;GO:0006401;GO:0141188" "nucleic acid catabolic process" 6.69262323057458e-15
-76 0.866484972528218 3 20 "GO:0000959" "mitochondrial RNA metabolic process" 0.94543111892649
-225 0.338558750238416 4 74 "GO:0000966" "RNA 5'-end processing" 0.62447942266469
-382 0.231847905639491 6 40 "GO:0000967;GO:0034471;GO:0000472;GO:0000480" "obsolete ncRNA 5'-end processing" 0.515785327146628
-120 0.811892900390838 3 16 "GO:0000972;GO:0000973" "post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery" 0.922617184187483
-30 0.955784483431749 5 14 "GO:0001100" "negative regulation of exit from mitosis" 0.979609835772367
229 0.0326934586312737 2 372 "GO:0001101" "response to acid chemical" 0.175157681394218
-869 0.135378554557617 3 12 "GO:0001196;GO:0001198;GO:0007532;GO:0035950;GO:0035952;GO:0035953;GO:0035955;GO:0045894;GO:0072364;GO:0090088;GO:0090089;GO:2000217;GO:2000531;GO:2000877;GO:2000879" "obsolete regulation of cellular ketone metabolic process by regulation of transcription from RNA polymerase II promoter" 0.387700733009365
-295 0.474405454867307 -1 24 "GO:0001300" "obsolete chronological cell aging" 0.725561283914705
89 0.818829685485674 -1 27 "GO:0001302" "obsolete replicative cell aging" 0.92385830947337
118 0.757734407347646 2 28 "GO:0001403;GO:0036267;GO:0070783" "growth of unicellular organism as a thread of attached cells" 0.892818681899792
207 0.347493165204671 2 85 "GO:0001501" "skeletal system development" 0.632588171025173
626 0.0338606770734442 2 47 "GO:0001503" "ossification" 0.177906915500295
89 0.883060149826091 3 11 "GO:0001504" "neurotransmitter uptake" 0.951981917617396
351 0.0102469189042499 -1 224 "GO:0001505" "obsolete regulation of neurotransmitter levels" 0.0846073902996365
913 2.15406006709249e-05 4 89 "GO:0001508" "action potential" 0.00131323386159294
309 0.164390741843737 5 83 "GO:0001510" "RNA methylation" 0.429309943249228
-489 0.442908557085363 5 10 "GO:0001522" "pseudouridine synthesis" 0.701342154114231
1393 0.00338776077664755 2 18 "GO:0001523;GO:0042572" "retinoid metabolic process" 0.0432459281813204
292 0.27624498253686 3 57 "GO:0001525;GO:0048514" "blood vessel morphogenesis" 0.562350177461334
36 0.854840637122156 3 106 "GO:0001539;GO:0060285;GO:0060294" "cilium or flagellum-dependent cell motility" 0.943096313552525
500 0.292542472113729 3 18 "GO:0001541" "ovarian follicle development" 0.5808142512039
47 0.899663929013724 3 29 "GO:0001556" "oocyte maturation" 0.959931096256044
435 0.00202125463231012 4 211 "GO:0001558" "regulation of cell growth" 0.0306744909006377
144 0.529045328349104 3 78 "GO:0001568;GO:0001944" "vasculature development" 0.766227608291787
978 0.107711489372539 4 11 "GO:0001570" "vasculogenesis" 0.342511801844694
186 0.290544332103673 5 134 "GO:0001578;GO:0035082" "microtubule bundle formation" 0.579123313595596
315 0.0885115922851735 4 121 "GO:0001655;GO:0001822;GO:0072001" "urogenital system development" 0.309265800711831
1005 0.0982289057296462 5 11 "GO:0001656;GO:0003338" "metanephros development" 0.327635325123322
-37 0.940922768928351 4 16 "GO:0001657;GO:0072164;GO:0072163;GO:0001823;GO:0060675;GO:0072171;GO:0072078;GO:0072088;GO:0072009;GO:0072028;GO:0072080" "mesonephros development" 0.975514059911626
1271 0.00313965868883418 2 22 "GO:0001662;GO:0002209;GO:0042596" "fear response" 0.0411179004582136
73 0.550537445661947 3 284 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.780866589595124
234 0.332561815403645 2 70 "GO:0001667;GO:0010631;GO:0090130;GO:0090132" "ameboidal-type cell migration" 0.61878431905266
-196 0.488588763528909 6 51 "GO:0001676" "long-chain fatty acid metabolic process" 0.736109871256166
-72 0.788875243596824 2 56 "GO:0001678;GO:0071326;GO:0071331;GO:0071333" "cellular response to monosaccharide stimulus" 0.911016342089606
-10 0.967329614359982 2 72 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.985728390886713
209 0.217204437736423 2 144 "GO:0001701" "in utero embryonic development" 0.497608279218679
531 0.11503715384312 3 36 "GO:0001704;GO:0001707;GO:0048332" "formation of primary germ layer" 0.353305822114408
845 0.0133271455785895 2 35 "GO:0001708" "cell fate specification" 0.0994193813626423
294 0.273285633424743 2 57 "GO:0001709" "cell fate determination" 0.55889994204158
-1962 8.37760604802987e-06 2 21 "GO:0001731" "formation of translation preinitiation complex" 0.000580847352663404
-1341 0.00781233221815827 2 16 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.0713338911577537
267 0.500557361715183 3 26 "GO:0001736;GO:0007164" "establishment of tissue polarity" 0.745773200258237
462 0.148023126868883 3 40 "GO:0001738" "morphogenesis of a polarized epithelium" 0.40599699347446
-289 0.150433005381003 2 102 "GO:0001745;GO:0048749" "compound eye development" 0.408791747018232
-305 0.281218073647572 2 51 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.568546088289202
-52 0.819074024715329 5 81 "GO:0001754;GO:0046530" "photoreceptor cell differentiation" 0.92385830947337
505 0.36672966558513 2 13 "GO:0001756;GO:0061053" "somite development" 0.649241645222961
-248 0.443099087186423 2 39 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 0.701342154114231
-409 0.353469782950087 2 21 "GO:0001764" "neuron migration" 0.63908938807346
-230 0.0554407496307075 2 295 "GO:0001775;GO:0045321" "cell activation" 0.237622412962644
-744 0.128415503021368 3 17 "GO:0001776" "leukocyte homeostasis" 0.37558082604099
349 0.428454717411964 2 21 "GO:0001816" "cytokine production" 0.692737028243578
115 0.453353360091225 2 176 "GO:0001817" "regulation of cytokine production" 0.707751647365374
-126 0.630465180949719 2 60 "GO:0001818" "negative regulation of cytokine production" 0.828437339218955
281 0.185698696925361 2 91 "GO:0001819" "positive regulation of cytokine production" 0.459931435774861
-477 0.10593800890632 3 47 "GO:0001824" "blastocyst development" 0.341057564990252
-681 0.241904102603631 3 12 "GO:0001825" "blastocyst formation" 0.525413333419189
217 0.721246648930443 4 11 "GO:0001837" "epithelial to mesenchymal transition" 0.876191781657454
287 0.375371926952026 2 39 "GO:0001838;GO:0072175;GO:0001841" "epithelial tube formation" 0.655776497214453
-27 0.941028975780135 5 30 "GO:0001843;GO:0060606;GO:0014020" "primary neural tube formation" 0.975514059911626
429 0.442825652567769 2 13 "GO:0001881" "receptor recycling" 0.701342154114231
1413 0.00133342080310871 4 21 "GO:0001885;GO:0003158;GO:0045446" "endothelium development" 0.024271122989818
-325 0.167249976906165 5 74 "GO:0001889;GO:0061008" "hepaticobiliary system development" 0.432952454294505
