"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
697 0.224027025187432 2 10 "GO:0005416" "amino acid:monoatomic cation symporter activity" 0.653181547538518
-139 0.758829192749228 6 16 "GO:0005432" "calcium:sodium antiporter activity" 0.916100442337934
-162 0.588231548423048 2 37 "GO:0005451;GO:0051139;GO:0015386;GO:0022821" "metal cation:proton antiporter activity" 0.847152894174838
-733 0.0956498203382587 4 17 "GO:0005459" "UDP-galactose transmembrane transporter activity" 0.476140592774975
487 0.372823554344586 2 11 "GO:0005462" "UDP-N-acetylglucosamine transmembrane transporter activity" 0.761086350829749
-248 0.530946944971063 2 21 "GO:0005484" "SNAP receptor activity" 0.839044568769776
-302 0.37089987539793 3 29 "GO:0005496" "steroid binding" 0.761086350829749
123 0.75103123609827 2 22 "GO:0005504;GO:0033293" "monocarboxylic acid binding" 0.911197395767973
-122 0.552529094617935 2 79 "GO:0005506" "iron ion binding" 0.845940875781446
-138 0.526255015743583 2 70 "GO:0005507" "copper ion binding" 0.839044568769776
94 0.423216087235787 3 247 "GO:0005509" "calcium ion binding" 0.780701065554844
66 0.632862065476327 2 179 "GO:0005516" "calmodulin binding" 0.875714503227715
240 0.00141749122322921 2 646 "GO:0005524;GO:0032559" "adenyl ribonucleotide binding" 0.0564495034191868
-125 0.680610728715812 2 36 "GO:0005527;GO:0005528" "macrolide binding" 0.888932577445779
310 0.570155602057341 2 11 "GO:0005536" "D-glucose binding" 0.847152894174838
277 0.581998399178709 3 13 "GO:0005539" "glycosaminoglycan binding" 0.847152894174838
420 0.00387827587104075 2 159 "GO:0005543" "phospholipid binding" 0.0905376815411927
335 0.397250050732423 2 21 "GO:0005544" "calcium-dependent phospholipid binding" 0.768395098131001
852 0.00790953511238712 2 32 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.132081855355568
919 0.0314821193464223 5 18 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.269789807563644
886 0.00263795924294363 2 38 "GO:0005548" "phospholipid transporter activity" 0.0811772003396744
-1299 0.0233889588251637 3 10 "GO:0008013" "beta-catenin binding" 0.236490289834334
287 0.0531513083456259 2 152 "GO:0008017" "microtubule binding" 0.370963255154523
-130 0.409283434346723 -1 135 "GO:0008022" "obsolete protein C-terminus binding" 0.776148137402609
404 0.181614463034216 3 36 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.617232858887625
-24 0.834682276671544 2 264 "GO:0008047;GO:0140677" "molecular function activator activity" 0.935562750507674
-742 0.0827147945879778 2 18 "GO:0008080" "N-acetyltransferase activity" 0.470509479620825
-171 0.501752076687112 5 51 "GO:0008081" "phosphoric diester hydrolase activity" 0.834609719698218
-988 0.029270409951318 2 16 "GO:0008083" "growth factor activity" 0.265075825476072
266 0.00290726721378929 2 440 "GO:0008092" "cytoskeletal protein binding" 0.0812413589499965
-56 0.744685337849176 2 112 "GO:0008094" "ATP-dependent activity, acting on DNA" 0.909611718034187
-685 0.0765177774615454 2 22 "GO:0008097" "5S rRNA binding" 0.462522636977377
52 0.914965769643835 6 14 "GO:0008106" "alcohol dehydrogenase (NADP+) activity" 0.967862228201369
-74 0.536139896308623 3 236 "GO:0008134" "transcription factor binding" 0.839044568769776
178 0.611086124253593 5 27 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.862691001900018
-124 0.703239083710001 2 31 "GO:0008139" "nuclear localization sequence binding" 0.892482987803821
201 0.425774506827969 2 52 "GO:0008143;GO:0070717" "poly-purine tract binding" 0.780985685532429
70 0.888952500034349 2 13 "GO:0008157" "protein phosphatase 1 binding" 0.958313443508367
-198 0.111801319608193 3 220 "GO:0008168;GO:0016741;GO:0008757" "transferase activity, transferring one-carbon groups" 0.507983177011723
-72 0.704184692680251 5 93 "GO:0008170;GO:0008276" "protein methyltransferase activity" 0.892482987803821
-92 0.737333831314124 5 44 "GO:0008171" "O-methyltransferase activity" 0.902667276310419
