"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-158 0.368200323860299 2 109 "GO:0015078" "proton transmembrane transporter activity" 0.566768306910246
892 5.19706104252052e-07 4 106 "GO:0015079" "potassium ion transmembrane transporter activity" 2.07882441700821e-05
878 5.78087402072998e-06 3 89 "GO:0015081" "sodium ion transmembrane transporter activity" 0.000170912797134625
827 2.65190061226535e-06 6 108 "GO:0015085" "calcium ion transmembrane transporter activity" 9.01646208170219e-05
5 0.992552295649124 3 10 "GO:0015095" "magnesium ion transmembrane transporter activity" 0.994014081062451
707 0.0986817755640124 -1 18 "GO:0015101" "obsolete organic cation transmembrane transporter activity" 0.265231649737267
847 9.19385996191887e-05 -1 71 "GO:0015103" "obsolete inorganic anion transmembrane transporter activity" 0.00189449235578934
753 0.0142649127618179 5 35 "GO:0015108" "chloride transmembrane transporter activity" 0.072933388556663
722 0.208497408402174 -1 10 "GO:0015114" "obsolete phosphate ion transmembrane transporter activity" 0.412146039864763
538 0.325856609965828 2 11 "GO:0015116" "sulfate transmembrane transporter activity" 0.537821589263988
582 0.26717213577842 3 12 "GO:0015144" "carbohydrate transmembrane transporter activity" 0.474352617047847
578 0.018550249061933 3 55 "GO:0015171;GO:0015179" "amino acid transmembrane transporter activity" 0.0852308740683408
43 0.897980693704266 4 29 "GO:0015173;GO:0015175" "aromatic amino acid transmembrane transporter activity" 0.938032717349343
-248 0.651070941515173 5 11 "GO:0015180;GO:0022858" "L-alanine transmembrane transporter activity" 0.792000429750121
245 0.654189774198211 2 11 "GO:0015183;GO:0015194;GO:0022889" "L-serine transmembrane transporter activity" 0.792573192136971
-445 0.359312762574464 3 14 "GO:0015186" "L-glutamine transmembrane transporter activity" 0.566768306910246
451 0.305739530455056 3 17 "GO:0015189;GO:0061459" "L-lysine transmembrane transporter activity" 0.517171345048353
831 3.62792911905148e-11 4 216 "GO:0015267;GO:0022803" "channel activity" 3.08373975119376e-09
250 0.570739054897508 2 17 "GO:0015271" "outward rectifier potassium channel activity" 0.734324956415237
925 0.000285765937305317 3 51 "GO:0015276;GO:0099094" "ligand-gated monoatomic ion channel activity" 0.00451908924110734
-129 0.789991310654469 4 14 "GO:0015278;GO:0099604" "ligand-gated calcium channel activity" 0.874908943395829
264 0.0869636601240224 2 141 "GO:0015291" "secondary active transmembrane transporter activity" 0.24846760035435
740 0.01611407236968 4 35 "GO:0015294;GO:0015293" "symporter activity" 0.0791438009609077
531 0.291714983847598 6 13 "GO:0015295" "solute:proton symporter activity" 0.503703743327715
226 0.246099670808296 3 88 "GO:0015297" "antiporter activity" 0.455067642913961
241 0.344343431314251 -1 51 "GO:0015298;GO:0140828;GO:0015491" "obsolete solute:monoatomic cation antiporter activity" 0.554866192639077
144 0.639694779329647 -1 35 "GO:0015299" "obsolete solute:proton antiporter activity" 0.78518492769704
-354 0.482763155689077 -1 13 "GO:0015301" "obsolete anion:anion antiporter activity" 0.678262284852422
315 0.312178840954505 2 34 "GO:0015368" "calcium:monoatomic cation antiporter activity" 0.52544953427986
26 0.949642588155473 2 20 "GO:0015369" "calcium:proton antiporter activity" 0.966863128992913
568 0.184940998615022 2 18 "GO:0015370" "solute:sodium symporter activity" 0.385766500178574
638 9.42975687699147e-07 2 201 "GO:0015399;GO:0042626" "primary active transmembrane transporter activity" 3.56235259797456e-05
80 0.878392871489195 2 12 "GO:0015421;GO:0035673" "oligopeptide transmembrane transporter activity" 0.924624075251784
714 0.0952770104808055 2 18 "GO:0015440;GO:0033220" "ABC-type peptide transporter activity" 0.261243415834467
-1085 0.0473816838278298 2 11 "GO:0015453" "oxidoreduction-driven active transmembrane transporter activity" 0.16957655264697
-903 0.0628055422317276 2 14 "GO:0015459" "potassium channel regulator activity" 0.209291059224074
276 0.45675382090015 2 24 "GO:0015485;GO:0032934" "sterol binding" 0.652505458428786
162 0.682675852273697 4 21 "GO:0015556" "C4-dicarboxylate transmembrane transporter activity" 0.808744912101244
1179 0.0192634614632848 3 13 "GO:0015562" "efflux transmembrane transporter activity" 0.0873276919668911
-49 0.832182633872064 3 63 "GO:0015605;GO:0015932;GO:1901505" "organophosphate ester transmembrane transporter activity" 0.898228874655561
806 0.160291155217409 2 10 "GO:0015616" "DNA translocase activity" 0.357370444419141
125 0.328564449634637 2 209 "GO:0015631" "tubulin binding" 0.5383245121185
-525 0.360171845850512 4 10 "GO:0015658" "branched-chain amino acid transmembrane transporter activity" 0.566768306910246
753 0.00286426447548497 3 52 "GO:0015662;GO:0140358" "P-type ion transporter activity" 0.025294803160127
480 0.186405065654243 2 25 "GO:0015926" "glucosidase activity" 0.386449526356357
-466 0.140979706658185 2 33 "GO:0016018" "cyclosporin A binding" 0.336372633430055
-415 0.253462592626662 2 25 "GO:0016156;GO:0000104" "succinate dehydrogenase activity" 0.459612167963014
12 0.976494881250599 2 21 "GO:0016206" "catechol O-methyltransferase activity" 0.981834583435073
-540 0.0441010094418056 1 46 "GO:0016209" "antioxidant activity" 0.162821839874297
881 0.0802447256170724 3 13 "GO:0016277;GO:0035242" "protein-arginine omega-N asymmetric methyltransferase activity" 0.236218239911728
-142 0.589291137010974 4 48 "GO:0016278;GO:0016279" "protein-lysine N-methyltransferase activity" 0.743447074522194
166 0.772166349189272 3 10 "GO:0016289;GO:0047617" "acyl-CoA hydrolase activity" 0.869240169488962
-743 0.00516180752340554 2 47 "GO:0016407" "acetyltransferase activity" 0.03539808391521
-653 0.12698654201783 2 18 "GO:0016408" "C-acyltransferase activity" 0.309501249362453
295 0.445719884795603 2 22 "GO:0016409" "palmitoyltransferase activity" 0.643502169131656
-787 0.0245212391568117 2 27 "GO:0016410" "N-acyltransferase activity" 0.105534447004
-643 0.0454053750511455 2 32 "GO:0016417" "S-acyltransferase activity" 0.164852292814862
721 0.18809663862343 2 11 "GO:0016423" "tRNA (guanine) methyltransferase activity" 0.388771167975478
837 0.0742253652079238 5 15 "GO:0016427;GO:0016428" "tRNA (cytidine-5-)-methyltransferase activity" 0.225327001524054
-83 0.317574972644968 2 523 "GO:0016491" "oxidoreductase activity" 0.530291241414449
-1037 0.00125182439283303 2 32 "GO:0016504;GO:0061134" "peptidase regulator activity" 0.0137296868891365
471 0.315058795251117 2 15 "GO:0016595" "glutamate binding" 0.527684681701378
38 0.89006112366328 2 43 "GO:0016597" "amino acid binding" 0.93257559952393
-256 0.179283491716863 2 92 "GO:0016614;GO:0016616" "oxidoreductase activity, acting on CH-OH group of donors" 0.377438929930238
-46 0.927982826019427 2 13 "GO:0016615" "malate dehydrogenase activity" 0.954275450615344
450 0.174979616617382 2 30 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.375064515320649
-305 0.178045242522196 2 65 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.377167491947331
-425 0.192961407295324 4 31 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 0.390800295155151
-898 0.031195188117048 2 19 "GO:0016634;GO:0016453;GO:0003985;GO:0003988;GO:0003997;GO:0008410;GO:0008775;GO:0016401" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.129345901948736
908 0.0455768103664618 3 16 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.164852292814862
507 0.190527372797549 2 22 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.389418513556981
664 0.205103360174153 4 12 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.406618906467709
99 0.633639327845878 2 77 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.779158667152255
-439 0.402213435752768 4 12 "GO:0016652;GO:0008746" "oxidoreductase activity, acting on NAD(P)H as acceptor" 0.603764097818725
-720 0.169579226135526 2 12 "GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.369595749269736
681 0.193778232075617 2 12 "GO:0016655;GO:0003955" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 0.391006521695607
-25 0.907695229377396 2 74 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.94215282769566
-240 0.50089393261967 4 26 "GO:0016668" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 0.689489623848938
336 0.521768555525593 3 12 "GO:0016670" "oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor" 0.701190944184591
329 0.366051409327992 2 25 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 0.566768306910246
1026 0.00806300551621366 3 22 "GO:0016701;GO:0016702" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 0.0485930983482594
-105 0.577033508589496 2 95 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.738950632468658
-622 0.0204931892768858 4 46 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.0910808412306036
-446 0.341275563562849 2 15 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.552541388625565
1320 0.0087447819341619 4 13 "GO:0016717" "oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water" 0.0508243736344452
-31 0.940073113632656 3 19 "GO:0016725" "oxidoreductase activity, acting on CH or CH2 groups" 0.961277770331137
-27 0.961055262549409 3 11 "GO:0016742" "hydroxymethyl-, formyl- and related transferase activity" 0.972496396627378
-65 0.490829737720157 2 392 "GO:0016746" "acyltransferase activity" 0.682544420551548
-265 0.100718486597014 4 129 "GO:0016747" "acyltransferase activity, transferring groups other than amino-acyl groups" 0.269640042858148
245 0.0557900295803495 3 207 "GO:0016757;GO:0016758" "glycosyltransferase activity" 0.190639297058481
-345 0.241795816974084 2 38 "GO:0016763" "pentosyltransferase activity" 0.452073674114486
-227 0.304886814961051 3 68 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.517171345048353
69 0.822507625045777 4 35 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.892033787928434
-10 0.950579179425347 2 130 "GO:0016779" "nucleotidyltransferase activity" 0.966863128992913
-734 0.0297689952939227 3 29 "GO:0016782" "transferase activity, transferring sulphur-containing groups" 0.124956276542392
-564 0.228848456187746 2 15 "GO:0016783" "sulfurtransferase activity" 0.433473398907151
101 0.225330702117986 3 520 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.429201337367592
-217 0.54342333873269 2 26 "GO:0016790" "thiolester hydrolase activity" 0.72117507877985
235 0.0468917247691547 2 245 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 0.168710967423414
-742 0.091971020071164 4 17 "GO:0016799;GO:0019104" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.257367463573628
-1537 0.00743470496775332 3 10 "GO:0016801" "hydrolase activity, acting on ether bonds" 0.0459599943461114
56 0.768005414380734 2 92 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.866075757510612
157 0.503823251396122 4 60 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.690725425301135
-51 0.910285893817719 4 16 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 0.94215282769566
105 0.468717565689717 2 160 "GO:0016829" "lyase activity" 0.664016551393766
93 0.663741520456514 2 73 "GO:0016830" "carbon-carbon lyase activity" 0.794620130123996
348 0.369386820210299 2 22 "GO:0016831" "carboxy-lyase activity" 0.567004599871339
-310 0.214775380721038 3 53 "GO:0016835;GO:0016836" "carbon-oxygen lyase activity" 0.417277882543731
82 0.848451036617144 2 18 "GO:0016846" "carbon-sulfur lyase activity" 0.905705512615005
195 0.0174221848225222 2 536 "GO:0016853" "isomerase activity" 0.0828467530022035
-401 0.105523907397956 2 54 "GO:0016860" "intramolecular oxidoreductase activity" 0.277966664345596
204 0.697210886046689 3 12 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.818831437844125
-406 0.35629639273555 2 17 "GO:0016866" "intramolecular transferase activity" 0.564758850956117
-194 0.155631099753742 2 182 "GO:0016874" "ligase activity" 0.353445802298193
82 0.821554945640809 2 25 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 0.892033787928434
-203 0.723395907508098 4 10 "GO:0016878" "acid-thiol ligase activity" 0.838005480588597
107 0.642511411990632 2 63 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.786368207156266
436 0.204942467604252 4 28 "GO:0016881" "acid-amino acid ligase activity" 0.406618906467709
259 0.594229117983434 4 14 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.748288518942102
-1144 0.0290625105819776 4 12 "GO:0016888" "DNA endonuclease activity, producing 5'-phosphomonoesters" 0.12330081275176
-617 0.119816704275708 2 21 "GO:0016891;GO:0016893" "obsolete endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.303316119692036
-344 0.114986358523576 6 70 "GO:0016922;GO:0051427" "hormone receptor binding" 0.296176984075878
-314 0.210035006990578 2 53 "GO:0017022" "myosin binding" 0.413982042764038
-946 0.0435668239724388 5 15 "GO:0017025" "TBP-class protein binding" 0.161887651919445
65 0.90193454534442 2 12 "GO:0017040" "N-acylsphingosine amidohydrolase activity" 0.940667930727309
-304 0.561855325476343 2 12 "GO:0017046" "peptide hormone binding" 0.730079860166187
-338 0.418022164934366 2 19 "GO:0017056" "structural constituent of nuclear pore" 0.619622182739483
-351 0.15296835588474 2 55 "GO:0017069" "snRNA binding" 0.352343149034257
-423 0.275239364725698 3 22 "GO:0017070" "U6 snRNA binding" 0.48362472354903
672 0.181999700174496 6 13 "GO:0017110" "nucleoside diphosphate phosphatase activity" 0.380799372672792
-195 0.550169279269255 2 31 "GO:0017124" "SH3 domain binding" 0.723626905034997
-364 0.408855445396006 3 17 "GO:0017134" "fibroblast growth factor binding" 0.612382605438952
-92 0.812322380032956 -1 22 "GO:0018024" "obsolete histone lysine N-methyltransferase activity" 0.886644010308845
-569 0.172039327474841 4 19 "GO:0018455" "alcohol dehydrogenase [NAD(P)+] activity" 0.37372213736771
-342 0.328630327204843 2 27 "GO:0019003" "GDP binding" 0.5383245121185
1213 0.00174635516692748 2 22 "GO:0019200" "carbohydrate kinase activity" 0.0179927502047074
-38 0.904148738476106 5 33 "GO:0019205" "nucleobase-containing compound kinase activity" 0.940893030470527
-409 0.383140610760252 2 15 "GO:0019206" "nucleoside kinase activity" 0.584160572459577
-735 0.0139352192744195 3 37 "GO:0019208;GO:0019888" "phosphatase regulator activity" 0.0723354893633989
339 0.201488426278756 4 47 "GO:0019209;GO:0030295" "kinase activator activity" 0.402976852557512
327 0.515607991838098 4 13 "GO:0019239" "deaminase activity" 0.699590628396745
-331 0.451969709392924 2 17 "GO:0019706;GO:0019707" "protein-cysteine S-acyltransferase activity" 0.651142801667772
-161 0.507748068206647 2 56 "GO:0019783" "ubiquitin-like protein peptidase activity" 0.691921215191423
-701 0.0845352163936279 2 20 "GO:0019798;GO:0031543;GO:0031545;GO:0004656" "peptidyl-proline dioxygenase activity" 0.245212611948648
-462 0.186234687409781 2 27 "GO:0019838" "growth factor binding" 0.386449526356357
58 0.844431147454832 2 38 "GO:0019842" "vitamin binding" 0.90569902250676
-1342 6.74586128390297e-09 2 62 "GO:0019843" "rRNA binding" 3.82265472754502e-07
-138 0.434742704792935 2 107 "GO:0019887;GO:0019207" "kinase regulator activity" 0.637122929437922
291 0.388357035557392 4 29 "GO:0019894" "kinesin binding" 0.589297484197478
182 0.0631758497874195 2 364 "GO:0019900;GO:0019901" "kinase binding" 0.209291059224074
-637 0.00346412603216116 2 70 "GO:0019902;GO:0019903" "phosphatase binding" 0.0274355950128245
-291 0.00454570471379017 3 331 "GO:0019904" "protein domain specific binding" 0.032537675846077
-498 0.105461810926106 4 35 "GO:0019905" "syntaxin binding" 0.277966664345596
-287 0.45910806227046 3 22 "GO:0020037" "heme binding" 0.654493673676966
517 3.50121358151613e-07 3 337 "GO:0022804" "active transmembrane transporter activity" 1.48801577214436e-05
1019 2.00115261855275e-11 2 146 "GO:0022836;GO:0022839;GO:0022834" "gated channel activity" 1.94397682945124e-09
156 0.398487801309481 2 98 "GO:0022853;GO:0019829;GO:0042625" "active monoatomic ion transmembrane transporter activity" 0.599494922323998
42 0.860039529457631 2 58 "GO:0030145" "manganese ion binding" 0.909528584807448
1039 0.00298138041092511 2 27 "GO:0030165" "PDZ domain binding" 0.025662514929482
-206 0.570762055129099 4 25 "GO:0030170;GO:0070279" "vitamin B6 binding" 0.734324956415237
-121 0.153372900167853 2 495 "GO:0030234;GO:0098772" "molecular function regulator activity" 0.352343149034257
168 0.519348280683506 2 49 "GO:0030246" "carbohydrate binding" 0.699590628396745
285 0.619685543898957 2 10 "GO:0030275;GO:0043522" "LRR domain binding" 0.767552221951349
10 0.980348062420826 2 20 "GO:0030276" "clathrin binding" 0.983239944610858
-566 0.0657364980290156 2 35 "GO:0030291" "protein serine/threonine kinase inhibitor activity" 0.210007669536687
919 0.079409466645138 3 12 "GO:0030296" "protein tyrosine kinase activator activity" 0.234775814429104
388 0.286188034122888 2 25 "GO:0030331" "nuclear estrogen receptor binding" 0.499861837545093
479 0.11378740445601 3 36 "GO:0030332" "cyclin binding" 0.295326087901095
-773 0.0179354736920841 2 31 "GO:0030371" "translation repressor activity" 0.0841111869697737
-1195 0.0374445104534627 -1 10 "GO:0030374" "obsolete nuclear receptor coactivator activity" 0.14803643667648
138 0.676791185362716 2 30 "GO:0030506" "ankyrin binding" 0.805553428356733
-661 0.0160397986526914 2 44 "GO:0030515" "snoRNA binding" 0.0791438009609077
-280 0.158011064556839 2 85 "GO:0030544" "Hsp70 protein binding" 0.353445802298193
932 0.000513276546323686 4 46 "GO:0030551;GO:0030552" "cyclic nucleotide binding" 0.00671207791346359
1464 0.00520560057576617 2 12 "GO:0030553" "cGMP binding" 0.03539808391521
-160 0.760382709903273 2 12 "GO:0030619" "U1 snRNA binding" 0.860333182586066
-504 0.239316880770913 3 18 "GO:0030620" "U2 snRNA binding" 0.452042997011725
507 0.354137490441586 5 11 "GO:0030621" "U4 snRNA binding" 0.562790447102632
251 0.580519812732092 3 16 "GO:0030628" "pre-mRNA 3'-splice site binding" 0.740625652266084
-360 0.00402568648050786 2 217 "GO:0030674;GO:0060090" "molecular adaptor activity" 0.0298586663944905
250 0.144070993812853 2 114 "GO:0030695" "GTPase regulator activity" 0.342546418855734
1423 0.00934673799117516 2 11 "GO:0030983" "mismatched DNA binding" 0.0534099313781438
-209 0.191273211070635 2 131 "GO:0031072" "heat shock protein binding" 0.389418513556981
542 0.114677935200245 2 28 "GO:0031210;GO:0050997;GO:0070405" "ammonium ion binding" 0.296176984075878
381 0.00863790060757517 5 160 "GO:0031267;GO:0051020" "GTPase binding" 0.0506359690788889
-887 0.00264904490152476 2 38 "GO:0031369" "translation initiation factor binding" 0.0243425747707681
-131 0.779280390913833 2 15 "GO:0031370" "eukaryotic initiation factor 4G binding" 0.871842342136749
73 0.888703983131802 2 12 "GO:0031386;GO:0141047" "protein tag activity" 0.93257559952393
9 0.963780127754851 4 79 "GO:0031406;GO:0043177" "organic acid binding" 0.973804586735956
1043 0.00140510689702405 2 31 "GO:0031420;GO:0031402" "alkali metal ion binding" 0.0146995798457901
429 0.228518617017704 2 26 "GO:0031432" "titin binding" 0.433473398907151
939 0.102064911621851 4 10 "GO:0031434" "mitogen-activated protein kinase kinase binding" 0.272173097658269
183 0.749969315997976 4 10 "GO:0031435" "mitogen-activated protein kinase kinase kinase binding" 0.854236406831865
-173 0.613762800956122 2 28 "GO:0031490" "chromatin DNA binding" 0.764393231960005
-307 0.485987920171926 2 17 "GO:0031491" "nucleosome binding" 0.679983098182942
-508 0.0776977422060061 2 40 "GO:0031593" "polyubiquitin modification-dependent protein binding" 0.231730108333702
-446 0.000251103805869899 3 230 "GO:0031625;GO:0044389" "ubiquitin-like protein ligase binding" 0.00406549019027456
90 0.838052405176848 2 17 "GO:0031685" "adenosine receptor binding" 0.903130959620058
-1164 0.0425762176842054 5 10 "GO:0031686;GO:0050542;GO:1904593;GO:1990833" "icosanoid binding" 0.159410010327458
120 0.804909288728902 2 14 "GO:0031690;GO:0031698" "adrenergic receptor binding" 0.881635567148579
-656 0.176339231995561 2 14 "GO:0031749;GO:0050780" "dopamine receptor binding" 0.375895541557936
286 0.618455271656444 3 10 "GO:0032027" "myosin light chain binding" 0.767426249500697
-991 0.0105153913561087 5 22 "GO:0032036" "myosin heavy chain binding" 0.0581338709118205
-350 0.12513017945162 3 64 "GO:0032182;GO:0043130" "ubiquitin-like protein binding" 0.306619861302571
109 0.787753186272662 4 20 "GO:0032266" "phosphatidylinositol-3-phosphate binding" 0.874060753022034
-534 0.212028521630075 2 18 "GO:0032451" "demethylase activity" 0.414361930263558
-803 0.125350538488422 3 12 "GO:0032452;GO:0140457" "protein demethylase activity" 0.306619861302571
-124 0.804935025395673 2 13 "GO:0032794" "GTPase activating protein binding" 0.881635567148579
-253 0.0426656204111726 2 219 "GO:0033218;GO:0042277" "amide binding" 0.159410010327458
15 0.977502960272859 5 11 "GO:0033549" "MAP kinase phosphatase activity" 0.981834583435073
-982 0.0728593854006881 4 11 "GO:0034212;GO:0140186" "protein N-acetyltransferase activity" 0.222172116916896
825 0.0424011879964154 4 20 "GO:0034236;GO:0004862;GO:0008603" "protein kinase A catalytic subunit binding" 0.159410010327458
748 0.123372080409522 2 14 "GO:0034237" "protein kinase A regulatory subunit binding" 0.306128917929489
-971 0.0760500932744769 5 11 "GO:0034450" "ubiquitin-ubiquitin ligase activity" 0.229840281896197
-1378 0.0164106999051294 2 10 "GO:0034452" "dynactin binding" 0.0791438009609077
-505 0.378876604069396 3 10 "GO:0034511" "U3 snoRNA binding" 0.578957507341998
796 0.0894266928376401 6 15 "GO:0034593;GO:0052866" "phosphatidylinositol phosphate phosphatase activity" 0.253375629706647
873 0.128261917153034 2 10 "GO:0034595" "phosphatidylinositol phosphate 5-phosphatase activity" 0.310384710548267
60 0.91210323574707 -1 11 "GO:0035004" "obsolete phosphatidylinositol 3-kinase activity" 0.942599088613993
352 0.0361675852553869 2 119 "GO:0035091" "phosphatidylinositol binding" 0.145526378542385
713 0.0415269933978943 2 27 "GO:0035173" "histone kinase activity" 0.158826380698301
764 0.066845948351308 -1 19 "GO:0035174" "obsolete histone serine kinase activity" 0.210626507212181
351 0.365194526262274 5 22 "GO:0035198;GO:0061980" "regulatory RNA binding" 0.566768306910246
441 0.096621182962033 5 47 "GO:0035251" "UDP-glucosyltransferase activity" 0.261951129486258
-1312 0.0123094231138697 2 12 "GO:0035252;GO:0042285" "xylosyltransferase activity" 0.0651290423724852
-117 0.823830810439993 2 12 "GO:0035254;GO:0035255" "glutamate receptor binding" 0.892046100476426
-192 0.737695949457747 6 10 "GO:0035312" "5'-3' DNA exonuclease activity" 0.847117227430224
-1059 0.0649624447644035 2 10 "GO:0035368" "selenocysteine insertion sequence binding" 0.210007669536687
-885 0.105872597155161 2 11 "GO:0035591" "signaling adaptor activity" 0.277966664345596
-552 0.174620431284162 2 20 "GO:0035613" "RNA stem-loop binding" 0.375064515320649
-1088 0.00275481553675895 5 25 "GO:0035800;GO:0036435;GO:1904288" "K48-linked polyubiquitin modification-dependent protein binding" 0.0246483495394222
-14 0.975612789174893 3 15 "GO:0035925" "mRNA 3'-UTR AU-rich region binding" 0.981834583435073
-376 0.175397817458774 2 43 "GO:0036002" "pre-mRNA binding" 0.375064515320649
-189 0.658876892018473 2 18 "GO:0036033" "mediator complex binding" 0.792573192136971
620 0.000381426868019206 2 110 "GO:0038023;GO:0060089" "molecular transducer activity" 0.00548188296627977
177 0.735878705832617 1 12 "GO:0038024" "cargo receptor activity" 0.846696311279492
120 0.676940174279281 4 40 "GO:0042054" "histone methyltransferase activity" 0.805553428356733
-478 0.0847425938351945 5 43 "GO:0042162" "telomeric DNA binding" 0.245212611948648
-942 0.0522277966646309 -1 14 "GO:0042165" "obsolete neurotransmitter binding" 0.18594189388455
-337 0.286685465650862 4 33 "GO:0042287;GO:0042288" "MHC protein binding" 0.499861837545093
-299 0.196584549926879 2 62 "GO:0042393" "histone binding" 0.394543504408165
-1149 0.00102477942929328 2 27 "GO:0042562" "hormone binding" 0.0119429462962718
61 0.467594413709206 2 508 "GO:0042803;GO:0046983" "protein dimerization activity" 0.663808353491148
811 0.122008793336377 2 12 "GO:0042805;GO:0051393" "actinin binding" 0.306128917929489
78 0.747552346843552 2 56 "GO:0042826" "histone deacetylase binding" 0.852912073579891
-76 0.74566838895234 2 60 "GO:0042887" "amide transmembrane transporter activity" 0.852912073579891
233 0.642971651733653 3 13 "GO:0043008" "ATP-dependent protein binding" 0.786368207156266
-1096 0.0364530952142045 3 12 "GO:0043014" "alpha-tubulin binding" 0.145812380856818
350 0.440576890522497 3 16 "GO:0043015" "gamma-tubulin binding" 0.642227688784132
-356 0.0115401121398129 2 170 "GO:0043021" "ribonucleoprotein complex binding" 0.0617895768115966
-191 0.29185187481047 3 102 "GO:0043022" "ribosome binding" 0.503703743327715
-755 0.167909592359746 4 11 "GO:0043023" "ribosomal large subunit binding" 0.367133513841245
300 0.496355315955124 4 17 "GO:0043024" "ribosomal small subunit binding" 0.688760687445156
481 0.248753092827311 5 19 "GO:0043138" "3'-5' DNA helicase activity" 0.455067642913961
372 0.240372629826124 2 33 "GO:0043178" "alcohol binding" 0.452073674114486
1340 0.00234531016718035 -1 17 "GO:0043225" "obsolete ATPase-coupled inorganic anion transmembrane transporter activity" 0.0221501515789255
-280 0.578526622126507 3 13 "GO:0043295;GO:1900750" "oligopeptide binding" 0.739470118507565
134 0.806215231973628 6 11 "GO:0043422" "protein kinase B binding" 0.881635567148579
124 0.505346958158251 2 97 "GO:0043531" "ADP binding" 0.691420385407667
714 0.0787814737438781 3 20 "GO:0043539" "protein serine/threonine kinase activator activity" 0.233936253911952
30 0.818097683732152 2 195 "GO:0043565" "sequence-specific DNA binding" 0.891516706631191
-311 0.285197916987978 -1 39 "GO:0043621" "obsolete protein self-association" 0.499831400906766
-796 0.00461246613437486 1 42 "GO:0044183" "protein folding chaperone" 0.0326716351184886
150 0.490507153599286 3 70 "GO:0044325" "transmembrane transporter binding" 0.682544420551548
422 0.219556852495005 2 28 "GO:0044390;GO:0031624" "ubiquitin-like protein conjugating enzyme binding" 0.422225872955842
-878 0.00556933190379358 3 33 "GO:0044769" "ATPase activity, coupled to transmembrane movement of ions, rotational mechanism" 0.0371288793586239
-307 0.000109392639819119 2 574 "GO:0044877" "protein-containing complex binding" 0.00212534271648574
-616 0.0047207064944199 1 70 "GO:0045182" "translation regulator activity" 0.0327559226143422
182 0.728446674793397 2 12 "GO:0045296" "cadherin binding" 0.840991067673192
-309 0.539311324686058 2 13 "GO:0045309;GO:0050815" "protein phosphorylated amino acid binding" 0.720147741273467
-176 0.583835652498387 2 32 "GO:0045503" "dynein light chain binding" 0.741707213468799
-885 0.0681321680986758 2 14 "GO:0045504" "dynein heavy chain binding" 0.212522359206879
-203 0.444508853298741 2 47 "GO:0045505" "dynein intermediate chain binding" 0.643502169131656
-702 0.14782576743088 3 14 "GO:0046332" "SMAD binding" 0.347825335131482
355 0.122608855714503 3 63 "GO:0046527" "glucosyltransferase activity" 0.306128917929489
1619 0.00200474981170456 2 12 "GO:0046624" "sphingolipid transporter activity" 0.0194747124565586
820 5.97692224588078e-12 2 241 "GO:0046873" "metal ion transmembrane transporter activity" 6.77384521199822e-10
-437 0.123802135927367 2 41 "GO:0046906" "tetrapyrrole binding" 0.306128917929489
