,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___RNAseq.g9311.t1,356.258615428205,1.97976791588824,0.82133762100453,2.41041913247186,0.0159342033191092,0.255666505338902
Montipora_capitata_HIv3___RNAseq.g13576.t1,167.746180884301,0.978040639555354,0.406016263326279,2.40887059927792,0.0160019705239249,0.256397731591738
Montipora_capitata_HIv3___RNAseq.g46857.t1,215.855375083057,2.88263091551113,1.19664234707864,2.4089327296067,0.0159992466930766,0.256397731591738
Montipora_capitata_HIv3___RNAseq.g41276.t1,260.456244838464,-0.583354760576948,0.242392605917529,-2.40665245694593,0.016099482692867,0.257781391281144
Montipora_capitata_HIv3___RNAseq.g15271.t1,301.206176781877,0.604321484371453,0.251216786290819,2.40557764190114,0.0161469204244387,0.258361908868875
Montipora_capitata_HIv3___RNAseq.g9453.t1,788.621731621567,1.69987775470443,0.707088985577209,2.40405067732287,0.0162145253368295,0.259264088517263
Montipora_capitata_HIv3___TS.g33457.t1,126.512560473581,1.01958044137333,0.424328404926432,2.40280978019867,0.0162696479704774,0.259890668997731
Montipora_capitata_HIv3___RNAseq.g3980.t1,9906.2170111421,-3.68810288695641,1.53500674183457,-2.40266233785303,0.0162762085280119,0.259890668997731
Montipora_capitata_HIv3___RNAseq.g15661.t1,62.7359853763344,0.801739081691379,0.333822236991069,2.40169465317204,0.0163193241056861,0.260399159849363
Montipora_capitata_HIv3___RNAseq.g20434.t1,279.584109742597,0.889394433324454,0.370446265513362,2.40087299055893,0.016356012359685,0.260804462091458
Montipora_capitata_HIv3___RNAseq.g4934.t1,1491.01919352942,-1.52432400771557,0.635079615013466,-2.40020931498998,0.016385699181897,0.260917697861979
Montipora_capitata_HIv3___RNAseq.g7011.t1,308.889624758114,-0.972817810303346,0.405280999496091,-2.40035385698541,0.0163792296555604,0.260917697861979
Montipora_capitata_HIv3___RNAseq.g22818.t1,697.760176294463,-1.27348378759212,0.531071877270852,-2.3979499613809,0.016487117339211,0.262351822398395
Montipora_capitata_HIv3___RNAseq.g39744.t1,14.9456311607919,-2.57163636242583,1.07280151511497,-2.39712223201907,0.0165244103286645,0.262583563028744
Montipora_capitata_HIv3___TS.g10262.t4,517.689975465612,1.00172375393759,0.417885911819268,2.39712257725221,0.0165243947589027,0.262583563028744
Montipora_capitata_HIv3___RNAseq.g44628.t1,244.758845062049,-4.54531358103109,1.89659880186214,-2.39656039884047,0.0165497656731257,0.262805729125478
Montipora_capitata_HIv3___RNAseq.g2439.t1,1166.05069733826,-0.411317270487629,0.17165548322775,-2.39617903694866,0.0165669958710082,0.262898653571184
Montipora_capitata_HIv3___RNAseq.g45334.t1,267.733813886898,0.736112877967736,0.307299584394638,2.39542425486138,0.0166011439071688,0.263259732309633
Montipora_capitata_HIv3___TS.g1826.t1,59.0067144447344,-1.10278329969618,0.460702206807162,-2.39370092741443,0.0166793428786337,0.264318393148718
Montipora_capitata_HIv3___RNAseq.g24306.t1,241.213375524257,-2.08950249965916,0.873040095917629,-2.39336372914573,0.0166946816125581,0.26438013616049
Montipora_capitata_HIv3___RNAseq.g26941.t1,31.5096254902723,-1.46767615836238,0.613304010803122,-2.39306466696747,0.0167082959447015,0.26441450534406
Montipora_capitata_HIv3___TS.g49055.t1,21.8256948015955,-2.27821415581163,0.952624354101074,-2.39151366013671,0.0167790595604682,0.265352615430951
Montipora_capitata_HIv3___RNAseq.g1020.t1,129.957877975961,0.837696699216063,0.350348159657665,2.39104067232606,0.0168006915900275,0.265512981660455
Montipora_capitata_HIv3___RNAseq.g23450.t3,206.755042737404,0.530764902156996,0.222182022833365,2.3888742004796,0.0169000880541767,0.266718944324968
Montipora_capitata_HIv3___RNAseq.g25525.t1,447.049414640884,-0.662569679365223,0.277329898592616,-2.38910295185484,0.0168895687594362,0.266718944324968
Montipora_capitata_HIv3___RNAseq.g40850.t1,2092.0676980057,-0.371831706383838,0.155690264486809,-2.38827846821046,0.0169275102188956,0.266969367650227
Montipora_capitata_HIv3___RNAseq.g25357.t2b,2275.36627517833,-0.534135316067623,0.223728395337638,-2.38742746651152,0.0169667504301112,0.267223427871656
Montipora_capitata_HIv3___RNAseq.g16328.t1,272.135868920826,-0.424421894979627,0.177758334022145,-2.38763429751065,0.016957205989692,0.267223427871656
Montipora_capitata_HIv3___RNAseq.g6928.t1,48.9844325107558,0.970028388109277,0.406613500143245,2.38562759910221,0.017050006474243,0.267622554067517
Montipora_capitata_HIv3___RNAseq.g33072.t1,30.2854433137069,-2.29254846122013,0.96087080992117,-2.38590707257328,0.0170370554724374,0.267622554067517
Montipora_capitata_HIv3___RNAseq.g41268.t1,19.1783195846424,-1.37418571458966,0.575986512396604,-2.38579495355169,0.0170422501113807,0.267622554067517
Montipora_capitata_HIv3___RNAseq.14988_t,7524.6342241014,-0.441912243866343,0.185212988541295,-2.3859678921374,0.0170342381939918,0.267622554067517
Montipora_capitata_HIv3___RNAseq.g44411.t1,23.91367107139,-1.93647029104966,0.811402687370965,-2.38657120710807,0.0170063136242668,0.267622554067517
Montipora_capitata_HIv3___TS.g5444.t1,1147.68476873333,0.382645665758665,0.160440972821731,2.38496226387153,0.0170808733553013,0.267925036574498
Montipora_capitata_HIv3___RNAseq.g11755.t1,34.8106651508797,1.60390518379534,0.673083253088336,2.38292243409129,0.0171758129211248,0.269231450164579
Montipora_capitata_HIv3___RNAseq.g35518.t1,439.572050634398,0.571104074683604,0.240038557261081,2.37921807729595,0.0173494085207414,0.27176819245541
Montipora_capitata_HIv3___RNAseq.g37035.t1,1314.2126857532,-0.446362560405431,0.187655830258892,-2.37862346077724,0.0173774166106771,0.272022500535023
Montipora_capitata_HIv3___RNAseq.g49475.t1,272.108130901965,0.4769226955459,0.200582382364652,2.37768985453005,0.0174214720596614,0.272527496234581
Montipora_capitata_HIv3___TS.g6587.t1,273.428883924879,1.77617928012446,0.747378212543057,2.37654677419718,0.0174755456068086,0.273188417621998
Montipora_capitata_HIv3___RNAseq.g45509.t1,42.2528037240801,-1.75378185630458,0.738040120494963,-2.37626899622803,0.0174887081290383,0.273209331522265
Montipora_capitata_HIv3___RNAseq.g14094.t1,3864.88409875495,-0.26951786359162,0.113463592429372,-2.37536867836602,0.0175314294925421,0.273506872670617
Montipora_capitata_HIv3___RNAseq.g2579.t1,192.133835140515,-1.48637289959535,0.625721928798477,-2.3754527869105,0.0175274345518437,0.273506872670617
Montipora_capitata_HIv3___RNAseq.g44938.t1,85.0783973675931,1.17826216633732,0.496286560460183,2.3741569089535,0.0175890740976916,0.274221023635063
Montipora_capitata_HIv3___RNAseq.g18183.t1,464.054886107297,-0.448654425428426,0.18907531396069,-2.37288737503673,0.0176496447443215,0.274979798932939
Montipora_capitata_HIv3___RNAseq.g26594.t1,110.255092923135,0.89798058747072,0.378554425326291,2.37213073575013,0.0176858315940207,0.275291228110435
Montipora_capitata_HIv3___RNAseq.g46086.t1,216.795737127711,-1.42933191576416,0.602592407596195,-2.37197133210807,0.0176934634816705,0.275291228110435
Montipora_capitata_HIv3___RNAseq.g33725.t1,224.295916002901,1.08593573530434,0.458443877666327,2.36874302004469,0.0178486501618552,0.277145874993054
Montipora_capitata_HIv3___TS.g49625.t1,2474.28573580621,0.584604324822519,0.246786106058677,2.3688704933961,0.0178424999086086,0.277145874993054
Montipora_capitata_HIv3___RNAseq.g40106.t1,42.9648636633323,1.09194867221243,0.460957503439456,2.36887058799305,0.0178424953452446,0.277145874993054
Montipora_capitata_HIv3___RNAseq.g47269.t1,194.41615603535,0.590523992446368,0.24932905367262,2.36845238750937,0.0178626793612182,0.277177438979817
Montipora_capitata_HIv3___RNAseq.g11784.t1,536.010459818172,1.19391169720591,0.504147088631175,2.36818127909364,0.0178757748152425,0.277194481279314
Montipora_capitata_HIv3___TS.g13286.t1,62.6951192336367,2.56244520966219,1.08232595660373,2.3675355783788,0.0179069982230836,0.277492417132358
Montipora_capitata_HIv3___RNAseq.g28450.t1,148.314296490119,-0.698723635015294,0.295198655196055,-2.36696076596704,0.0179348339546506,0.277737492307106
Montipora_capitata_HIv3___TS.g2570.t1b,1204.75744105657,1.56969552232657,0.663268479206025,2.36660654250537,0.0179520063676368,0.277817218435532
Montipora_capitata_HIv3___RNAseq.g44040.t1,245.480946296985,0.674008178949443,0.284836996424189,2.36629436277894,0.0179671524795838,0.277865500696642
Montipora_capitata_HIv3___RNAseq.g28181.t1,22.9607417338658,-3.61402192608354,1.52752305539015,-2.36593609067358,0.0179845486624631,0.277948492873719
Montipora_capitata_HIv3___RNAseq.g18462.t1,131.824134557843,1.22030782638958,0.516068809064771,2.36462232352512,0.0180484659643112,0.278749870391316
Montipora_capitata_HIv3___RNAseq.g31261.t1,16.7069597564793,-1.64030723286857,0.694241005067024,-2.36273458481498,0.0181406563965308,0.279986550462154
Montipora_capitata_HIv3___RNAseq.g24406.t1,48.3203193169255,0.891566614878158,0.377516399844811,2.3616632687869,0.0181931588596988,0.280609436217183
Montipora_capitata_HIv3___RNAseq.g26429.t1,41.0950846993405,1.55593354707661,0.659088172505243,2.36073656300399,0.0182386816196027,0.28093649254728
Montipora_capitata_HIv3___RNAseq.g50015.t1,207.782640056051,2.92311959511194,1.23817768368261,2.36082400259222,0.0182343820496282,0.28093649254728
Montipora_capitata_HIv3___RNAseq.g15761.t1,340.196762393401,-0.471712346525186,0.200075143487643,-2.35767591267188,0.0183897399554538,0.283074578061799
Montipora_capitata_HIv3___RNAseq.g3932.t1,53.7469802273086,-1.05042432374458,0.445883721331911,-2.35582568613816,0.0184815879973524,0.284298995125717
Montipora_capitata_HIv3___RNAseq.g46947.t1,1033.27399292918,-0.535485081298321,0.227339529774532,-2.35544202026545,0.0185006839288304,0.284403394661095
Montipora_capitata_HIv3___RNAseq.g24852.t1,13.0636864799597,-2.37158197765738,1.00721946333903,-2.35458315092061,0.0185434944312825,0.28487196731036
Montipora_capitata_HIv3___TS.g7542.t1b,1531.46684302782,-1.82138789712245,0.773664406433268,-2.35423509467027,0.0185608680278854,0.284949405836739
Montipora_capitata_HIv3___RNAseq.g23050.t1,128.041840596797,-1.09829509618348,0.466570013000171,-2.35397703577466,0.0185737585047767,0.284957961655289
Montipora_capitata_HIv3___RNAseq.g13150.t1,33.3291061366192,-1.17134768864041,0.497975618241781,-2.35221895557081,0.018661786231606,0.28611849428086
Montipora_capitata_HIv3___RNAseq.g42063.t1,56.6611296833288,1.4846937253226,0.631447994392403,2.35125257900488,0.018710328350027,0.286534110982812
Montipora_capitata_HIv3___RNAseq.g15625.t1,370.832516439515,-1.44431383286673,0.614291715962879,-2.35118559364393,0.0187136971855903,0.286534110982812
Montipora_capitata_HIv3___RNAseq.g15167.t1,71.9175711257077,0.840097326893249,0.357351896827785,2.35089650943733,0.0187282419292536,0.28656690713603
Montipora_capitata_HIv3___RNAseq.g26944.t1,50.9311492515681,-1.46533831226336,0.623468512966338,-2.35030042702811,0.0187582639477681,0.286836325951809
Montipora_capitata_HIv3___RNAseq.g46237.t1,1098.26433383167,0.491672164730591,0.209270953569381,2.34945249851687,0.0188010428660241,0.287300327658391
Montipora_capitata_HIv3___TS.g711.t1,11.4483917105621,3.07523868741368,1.30939573058707,2.34859379450923,0.0188444523611773,0.28777334554197
Montipora_capitata_HIv3___RNAseq.g28110.t1,23.9336879381573,-1.77041214889861,0.754082517046637,-2.34776978497317,0.0188861903626014,0.288220230071272
Montipora_capitata_HIv3___TS.g15037.t1,21.2113926141289,-1.37749644730453,0.587045057945199,-2.3464918555419,0.0189510803818839,0.289019612028665
Montipora_capitata_HIv3___RNAseq.g36278.t1,57.2248131026136,-1.74378290483976,0.743690392321536,-2.34476997799621,0.0190388212311851,0.29015217857023
Montipora_capitata_HIv3___RNAseq.g11831.t1,765.132784729194,-0.510650475673204,0.217804234607974,-2.34453878544797,0.0190506289975088,0.29015217857023
Montipora_capitata_HIv3___TS.g14007.t1,11.7978574659826,-1.90058929911352,0.810729106455387,-2.34429636728246,0.0190630169690374,0.29015217857023
Montipora_capitata_HIv3___RNAseq.g45265.t1,299.078239853417,-0.586111954280973,0.250138724898363,-2.34314760547022,0.0191218164175603,0.290693417680864
Montipora_capitata_HIv3___RNAseq.g239.t1b,43.6519070996236,-3.61053352364922,1.54091501560844,-2.34311009178113,0.0191237392285182,0.290693417680864
Montipora_capitata_HIv3___RNAseq.g30039.t1,103.584725377159,0.850486997537182,0.36304009564873,2.3426806232447,0.0191457642211257,0.290786852621635
Montipora_capitata_HIv3___RNAseq.g33867.t1,340.521487937059,-1.42038734674637,0.606355439702147,-2.34249955346998,0.0191550569006764,0.290786852621635
Montipora_capitata_HIv3___RNAseq.g22883.t1,395.098067129449,-0.425235369334799,0.181556552645075,-2.34216481388084,0.0191722464486414,0.290856700062942
Montipora_capitata_HIv3___TS.g24990.t1,1044.24218729001,0.513999033624167,0.219493162053888,2.34175419778214,0.0191933508207288,0.290985807554422
Montipora_capitata_HIv3___RNAseq.g28059.t1,34.9827603749073,2.90353349933925,1.24013623565415,2.34130204074529,0.0192166137544171,0.29105750242729
Montipora_capitata_HIv3___TS.g22222.t1,78.8200561061901,-1.95638076208389,0.835903202312606,-2.34043936746668,0.0192610656226499,0.29105750242729
Montipora_capitata_HIv3___RNAseq.g18334.t1,162.842040366149,1.08868047334796,0.465109780813847,2.34069572014373,0.0192478468949769,0.29105750242729
Montipora_capitata_HIv3___TS.g50882.t3,1238.6808763258,-0.297739901251894,0.127208544443173,-2.34056527063638,0.0192545724827822,0.29105750242729
Montipora_capitata_HIv3___TS.g23924.t1,39.8510447042484,-1.36525349700447,0.583303346962095,-2.3405548830036,0.0192551081264453,0.29105750242729
Montipora_capitata_HIv3___RNAseq.g27830.t1,549.996404911059,-0.330471147411544,0.14124260045511,-2.33974131279589,0.019297100769474,0.291411446587383
Montipora_capitata_HIv3___RNAseq.g21350.t1,128.606772664442,0.619035187607026,0.264670513674973,2.3388898861897,0.0193411330647516,0.29158904127608
Montipora_capitata_HIv3___TS.g7299.t1,47.0705038749551,1.52568721924814,0.65240857221927,2.33854563568697,0.0193589612007737,0.29158904127608
Montipora_capitata_HIv3___RNAseq.g2765.t1,1082.84371210387,1.0785619523387,0.461103914601732,2.33908652298102,0.0193309560260798,0.29158904127608
Montipora_capitata_HIv3___RNAseq.g44175.t1,5540.36803860013,-0.606745690008167,0.259455101535418,-2.3385382920495,0.0193593416713918,0.29158904127608
Montipora_capitata_HIv3___RNAseq.g11691.t1,111.179526970846,-1.24073673389231,0.530633750911975,-2.33821676770449,0.0193760061128361,0.29164991611536
Montipora_capitata_HIv3___TS.g34550.t1,59.499286951603,2.25004510306061,0.962657789498921,2.33732602343746,0.0194222384094306,0.292109915411111
Montipora_capitata_HIv3___RNAseq.g40503.t1,706.919386515607,0.332615774531068,0.142317373942862,2.33714103426759,0.019431851979523,0.292109915411111
Montipora_capitata_HIv3___RNAseq.g34642.t1,165.343550861276,0.869958399356386,0.372538640319197,2.33521655259973,0.0195321108559151,0.29342615170736
Montipora_capitata_HIv3___RNAseq.g49951.t1,1736.26613572746,-0.446988453008048,0.191454303886314,-2.33470046864797,0.0195590737741428,0.293640285608556
Montipora_capitata_HIv3___TS.g4228.t2,1019.53574696084,-0.3816719633544,0.163560731006031,-2.33351832684293,0.0196209575923508,0.294378068293029
Montipora_capitata_HIv3___RNAseq.g23035.t1,237.176276308746,-1.29613314390685,0.555715347910355,-2.3323688085648,0.0196812975355223,0.295091745333058
Montipora_capitata_HIv3___TS.g18502.t1,179.278766520988,-2.25846576874801,0.968482115977062,-2.33196435069897,0.019702566645143,0.295219067662794
Montipora_capitata_HIv3___TS.g47042.t1,412.27267631056,-0.682986020117805,0.293008865397209,-2.330939779559,0.0197565353252002,0.295835870828743
Montipora_capitata_HIv3___RNAseq.g15901.t1,1010.26587093308,0.731964782282087,0.314150981599799,2.32997770229649,0.0198073296488194,0.29634499497136
Montipora_capitata_HIv3___RNAseq.g11674.t1,29.6324663825406,2.84113713774704,1.21953272712427,2.3296932296738,0.0198223706371885,0.29634499497136
Montipora_capitata_HIv3___RNAseq.g42732.t1,15.9365545356043,2.48806948691621,1.0681208462299,2.3293895027873,0.019838440667626,0.29634499497136
Montipora_capitata_HIv3___RNAseq.g40170.t1,22.1355402551968,1.71786013574752,0.737492588624642,2.32932528712075,0.0198418397412116,0.29634499497136
Montipora_capitata_HIv3___RNAseq.g36926.t1,204.15331894012,1.06314880532018,0.456536490705914,2.3287268968934,0.0198735382785783,0.296435185233409
Montipora_capitata_HIv3___RNAseq.g29195.t1,101.149056068539,2.43885688682685,1.04723101294412,2.32886235862172,0.019866358592975,0.296435185233409
Montipora_capitata_HIv3___RNAseq.g22966.t1,386.734726058835,-0.508489293814839,0.218395126513979,-2.32829963713632,0.0198961985633418,0.296581721165169
Montipora_capitata_HIv3___RNAseq.g20912.t1,534.724362133032,1.56298457804515,0.671608569377391,2.32722548417467,0.0199532673473732,0.297163824640237
Montipora_capitata_HIv3___TS.g7024.t2,3932.23416756005,0.519311959164969,0.22319285212315,2.32674099651915,0.0199790544673689,0.297163824640237
Montipora_capitata_HIv3___RNAseq.g8860.t1,898.650497939212,0.415089651828929,0.178410594027082,2.32659755488467,0.0199866948059264,0.297163824640237
Montipora_capitata_HIv3___TS.g41775.t1,2283.50273992522,0.294217332431874,0.126440197821873,2.32692875762787,0.0199690573295116,0.297163824640237
Montipora_capitata_HIv3___RNAseq.g32193.t1,1283.90668903472,0.371847741145224,0.159919222177945,2.32522229711362,0.0200600766805454,0.29779840144227
Montipora_capitata_HIv3___RNAseq.g26267.t1,118.676448286539,0.752636219574213,0.323670057608875,2.32531926225843,0.0200548950585606,0.29779840144227
Montipora_capitata_HIv3___RNAseq.g11828.t1,112.546263087384,-0.995439432764253,0.428132498225282,-2.32507328196435,0.0200680420275098,0.29779840144227
Montipora_capitata_HIv3___RNAseq.g39825.t1,379.89142638007,-0.492363808896705,0.211835680348705,-2.32427232318097,0.0201109032038107,0.298021605679728
Montipora_capitata_HIv3___RNAseq.g40828.t1,19.451541299701,-2.07865479046041,0.894396545398472,-2.32408633637368,0.0201208672139789,0.298021605679728
Montipora_capitata_HIv3___RNAseq.g47053.t1,92.0410050095458,0.772451138979712,0.332370094233613,2.32406932025834,0.0201217790461102,0.298021605679728
Montipora_capitata_HIv3___RNAseq.g41040.t1,941.584912946587,-0.824486569419618,0.354944399173754,-2.3228611899184,0.0201866106234327,0.298790287286619
Montipora_capitata_HIv3___RNAseq.g23170.t1,21.2814283738892,2.08498876386005,0.897735160092715,2.32249872406102,0.0202060970444212,0.298887242132747
Montipora_capitata_HIv3___RNAseq.g19357.t1,1245.24049604784,-1.09115459810822,0.469968970613451,-2.32175881034004,0.0202459262849006,0.299093431465874
Montipora_capitata_HIv3___RNAseq.g4688.t1,358.896382010069,-0.434510672466971,0.187140807749857,-2.32183817998564,0.0202416505734044,0.299093431465874
Montipora_capitata_HIv3___RNAseq.g6366.t1,174.609494958609,-1.0051307577034,0.433248239634607,-2.31998809401074,0.0203415214151,0.29966942511264
Montipora_capitata_HIv3___RNAseq.g34317.t1,258.762859296727,0.990215760388327,0.426716648899197,2.32054634601859,0.0203113408189728,0.29966942511264
Montipora_capitata_HIv3___RNAseq.g41741.t1,343.776764757982,-0.59534312144091,0.256631585312855,-2.31983573150257,0.0203497653322541,0.29966942511264
Montipora_capitata_HIv3___TS.g50754.t1,23.7078934344637,-1.74312522869817,0.751274935717307,-2.32022279171853,0.0203288282665878,0.29966942511264
Montipora_capitata_HIv3___RNAseq.g47994.t1,356.755553379845,-0.957456303008733,0.41262614438606,-2.32039660122196,0.0203194325866675,0.29966942511264
Montipora_capitata_HIv3___RNAseq.g5241.t1,210.055624603868,1.6498991268123,0.712088895621386,2.31698477108333,0.0205045613581124,0.301564538624561
Montipora_capitata_HIv3___RNAseq.g41541.t1b,9.4969036530237,-2.65638496268689,1.14641076926189,-2.31713189888925,0.0204965478340312,0.301564538624561
Montipora_capitata_HIv3___RNAseq.g34223.t1,1545.7996078902,-0.435365745774921,0.187984895418132,-2.31596131596926,0.0205603809382313,0.301809149668255
Montipora_capitata_HIv3___RNAseq.g2559.t1b,204.211384406563,0.909438403092093,0.392657055049474,2.31611374709033,0.0205520589053908,0.301809149668255
Montipora_capitata_HIv3___RNAseq.g40569.t1,20.4369559919173,1.52903259911935,0.660128479671743,2.31626516080579,0.0205437953263965,0.301809149668255
Montipora_capitata_HIv3___RNAseq.g562.t1,63.0257719850403,1.00203398140575,0.432760413887093,2.31544741443746,0.0205884592376857,0.302029429007447
Montipora_capitata_HIv3___RNAseq.g15694.t1,47.8117925074145,1.58760279065857,0.68588773612984,2.31466857771318,0.0206310766718518,0.302462580268487
Montipora_capitata_HIv3___RNAseq.g45343.t1,430.602168773676,1.35671540462405,0.586412250803485,2.31358639381275,0.0206904207452808,0.303140248141859
Montipora_capitata_HIv3___RNAseq.g14436.t1,1333.59315905669,-0.315991751941335,0.136632936721965,-2.31270555637949,0.0207388333264089,0.303609055780822
Montipora_capitata_HIv3___TS.g12045.t2,1842.17974198041,-0.943885152644739,0.408204046167919,-2.31228759613143,0.0207618397807271,0.303609055780822
Montipora_capitata_HIv3___RNAseq.g3841.t1,45.2523781128386,-1.04320995216022,0.45112504324871,-2.31246295849083,0.0207521843222602,0.303609055780822
Montipora_capitata_HIv3___RNAseq.g14588.t1,866.481798609926,-0.44520781308249,0.192566809366173,-2.31196546563696,0.0207795865031118,0.30367637327919
Montipora_capitata_HIv3___RNAseq.g33150.t1,132.7771848143,-1.61510593817073,0.698700759176542,-2.31158463327595,0.0208005842683519,0.30379108692811
Montipora_capitata_HIv3___RNAseq.g475.t1,7292.6044207804,-1.81223216128114,0.784305374580061,-2.31062060775939,0.0208538199520601,0.304376190772173
Montipora_capitata_HIv3___RNAseq.g14851.t1,24.6079755194583,-1.5183090929582,0.657591000825593,-2.30889578940708,0.0209493647033542,0.30547827671085
Montipora_capitata_HIv3___RNAseq.g6924.t1,1780.38040592135,-1.13315030798548,0.490800384209071,-2.30878040124511,0.0209557701184461,0.30547827671085
Montipora_capitata_HIv3___RNAseq.g20886.t1,287.201135890321,0.653871119690921,0.28331963027139,2.3078920407477,0.0210051418666196,0.305676851361927
Montipora_capitata_HIv3___RNAseq.g1701.t1,26.5017857110516,2.03335179485025,0.881069891664586,2.30782122290966,0.0210090820152669,0.305676851361927
Montipora_capitata_HIv3___RNAseq.g47833.t1,1056.46846562675,0.362529770965536,0.157086605242637,2.30783376090896,0.0210083843816663,0.305676851361927
Montipora_capitata_HIv3___TS.g4561.t2,177.100875376146,1.48481725193492,0.643509463273278,2.30737438480273,0.021033957959048,0.305846191720456
Montipora_capitata_HIv3___RNAseq.g39764.t1,305.335720375934,0.848548276833361,0.367869937596252,2.30665295016487,0.0210741751480846,0.306238249557544
Montipora_capitata_HIv3___RNAseq.g39558.t1,36.8566808691425,1.62721557590267,0.706279209001163,2.3039267688538,0.0212267547495991,0.308261576674725
Montipora_capitata_HIv3___RNAseq.g13149.t1,354.728144218954,-1.11392989898773,0.483591241204784,-2.30345342114255,0.0212533450073312,0.308453854519087
Montipora_capitata_HIv3___RNAseq.g12842.t1,900.96810034903,1.35977306183376,0.59038090727723,2.30321313760786,0.0212668540080116,0.308456159356628
Montipora_capitata_HIv3___RNAseq.g12482.t1,16.0812586301928,2.23703632325949,0.971432393379628,2.302822449102,0.0212888349054684,0.308581261286604
Montipora_capitata_HIv3___RNAseq.g47426.t1,73.4247424669948,1.13644169534466,0.493683286393918,2.30196509921519,0.0213371404495341,0.309087542373973
Montipora_capitata_HIv3___TS.g40957.t1,761.910509725919,-0.34684654534485,0.150708796853789,-2.30143530162573,0.0213670384564016,0.309326706475664
Montipora_capitata_HIv3___TS.g46882.t1,92.0182615894513,-2.65740079699739,1.15483861250068,-2.30110144242846,0.0213858978277912,0.309405866819734
Montipora_capitata_HIv3___RNAseq.g43961.t1,1343.78219754656,0.566496423377543,0.246258403982832,2.30041458165641,0.0214247434982334,0.309773903959126
Montipora_capitata_HIv3___RNAseq.g39745.t1,26.3006705872732,-1.50303245909417,0.65350090273755,-2.29996998136941,0.0214499207798261,0.309939238109306
Montipora_capitata_HIv3___RNAseq.g23266.t1,862.800416633176,-0.320176282815933,0.139222873970242,-2.29973907078206,0.0214630071835053,0.309939238109306
Montipora_capitata_HIv3___RNAseq.g47336.t1,956.564974855875,-0.342307710389827,0.148962139119026,-2.29795109290362,0.0215645728394902,0.31121140253368
Montipora_capitata_HIv3___RNAseq.g46149.t1,273.126278774874,0.662898586261762,0.288583521020677,2.29707706080094,0.0216143741063476,0.311735401827192
Montipora_capitata_HIv3___RNAseq.g15119.t1,588.857703198398,-1.01363998719639,0.441389452798717,-2.296475325292,0.0216487184132232,0.312035956916732
Montipora_capitata_HIv3___RNAseq.g43536.t1,44.8939728667959,-1.04514609377879,0.455278094862178,-2.29562130393112,0.0216975435877782,0.312349996632782
Montipora_capitata_HIv3___RNAseq.g49882.t1,380.968608902522,0.719080380199012,0.313233000625737,2.29567248266474,0.0216946149558207,0.312349996632782
Montipora_capitata_HIv3___RNAseq.g44767.t1,11.9360623156474,2.68680890185843,1.17096338403411,2.2945285382042,0.0217601577532951,0.313056316867922
Montipora_capitata_HIv3___RNAseq.g43171.t1,74.1669647762429,0.697202691156853,0.303919166277966,2.2940398912492,0.0217882074807668,0.313264800151286
Montipora_capitata_HIv3___RNAseq.g8103.t1,229.874859703478,-1.80299213680491,0.78635899741448,-2.29283589649649,0.0218574545266735,0.314064979377358
Montipora_capitata_HIv3___RNAseq.g23156.t1,89.4611111640925,-1.08482225597242,0.473271102645187,-2.29217936592615,0.021895295117675,0.314413171966364
Montipora_capitata_HIv3___RNAseq.g37228.t1,569.940802858468,0.799697737303794,0.348933362372553,2.29183512824997,0.021915158786897,0.314502946441774
Montipora_capitata_HIv3___RNAseq.g39327.t3,1351.03060746213,0.338651964302134,0.147793178159581,2.29139104063702,0.0219408072919485,0.314640911509769
Montipora_capitata_HIv3___RNAseq.g35291.t1,451.433089555629,-0.659207998337787,0.287831575384792,-2.29025602023168,0.0220064796797138,0.314640911509769
Montipora_capitata_HIv3___TS.g25960.t1,192.808558358414,0.665973579991034,0.290773694151403,2.29035017054971,0.0220010256368281,0.314640911509769
Montipora_capitata_HIv3___TS.g20713.t1,198.292659411003,0.975680200688803,0.425905482600319,2.29083738188082,0.0219728207081275,0.314640911509769
Montipora_capitata_HIv3___RNAseq.g34306.t1,723.538352602128,0.997175685640626,0.435236623206195,2.29111162175388,0.0219569586536013,0.314640911509769
Montipora_capitata_HIv3___RNAseq.g41688.t1,101.876544912019,0.679139083623638,0.296511824861133,2.29042832926377,0.0219964988664456,0.314640911509769
Montipora_capitata_HIv3___RNAseq.g13865.t1,353.977079372357,-0.624726857840004,0.272832142272486,-2.28978467359637,0.0220338020521953,0.314803033869634
Montipora_capitata_HIv3___TS.g15447.t1a,129.9413494356,-1.53007263873216,0.668401358084603,-2.28915249830849,0.0220704934459475,0.314803033869634
Montipora_capitata_HIv3___RNAseq.g42295.t1,29.336077026628,1.53985233767312,0.672682782424934,2.2891210804031,0.0220723183236878,0.314803033869634
Montipora_capitata_HIv3___RNAseq.g44097.t3c,895.1237124966,0.725134179793064,0.316761234780377,2.28921376788996,0.0220669350408596,0.314803033869634
Montipora_capitata_HIv3___RNAseq.g45035.t1,1295.7214631705,0.440812196160503,0.192602570589441,2.28871398139412,0.0220959761354188,0.314946038623598
Montipora_capitata_HIv3___RNAseq.g44118.t1,591.231592161276,-1.11789486254803,0.488549909562037,-2.28818968270851,0.0221264772837992,0.315186348731308
Montipora_capitata_HIv3___RNAseq.g44752.t1,121.644300376166,-0.547809182109939,0.239778428725473,-2.28464747651315,0.0223335067077896,0.317584652061092
