"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
76 0.511156838735308 2 272 "GO:0005667" "transcription regulator complex" 0.712241996052373
209 0.515830931288355 3 34 "GO:0005669" "transcription factor TFIID complex" 0.712241996052373
-51 0.919052294517835 -1 14 "GO:0005671" "obsolete Ada2/Gcn5/Ada3 transcription activator complex" 0.951351256944979
628 0.244560337289674 2 12 "GO:0005675" "transcription factor TFIIH holo complex" 0.45433980094562
436 0.366301246662598 2 15 "GO:0005680" "anaphase-promoting complex" 0.576124290867387
-324 0.0257829543796856 2 170 "GO:0005681" "spliceosomal complex" 0.0954705967887787
-1114 0.00635355162342991 2 21 "GO:0005682" "U5 snRNP" 0.0364345261237397
-347 0.111696194213785 2 74 "GO:0005684" "U2-type spliceosomal complex" 0.276256236070735
-79 0.862303641638243 4 17 "GO:0005685" "U1 snRNP" 0.922905483608528
-310 0.426479624579406 4 23 "GO:0005686" "U2 snRNP" 0.639856982139123
-196 0.600156309816302 4 25 "GO:0005689" "U12-type spliceosomal complex" 0.774703762472039
125 0.100180640880108 3 672 "GO:0005694" "chromosome" 0.257607362263135
-491 0.26524340958826 2 18 "GO:0005697" "telomerase holoenzyme complex" 0.470736189363847
28 0.870577915306843 6 118 "GO:0005700" "polytene chromosome" 0.926729952217367
326 0.316800328726821 3 33 "GO:0005703" "polytene chromosome puff" 0.528935978493948
454 0.234329690605165 3 24 "GO:0005705" "polytene chromosome interband" 0.443295646286047
-91 0.837355374959742 4 18 "GO:0005721" "pericentric heterochromatin" 0.90585356089134
-78 0.306778005582945 3 666 "GO:0005730" "nucleolus" 0.519039549915792
-487 0.244025510464853 3 20 "GO:0005732" "sno(s)RNA-containing ribonucleoprotein complex" 0.45433980094562
541 0.336906686360353 2 11 "GO:0005736" "RNA polymerase I complex" 0.549106008446618
-449 6.05973277148745e-07 2 463 "GO:0005740" "mitochondrial envelope" 1.70726384170603e-05
-286 0.10953660178002 2 111 "GO:0005741" "mitochondrial outer membrane" 0.272998915205588
-540 1.07351062826572e-06 2 299 "GO:0005743" "mitochondrial inner membrane" 2.78253954846475e-05
-984 0.0682864661696686 2 12 "GO:0005744" "TIM23 mitochondrial import inner membrane translocase complex" 0.194077324903269
-1533 1.48214131669419e-08 -1 48 "GO:0005746;GO:0070469" "obsolete respirasome" 7.38790440936796e-07
-1481 5.46960310247975e-05 3 26 "GO:0005747;GO:0030964;GO:0045271" "respiratory chain complex I" 0.000754106980937634
-1515 0.00720584205428378 2 11 "GO:0005753;GO:0045259" "proton-transporting ATP synthase complex" 0.0399092790698794
-238 0.299416966031859 4 67 "GO:0005758" "mitochondrial intermembrane space" 0.509244603644737
-301 0.00369310911805807 3 342 "GO:0005759" "mitochondrial matrix" 0.0223657449392676
-96 0.533753103307626 4 149 "GO:0005765" "lysosomal membrane" 0.729882229758027
8 0.96414812896396 5 114 "GO:0005766;GO:0042582" "azurophil granule" 0.98079746871059
-12 0.980060964849642 4 16 "GO:0005767" "secondary lysosome" 0.992311726910262
-121 0.136619537750114 7 581 "GO:0005768" "endosome" 0.308465019031616
-29 0.811076895822048 8 240 "GO:0005769" "early endosome" 0.885845652979931
-231 0.112337471026816 2 169 "GO:0005770" "late endosome" 0.276484420617385
-330 0.35098532972136 3 28 "GO:0005771" "multivesicular body" 0.560193334136555
-142 0.10561215896502 3 491 "GO:0005773" "vacuole" 0.265258445772608
-14 0.9166510729285 2 201 "GO:0005774" "vacuolar membrane" 0.951351256944979
-227 0.160811579736012 3 136 "GO:0005775" "vacuolar lumen" 0.346199015511415
-220 0.327105594352307 2 70 "GO:0005776" "autophagosome" 0.539349682290827
190 0.272468294053152 3 118 "GO:0005777;GO:0042579" "microbody" 0.478480906629925
-187 0.566243259295582 3 33 "GO:0005778;GO:0031903" "peroxisomal membrane" 0.751896786933478
-944 0.110464400952293 -1 10 "GO:0005779" "obsolete integral component of peroxisomal membrane" 0.274256443743624
506 0.0957823608888083 5 38 "GO:0005782;GO:0031907" "microbody lumen" 0.250270039741725
-124 0.41208833211845 5 156 "GO:0005788" "endoplasmic reticulum lumen" 0.624346006525889
-285 0.000281774510889141 4 625 "GO:0005789;GO:0042175;GO:0098827" "nuclear outer membrane-endoplasmic reticulum membrane network" 0.00302900720291063
-755 0.0298308523864249 4 29 "GO:0005790" "smooth endoplasmic reticulum" 0.106789512428257
-667 0.00240881389121098 4 73 "GO:0005791" "rough endoplasmic reticulum" 0.015766781833381
-535 0.0150365532740901 3 73 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 0.0667081619667319
-250 0.145050478389635 2 121 "GO:0005795" "Golgi stack" 0.321892842453711
-222 0.495253659115605 3 33 "GO:0005796" "Golgi lumen" 0.705328288147059
-240 0.469214092108958 4 32 "GO:0005797" "Golgi medial cisterna" 0.681667959007631
