"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-2067 0.0265851830775435 3 6 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 0.287372733330868
-394 0.490247779963747 2 16 "GO:0000394;GO:0006388" "RNA splicing, via endonucleolytic cleavage and ligation" 0.83039789006286
-1638 0.0577268034483765 4 7 "GO:0000395" "mRNA 5'-splice site recognition" 0.392252929591598
-589 0.216574808658486 3 23 "GO:0000413" "protein peptidyl-prolyl isomerization" 0.63031274336814
-206 0.824734100886353 -1 6 "GO:0000414" "obsolete regulation of histone H3-K36 methylation" 0.957747519098371
-726 0.0640896083527883 2 34 "GO:0000422;GO:0061726" "autophagy of mitochondrion" 0.411468477064323
-1185 0.169592731117474 2 7 "GO:0000423" "mitophagy" 0.578344143737988
-2143 0.00792849597469723 3 8 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.159581931336648
1584 0.0496801544166335 2 8 "GO:0000459;GO:0000467" "exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.372866543565011
-231 0.543804205658907 2 36 "GO:0000460" "maturation of 5.8S rRNA" 0.848224094098584
-546 0.136063365935888 6 39 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.545709011434087
-624 0.412076285713635 4 9 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.78784687666138
-165 0.728438112807275 2 23 "GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.929737961931524
-307 0.485938827328377 -1 27 "GO:0000469" "obsolete cleavage involved in rRNA processing" 0.828564846870399
-460 0.33439495574846 2 23 "GO:0000470" "maturation of LSU-rRNA" 0.737790378182453
-1179 0.0390033284204388 -1 16 "GO:0000478" "obsolete endonucleolytic cleavage involved in rRNA processing" 0.335621864538796
-1672 0.00831550139989897 2 13 "GO:0000479" "endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.163828887541145
-2835 0.00548958912860504 6 5 "GO:0000480" "endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.130726656367629
-575 0.426141606110292 3 10 "GO:0000491;GO:0000492" "small nucleolar ribonucleoprotein complex assembly" 0.794841351853954
124 0.525392471869297 2 140 "GO:0000578" "embryonic axis specification" 0.84271352085798
-287 0.69133858683154 4 10 "GO:0000706" "meiotic DNA double-strand break processing" 0.914968645910243
451 0.658532183644329 3 5 "GO:0000707" "meiotic DNA recombinase assembly" 0.901012357765034
60 0.913373298237725 2 17 "GO:0000712" "resolution of meiotic recombination intermediates" 0.98171547182916
-961 0.0830104913791047 2 17 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.449267104728976
1098 0.0475497819239696 2 17 "GO:0000722" "telomere maintenance via recombination" 0.364633964575502
221 0.340785510819334 6 98 "GO:0000724;GO:0000725" "double-strand break repair via homologous recombination" 0.740042873627102
206 0.509403420046053 -1 54 "GO:0000726" "obsolete non-recombinational repair" 0.835905611037916
903 0.376390044794732 2 5 "GO:0000727" "double-strand break repair via break-induced replication" 0.760322026556324
7 0.988063645652669 2 23 "GO:0000729" "DNA double-strand break processing" 0.998582522041433
672 0.435975893911911 3 7 "GO:0000730;GO:0090735;GO:0042148" "DNA strand invasion" 0.803023244554582
2 0.995709497127217 2 50 "GO:0000731" "DNA synthesis involved in DNA repair" 0.999725553626705
