"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-361 0.00672178082755012 6 202 "GO:0005874;GO:0099513" "polymeric cytoskeletal fiber" 0.0407848593455406
-671 1.44540047888004e-05 2 148 "GO:0005875" "microtubule associated complex" 0.000249609544237361
-294 0.243476528142802 2 55 "GO:0005876" "spindle microtubule" 0.440810327161767
-148 0.612769453330147 2 41 "GO:0005881" "cytoplasmic microtubule" 0.774078651283793
304 0.514407596709351 2 16 "GO:0005882" "intermediate filament" 0.713511412977442
-709 0.00855880382939743 4 48 "GO:0005884" "actin filament" 0.0468646697487737
-634 0.119080788598395 3 21 "GO:0005891;GO:0034704" "calcium channel complex" 0.284390581707633
-210 0.379911905297564 2 61 "GO:0005901;GO:0044853" "plasma membrane raft" 0.596344677254806
40 0.879215679532977 3 51 "GO:0005902" "microvillus" 0.932269620436193
-521 0.00171838677157059 2 128 "GO:0005903;GO:0098862" "cluster of actin-based cell projections" 0.0145576539704754
-581 0.088099930678975 3 30 "GO:0005905" "clathrin-coated pit" 0.230272853313938
-707 3.1726812990454e-10 2 287 "GO:0005911;GO:0070161;GO:0005912" "anchoring junction" 2.84906780654277e-08
-1446 0.00191709351312096 4 16 "GO:0005918" "septate junction" 0.0152813237262367
-488 0.12759099428375 4 34 "GO:0005923" "bicellular tight junction" 0.293786443248224
-323 0.112092278123341 -1 85 "GO:0005924;GO:0030055;GO:0005925" "cell-substrate junction" 0.273529526507501
-498 0.285173811255593 3 16 "GO:0005927" "muscle tendon junction" 0.488713897915119
-651 5.23234354093919e-13 2 459 "GO:0005929;GO:0044441" "cilium" 1.17466112494085e-10
-1039 7.67421002302587e-11 2 139 "GO:0005930;GO:0032838;GO:0097014" "plasma membrane bounded cell projection cytoplasm" 8.61430075084654e-09
-534 5.75557260239068e-08 3 381 "GO:0005938;GO:0099568" "cytoplasmic region" 2.34932008952129e-06
74 0.51805060274086 3 277 "GO:0008021;GO:0070382;GO:0030133" "transport vesicle" 0.713511412977442
