"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-333 3.57543364734318e-05 3 672 "GO:0005102" "signaling receptor binding" 0.00219123004958603
-8 0.989500380292435 2 10 "GO:0005104" "fibroblast growth factor receptor binding" 0.998237472509009
0 0.999965428079153 5 34 "GO:0005109" "frizzled binding" 0.999965428079153
-236 0.545647581382966 4 26 "GO:0005112" "Notch binding" 0.824185299889592
-684 0.362030814972947 2 7 "GO:0005113" "patched binding" 0.713655313535113
-1319 0.137265065591928 2 5 "GO:0005119" "smoothened binding" 0.442757241646144
-1402 0.0255540738701782 6 10 "GO:0005123" "death receptor binding" 0.1981210425959
-1280 0.00624476624779731 5 18 "GO:0005125" "cytokine activity" 0.0864195071066144
-437 0.0530865272896244 4 78 "GO:0005126" "cytokine receptor binding" 0.303388888863487
-365 0.358757048261162 5 25 "GO:0005154" "epidermal growth factor receptor binding" 0.713655313535113
-723 0.09547704802916 4 21 "GO:0005158" "insulin receptor binding" 0.370372831987241
-622 0.442736303381554 4 6 "GO:0005159" "insulin-like growth factor receptor binding" 0.757714923473484
-329 0.470152565967975 2 19 "GO:0005160" "transforming growth factor beta receptor binding" 0.776747564057489
-480 0.553316091068699 5 6 "GO:0005161" "platelet-derived growth factor receptor binding" 0.825501329501239
-89 0.826512028457481 3 24 "GO:0005164" "tumor necrosis factor receptor binding" 0.947645094333368
-1800 0.0263501184226264 5 6 "GO:0005165;GO:0005167;GO:0005168" "neurotrophin receptor binding" 0.203042994270761
-1510 0.0623744253172908 2 6 "GO:0005172;GO:0043184" "vascular endothelial growth factor receptor binding" 0.328999530259645
-673 0.00570919624590867 2 67 "GO:0005178" "integrin binding" 0.0810253639748677
73 0.525157939747289 1 312 "GO:0005198" "structural molecule activity" 0.81762217827561
-539 0.0726495740497246 2 44 "GO:0005200" "structural constituent of cytoskeleton" 0.33884732926908
-279 0.550737651829875 2 18 "GO:0005201" "extracellular matrix structural constituent" 0.824185299889592
-52 0.519482465151959 1 670 "GO:0005215" "transporter activity" 0.81670329088379
-784 7.82138155940612e-08 4 190 "GO:0005216" "monoatomic ion channel activity" 1.34047795627816e-05
-629 0.0736607243236165 2 32 "GO:0005217" "intracellularly ligand-gated monoatomic ion channel activity" 0.341012058289548
-1436 0.00510991980838952 3 15 "GO:0005221;GO:0043855" "intracellularly cyclic nucleotide-activated monoatomic cation channel activity" 0.0764705441092711
-1090 0.0236449581550928 4 17 "GO:0005227" "calcium-activated cation channel activity" 0.187846056454348
-759 0.168016645230011 7 13 "GO:0005229;GO:0141147;GO:0061778" "intracellularly calcium-gated channel activity" 0.483773989517745
-1472 6.69425863432634e-05 3 29 "GO:0005230" "extracellular ligand-gated monoatomic ion channel activity" 0.0034462043449512
-1360 0.00367534101528759 2 18 "GO:0005231" "excitatory extracellular ligand-gated monoatomic ion channel activity" 0.0637764222329151
-974 0.140896122815205 2 9 "GO:0005234;GO:0008068" "extracellularly glutamate-gated ion channel activity" 0.446633768628495
-910 0.000150707171151471 3 69 "GO:0005244;GO:0022832" "voltage-gated channel activity" 0.00646533764239811
-353 0.439072223950918 3 19 "GO:0005245" "voltage-gated calcium channel activity" 0.757201847241979
-150 0.723285455960849 3 22 "GO:0005246" "calcium channel regulator activity" 0.919830416819776
-1039 0.0699320366424409 2 12 "GO:0005247;GO:0008308" "voltage-gated monoatomic anion channel activity" 0.334581900218667
-1466 0.00572906613963711 3 14 "GO:0005248" "voltage-gated sodium channel activity" 0.0810253639748677
-1020 0.0066547909344588 2 28 "GO:0005249" "voltage-gated potassium channel activity" 0.0911139992834944
-1746 0.00231778649380543 2 12 "GO:0005251;GO:0086008;GO:0086087;GO:0086089;GO:0086090" "delayed rectifier potassium channel activity" 0.0438675179048175
-1332 1.13207952090899e-05 2 43 "GO:0005253;GO:0005254" "monoatomic anion channel activity" 0.000910616464631169
-606 0.000169473681948736 2 155 "GO:0005261" "monoatomic cation channel activity" 0.00688256580765937
-272 0.264879471238686 2 67 "GO:0005262" "calcium channel activity" 0.617572245442371
-748 0.0126581075455898 3 44 "GO:0005267" "potassium channel activity" 0.135758203426451
-1247 0.00111505413869595 2 27 "GO:0005272" "sodium channel activity" 0.0263582548499432
-2167 0.0146080532874314 7 5 "GO:0005283;GO:0005314;GO:0015501;GO:0017153" "high-affinity L-glutamate transmembrane transporter activity" 0.146102300648948
-854 0.0761888101988954 4 17 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.342873526948903
-1592 0.033879629465709 4 7 "GO:0005313;GO:0015172" "acidic amino acid transmembrane transporter activity" 0.233171567499291
-62 0.944448454937074 3 5 "GO:0005315" "phosphate transmembrane transporter activity" 0.980866842158366
-466 0.0698283889967728 2 60 "GO:0005319" "lipid transporter activity" 0.334581900218667
-97 0.897624721726978 2 7 "GO:0005324" "long-chain fatty acid transmembrane transporter activity" 0.970807063394472
-1202 0.00371657472219785 2 23 "GO:0005326" "neurotransmitter transmembrane transporter activity" 0.0637764222329151
-1702 0.0029779916494742 2 12 "GO:0005328" "neurotransmitter:sodium symporter activity" 0.0547525036124756
389 0.497954996393115 4 12 "GO:0005338" "nucleotide-sugar transmembrane transporter activity" 0.798092254493075
-1098 0.0802420701785188 2 10 "GO:0005343" "organic acid:sodium symporter activity" 0.349067601641032
4 0.996401533117986 2 5 "GO:0005345" "purine nucleobase transmembrane transporter activity" 0.999466148772456
2014 0.0232961661653709 2 5 "GO:0005351;GO:0055056" "carbohydrate:proton symporter activity" 0.18622463263871
1520 0.0303337674988805 6 8 "GO:0005355;GO:0015149" "hexose transmembrane transporter activity" 0.219323363882355
408 0.614791623392631 3 6 "GO:0005375" "copper ion transmembrane transporter activity" 0.857244657970007
-739 0.264336702387086 4 9 "GO:0005381" "iron ion transmembrane transporter activity" 0.617425292145517
-66 0.930281644812516 3 7 "GO:0005384" "manganese ion transmembrane transporter activity" 0.97721689230131
-3 0.993952047814857 3 23 "GO:0005385" "zinc ion transmembrane transporter activity" 0.998237472509009
-1066 0.107143225660426 2 9 "GO:0005388" "P-type calcium transporter activity" 0.395738132035177
659 0.416173516924241 2 6 "GO:0005391;GO:0008556" "P-type sodium:potassium-exchanging transporter activity" 0.744944807067452
994 0.113477726146246 2 10 "GO:0005402" "carbohydrate:monoatomic cation symporter activity" 0.404507052369051
-1566 0.0368191964393352 2 7 "GO:0005416" "amino acid:monoatomic cation symporter activity" 0.245524900608417
-200 0.750616371014818 4 10 "GO:0005432;GO:0015368" "calcium:monoatomic cation antiporter activity" 0.923623639566801
1225 0.0809117747261125 -1 8 "GO:0005451" "obsolete monoatomic cation:proton antiporter activity" 0.349723388572094
-368 0.539198718841749 2 11 "GO:0005452" "solute:inorganic anion antiporter activity" 0.821730658898271
833 0.304044599363333 3 6 "GO:0005459" "UDP-galactose transmembrane transporter activity" 0.662471315820392
1237 0.127009777787282 3 6 "GO:0005462" "UDP-N-acetylglucosamine transmembrane transporter activity" 0.425681208365187
349 0.353392705198725 2 28 "GO:0005484" "SNAP receptor activity" 0.709541983760935
-566 0.0718986634229158 3 40 "GO:0005496" "steroid binding" 0.33771379498282
-535 0.281157511416278 4 16 "GO:0005501;GO:0019840" "isoprenoid binding" 0.637953044174986
-668 0.312683775467096 3 9 "GO:0005502;GO:0016918" "11-cis retinal binding" 0.668566279415513
238 0.574391943647245 2 22 "GO:0005504" "fatty acid binding" 0.834359403469531
146 0.535960288199859 3 71 "GO:0005506" "iron ion binding" 0.821730658898271
213 0.48891285317614 3 42 "GO:0005507" "copper ion binding" 0.79049100758504
-411 0.00716577960603708 2 173 "GO:0005509" "calcium ion binding" 0.0922235835296972
-519 0.0358894081172682 3 65 "GO:0005516" "calmodulin binding" 0.241677236559504
-760 0.0870811167329007 2 20 "GO:0005518" "collagen binding" 0.359209606523215
-332 0.658469586193434 3 7 "GO:0005521" "lamin binding" 0.886454348777144
-216 0.0827065516708469 4 263 "GO:0005524" "ATP binding" 0.352461364239669
310 0.096828948057217 4 115 "GO:0005525" "GTP binding" 0.374230799248163
-166 0.801672828004112 3 9 "GO:0005527;GO:0005528" "FK506 binding" 0.934888760026464
421 0.44418506485064 2 13 "GO:0005536" "D-glucose binding" 0.758923297614062
819 0.137075094538357 2 13 "GO:0005537" "D-mannose binding" 0.442757241646144
-50 0.832789685584129 2 70 "GO:0005539" "glycosaminoglycan binding" 0.947645094333368
139 0.852864652594731 3 7 "GO:0005542" "folic acid binding" 0.955142182865996
-428 0.00105280803214767 2 239 "GO:0005543" "phospholipid binding" 0.025932003887044
-524 0.250196557341787 4 19 "GO:0005544" "calcium-dependent phospholipid binding" 0.601874708969869
-1065 0.075222341967945 2 11 "GO:0005545" "1-phosphatidylinositol binding" 0.342873526948903
-444 0.138966943039246 2 44 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.443797656802753
186 0.570259737080399 4 37 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.833962431951263
-358 0.267525351523914 3 38 "GO:0005548" "phospholipid transporter activity" 0.620369598939238
-1402 0.0340978169264122 2 9 "GO:0005549" "odorant binding" 0.23342494885262
-124 0.690211342073682 3 41 "GO:0008013" "beta-catenin binding" 0.905872751259405
-433 0.0147391149366722 5 127 "GO:0008017" "microtubule binding" 0.146102300648948
-16 0.923996986880557 -1 140 "GO:0008022" "obsolete protein C-terminus binding" 0.97721689230131
-33 0.929517559836484 2 29 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.97721689230131
145 0.245298437511095 3 264 "GO:0008047" "enzyme activator activity" 0.592387192482271
-1006 0.17993701026482 2 7 "GO:0008061" "chitin binding" 0.503432461327877
-1043 0.137144509412067 4 8 "GO:0008066" "glutamate receptor activity" 0.442757241646144
480 0.137052040242056 2 38 "GO:0008080" "N-acetyltransferase activity" 0.442757241646144
-486 0.0845319758939734 3 50 "GO:0008081" "phosphoric diester hydrolase activity" 0.355881898562625
543 0.274232879084824 5 16 "GO:0008083" "growth factor activity" 0.630245920325301
-374 8.42449262954027e-05 3 468 "GO:0008092" "cytoskeletal protein binding" 0.00417012385162243
-959 0.236555198484543 2 6 "GO:0008093" "cytoskeletal anchor activity" 0.58435036554627
342 0.149044422405831 2 71 "GO:0008094" "ATP-dependent activity, acting on DNA" 0.457804705575906
372 0.483961680535269 4 14 "GO:0008097" "5S rRNA binding" 0.786437730869812
-136 0.812076090289989 6 12 "GO:0008106" "alcohol dehydrogenase (NADP+) activity" 0.94143549319298
2304 0.00446704494594805 3 6 "GO:0008121;GO:0016679;GO:0016681" "oxidoreductase activity, acting on diphenols and related substances as donors" 0.0709763808078412
-1119 0.0748300576484221 5 10 "GO:0008131" "primary methylamine oxidase activity" 0.342873526948903
3 0.973987084892978 3 451 "GO:0008134" "transcription factor binding" 0.99167873327134
1149 0.00460512936339531 3 24 "GO:0008137;GO:0050136;GO:0003955" "NAD(P)H dehydrogenase (quinone) activity" 0.0722780669596313
378 0.372256080564968 5 22 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.720441467198667
462 0.337486347484436 4 17 "GO:0008139" "nuclear localization sequence binding" 0.698303744714581
-37 0.923651337041533 4 27 "GO:0008143" "poly(A) binding" 0.97721689230131
-204 0.0457609620979773 -1 401 "GO:0008144" "obsolete drug binding" 0.284911361870105
-173 0.627689986587579 4 31 "GO:0008146" "sulfotransferase activity" 0.867708928827298
-418 0.293050735080634 2 25 "GO:0008157" "protein phosphatase 1 binding" 0.653099683860238
61 0.70503137025491 4 154 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.908757934133886
214 0.409592622399916 5 59 "GO:0008170" "N-methyltransferase activity" 0.741891641678097
-183 0.704174314060838 2 17 "GO:0008171" "O-methyltransferase activity" 0.908757934133886
-1278 0.0534481193256307 2 9 "GO:0008172" "S-methyltransferase activity" 0.303388888863487
563 0.0435232563140544 2 51 "GO:0008173" "RNA methyltransferase activity" 0.276212027521518
132 0.833421080477372 3 10 "GO:0008174" "mRNA methyltransferase activity" 0.947645094333368
885 0.0521036492793124 3 19 "GO:0008175" "tRNA methyltransferase activity" 0.302060345146284
-1003 0.129772798337212 4 9 "GO:0008179" "adenylate cyclase binding" 0.430457709948433
-212 0.533945389394911 3 34 "GO:0008187" "poly-pyrimidine tract binding" 0.821730658898271
-567 0.071659086613374 5 40 "GO:0008188" "neuropeptide receptor activity" 0.33771379498282
1235 0.0621051015030365 2 9 "GO:0008190" "eukaryotic initiation factor 4E binding" 0.328927019071638
-428 0.0433122136204963 4 89 "GO:0008194" "UDP-glycosyltransferase activity" 0.276212027521518
58 0.875082477274721 2 29 "GO:0008198" "ferrous iron binding" 0.96115533623924
704 0.384919303237705 2 6 "GO:0008199" "ferric iron binding" 0.727934685665945
-749 0.0547645256469279 3 26 "GO:0008200" "ion channel inhibitor activity" 0.309131335559632
-51 0.849244448392971 2 56 "GO:0008201" "heparin binding" 0.955142182865996
-66 0.885733373850432 2 19 "GO:0008227" "G protein-coupled amine receptor activity" 0.96352707780078
-142 0.221584123154204 3 304 "GO:0008233" "peptidase activity" 0.563594400196562
-368 0.0477326767901818 2 116 "GO:0008234" "cysteine-type peptidase activity" 0.291114099503273
-482 0.125465382818166 3 40 "GO:0008235" "metalloexopeptidase activity" 0.423816135661364
-148 0.535541820002027 2 70 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.821730658898271
-220 0.30316018439767 2 87 "GO:0008237" "metallopeptidase activity" 0.662471315820392
-349 0.139963446469465 2 71 "GO:0008238" "exopeptidase activity" 0.445873652490598
-1342 0.0249452949836945 3 11 "GO:0008239" "dipeptidyl-peptidase activity" 0.195759723439115
2 0.998079310197027 2 8 "GO:0008242" "omega peptidase activity" 0.999632741030019
1208 0.085155403361791 2 8 "GO:0008252" "nucleotidase activity" 0.355881898562625
1420 0.0797308564150417 5 6 "GO:0008253" "5'-nucleotidase activity" 0.349025891857683
-39 0.923267697865091 6 24 "GO:0008266" "poly(U) RNA binding" 0.97721689230131
35 0.758873800031899 3 318 "GO:0008270" "zinc ion binding" 0.927068919927018
-335 0.655300267052604 3 7 "GO:0008273" "calcium, potassium:sodium antiporter activity" 0.884569183248648
-22 0.929568381472341 3 62 "GO:0008276" "protein methyltransferase activity" 0.97721689230131
-352 0.00151475573712943 2 336 "GO:0008289" "lipid binding" 0.0309442957727869
159 0.756198597412753 2 15 "GO:0008296" "3'-5'-DNA exonuclease activity" 0.926613408286608
-42 0.932085573632583 2 16 "GO:0008297" "single-stranded DNA exodeoxyribonuclease activity" 0.97721689230131
-706 0.383906578578536 3 6 "GO:0008301" "DNA binding, bending" 0.727934685665945
-870 0.0206004867155468 2 28 "GO:0008307" "structural constituent of muscle" 0.174426489492821
108 0.870187681091721 2 9 "GO:0008309" "double-stranded DNA exodeoxyribonuclease activity" 0.96115533623924
223 0.722355908390112 6 10 "GO:0008310" "single-stranded DNA 3'-5' DNA exonuclease activity" 0.91955692789127
556 0.53102478557278 7 5 "GO:0008311" "double-stranded DNA 3'-5' DNA exonuclease activity" 0.821428965182894
-653 0.462257873037261 2 5 "GO:0008312" "7S RNA binding" 0.770629381604864
-911 0.261038844008096 2 6 "GO:0008318" "protein prenyltransferase activity" 0.614180973013564
939 0.0585972359880646 3 16 "GO:0008320;GO:0022884;GO:0140318" "macromolecule transmembrane transporter activity" 0.319553570833217
-87 0.425535556147235 4 346 "GO:0008324" "monoatomic cation transmembrane transporter activity" 0.751634273025897
1020 0.146079114060461 2 8 "GO:0008327" "methyl-CpG binding" 0.452567767218986
-1873 0.034857058854604 2 5 "GO:0008331" "high voltage-gated calcium channel activity" 0.237359972200399
164 0.853298832899614 5 5 "GO:0008336" "gamma-butyrobetaine dioxygenase activity" 0.955142182865996
-41 0.96018365775377 2 6 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 0.984532254711742
719 0.047640461393499 5 30 "GO:0008374" "O-acyltransferase activity" 0.291114099503273
-574 0.0717694796190778 2 39 "GO:0008375" "acetylglucosaminyltransferase activity" 0.33771379498282
-175 0.70932097824293 2 18 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.910536694257875
-650 0.109005675317954 5 24 "GO:0008378" "galactosyltransferase activity" 0.395738132035177
2060 0.0203188321634994 5 5 "GO:0008379;GO:0140824" "thioredoxin-dependent peroxiredoxin activity" 0.17318103969817
-741 0.323463522464381 2 7 "GO:0008381" "mechanosensitive monoatomic ion channel activity" 0.682057788483317
-497 0.150737060669715 2 33 "GO:0008395" "steroid hydroxylase activity" 0.461426179847973
390 0.143244552578568 2 56 "GO:0008408" "3'-5' exonuclease activity" 0.450343664928754
-140 0.764477392662479 3 18 "GO:0008409" "5'-3' exonuclease activity" 0.928208039813397
-683 0.144594427468306 2 18 "GO:0008417" "fucosyltransferase activity" 0.450588445887917
775 0.338785325237677 2 6 "GO:0008426" "protein kinase C inhibitor activity" 0.699358364039453
-579 0.293311279931016 4 13 "GO:0008429" "phosphatidylethanolamine binding" 0.653099683860238
130 0.82089881146798 3 12 "GO:0008430" "selenium binding" 0.945205299776149
-390 0.4325092012772 2 16 "GO:0008432" "JUN kinase binding" 0.757201847241979
800 0.286211668050983 -1 7 "GO:0008469" "obsolete histone arginine N-methyltransferase activity" 0.642852385308229
55 0.942106263331686 2 7 "GO:0008474" "palmitoyl-(protein) hydrolase activity" 0.980866842158366
0 0.999376270888556 2 15 "GO:0008483" "transaminase activity" 0.999965428079153
-774 0.108050283320063 2 17 "GO:0008484" "sulfuric ester hydrolase activity" 0.395738132035177
66 0.921116675184431 2 9 "GO:0008494" "translation activator activity" 0.97721689230131
-368 0.0144729990856892 4 178 "GO:0008509" "monoatomic anion transmembrane transporter activity" 0.146102300648948
-209 0.254875992419399 -1 119 "GO:0008514" "obsolete organic anion transmembrane transporter activity" 0.607454448599568
-567 0.171249416021788 2 23 "GO:0008519" "ammonium channel activity" 0.48971549847596
-28 0.975354338737801 4 5 "GO:0008520;GO:0015229" "L-ascorbic acid transmembrane transporter activity" 0.99167873327134
396 0.597372101957217 2 7 "GO:0008553" "P-type proton-exporting transporter activity" 0.85424210579882
361 0.63057920362963 2 7 "GO:0008554" "P-type sodium transporter activity" 0.87076763419671
793 0.231017656828391 2 9 "GO:0008559" "ABC-type xenobiotic transporter activity" 0.575086507423867
734 0.000757484093810909 -1 84 "GO:0008565" "obsolete protein transporter activity" 0.0217051247765139
1640 0.0646701296986506 3 5 "GO:0008568;GO:0170060;GO:0140776" "microtubule severing ATPase activity" 0.330279590960966
-1647 8.17737854895408e-06 4 29 "GO:0008569" "minus-end-directed microtubule motor activity" 0.00070161907950026
-786 0.0769852318948368 2 20 "GO:0008574" "plus-end-directed microtubule motor activity" 0.342873526948903
656 0.321794792546281 2 9 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.681167595406355
1174 0.032972699484721 3 13 "GO:0008649;GO:0140102" "rRNA methyltransferase activity" 0.230629696939326
1003 0.216025154906329 4 6 "GO:0008656" "cysteine-type endopeptidase activator activity involved in apoptotic process" 0.560533012831543
-51 0.776752182501188 2 124 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.928208039813397
-686 0.43964505471435 5 5 "GO:0008970" "phospholipase A1 activity" 0.757201847241979
919 1.58642242508096e-05 1 88 "GO:0009055" "electron transfer activity" 0.0011727669502573
1126 0.088826596192939 2 9 "GO:0009378" "four-way junction helicase activity" 0.36063037634168
429 0.596677113455487 3 6 "GO:0009881" "photoreceptor activity" 0.854197380441837
-478 0.52435869045403 4 7 "GO:0009931" "calcium-dependent protein serine/threonine kinase activity" 0.81762217827561
-1556 0.000239367526450816 2 22 "GO:0009975" "cyclase activity" 0.00855738907061667
176 0.79077415499116 3 9 "GO:0009982" "pseudouridine synthase activity" 0.931131141329939
177 0.801143416046691 2 8 "GO:0010181" "FMN binding" 0.934888760026464
41 0.940880149234837 6 13 "GO:0010314" "phosphatidylinositol-5-phosphate binding" 0.980866842158366
-32 0.96609511144214 5 7 "GO:0010484" "histone H3 acetyltransferase activity" 0.987580943944428
179 0.765383425530334 3 11 "GO:0010485" "histone H4 acetyltransferase activity" 0.928208039813397
-778 0.380745614621798 3 5 "GO:0010851" "cyclase regulator activity" 0.727435170688239
-686 0.328712105846419 -1 8 "GO:0010857" "obsolete calcium-dependent protein kinase activity" 0.687014985136844
-536 0.239346659833675 2 19 "GO:0015020" "glucuronosyltransferase activity" 0.585625762748935
-608 0.289077471034681 2 12 "GO:0015026" "coreceptor activity" 0.645907474343115
134 0.711744932570785 2 30 "GO:0015035" "protein-disulfide reductase activity" 0.911458436038408
63 0.834572402156111 2 44 "GO:0015036" "disulfide oxidoreductase activity" 0.947974514036459
-31 0.967006823283975 5 7 "GO:0015038" "glutathione disulfide oxidoreductase activity" 0.987728398068632
-215 0.0251277508357378 2 457 "GO:0015075" "monoatomic ion transmembrane transporter activity" 0.195996456518755
1156 1.3090624812587e-07 2 83 "GO:0015078" "proton transmembrane transporter activity" 1.68476341337995e-05
-232 0.333258773827014 3 69 "GO:0015079" "potassium ion transmembrane transporter activity" 0.692898290654874
-612 0.00672777854554345 3 78 "GO:0015081" "sodium ion transmembrane transporter activity" 0.0911436946117307
-386 0.0816667146213623 2 81 "GO:0015085" "calcium ion transmembrane transporter activity" 0.351096739111041
404 0.649389486458868 5 5 "GO:0015093" "ferrous iron transmembrane transporter activity" 0.882748819178989
597 0.461304519977158 2 6 "GO:0015095" "magnesium ion transmembrane transporter activity" 0.770037506109731
-913 0.0511088811407092 -1 18 "GO:0015101" "obsolete organic cation transmembrane transporter activity" 0.301391415423356
-643 0.00394963172864601 -1 80 "GO:0015103" "obsolete inorganic anion transmembrane transporter activity" 0.0660152731787976
187 0.80340867800254 2 7 "GO:0015106" "bicarbonate transmembrane transporter activity" 0.934888760026464
-622 0.0229151993560917 5 53 "GO:0015108" "chloride transmembrane transporter activity" 0.185483406108742
-477 0.556489734678117 5 6 "GO:0015111" "iodide transmembrane transporter activity" 0.825501329501239
698 0.320305946436677 -1 8 "GO:0015114" "obsolete phosphate ion transmembrane transporter activity" 0.679133036349264
-423 0.602114612537218 4 6 "GO:0015125;GO:0015432;GO:0033285;GO:0033284;GO:0033283" "bile acid transmembrane transporter activity" 0.854931542489136
800 0.106959591375653 4 16 "GO:0015144;GO:0051119" "sugar transmembrane transporter activity" 0.395738132035177
925 0.0928995439314043 2 13 "GO:0015145" "monosaccharide transmembrane transporter activity" 0.366826766198461
921 0.163943902684108 2 9 "GO:0015165" "pyrimidine nucleotide-sugar transmembrane transporter activity" 0.478775012005428
-445 0.125439815058153 2 47 "GO:0015171" "amino acid transmembrane transporter activity" 0.423816135661364
612 0.450358851776829 4 6 "GO:0015173" "aromatic amino acid transmembrane transporter activity" 0.764659422475962
51 0.938220337122826 4 9 "GO:0015174" "basic amino acid transmembrane transporter activity" 0.980105173601524
-430 0.401950204605283 4 15 "GO:0015175" "neutral L-amino acid transmembrane transporter activity" 0.741891641678097
-596 0.0953539301748865 2 31 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.370372831987241
-1432 0.0772161080530206 2 6 "GO:0015183" "L-aspartate transmembrane transporter activity" 0.342873526948903
-12 0.985173689683661 3 10 "GO:0015205" "nucleobase transmembrane transporter activity" 0.997575561465674
172 0.721331348792675 2 17 "GO:0015215" "nucleotide transmembrane transporter activity" 0.919161827619973
342 0.568218738002213 2 11 "GO:0015216;GO:0005346" "purine nucleotide transmembrane transporter activity" 0.833862617798002
1174 0.117781268931427 2 7 "GO:0015232" "heme transmembrane transporter activity" 0.411914383463985
288 0.745391650077022 2 5 "GO:0015234" "thiamine transmembrane transporter activity" 0.922677907177815
-234 0.709610182082866 4 10 "GO:0015245" "fatty acid transmembrane transporter activity" 0.910536694257875
-1326 0.0268107235756802 -1 11 "GO:0015248" "obsolete sterol transporter activity" 0.204173971845565
-38 0.957267276116276 2 8 "GO:0015252" "proton channel activity" 0.984330927429543
-743 4.05366039004298e-08 4 222 "GO:0015267;GO:0022803" "channel activity" 1.07130563763889e-05
-874 0.281020160690899 2 6 "GO:0015269" "calcium-activated potassium channel activity" 0.637953044174986
-1799 0.000121885710243545 3 18 "GO:0015271" "outward rectifier potassium channel activity" 0.00540920376149801
-983 1.82837986316537e-06 2 94 "GO:0015276" "ligand-gated monoatomic ion channel activity" 0.000196093740324486
-188 0.733093814447998 4 13 "GO:0015278" "intracellularly gated calcium channel activity" 0.922677907177815
-1142 0.0564980684144661 4 11 "GO:0015280" "ligand-gated sodium channel activity" 0.311943492230698
-35 0.866285624379662 2 94 "GO:0015291" "secondary active transmembrane transporter activity" 0.961128964290194
25 0.931752926614459 3 45 "GO:0015294;GO:0015293" "solute:monoatomic cation symporter activity" 0.97721689230131
684 0.16828621144556 2 16 "GO:0015295" "solute:proton symporter activity" 0.483773989517745
-63 0.830218209353663 3 46 "GO:0015297" "antiporter activity" 0.947645094333368
1340 0.0429264121789616 -1 9 "GO:0015299" "obsolete solute:proton antiporter activity" 0.276212027521518
149 0.812692177884538 -1 10 "GO:0015301" "obsolete anion:anion antiporter activity" 0.94143549319298
-347 0.000785397009765121 -1 392 "GO:0015318" "obsolete inorganic molecular entity transmembrane transporter activity" 0.0217051247765139
-130 0.884000884820395 2 5 "GO:0015333" "peptide:proton symporter activity" 0.963343893957535
-1081 0.223249749390917 -1 5 "GO:0015347" "obsolete sodium-independent organic anion transmembrane transporter activity" 0.565595329657697
804 0.365140746280693 2 5 "GO:0015349" "thyroid hormone transmembrane transporter activity" 0.717241254279389
-645 0.0917092454384132 4 27 "GO:0015370" "solute:sodium symporter activity" 0.366826766198461
1644 0.0640198430154748 3 5 "GO:0015379;GO:0015377;GO:0015296" "potassium:chloride symporter activity" 0.330279590960966
742 0.360092695559367 2 6 "GO:0015385" "sodium:proton antiporter activity" 0.713655313535113
586 0.00116734194243725 2 123 "GO:0015399" "primary active transmembrane transporter activity" 0.0265090763937283
-144 0.847785001461031 2 7 "GO:0015420" "ABC-type vitamin B12 transporter activity" 0.955142182865996
-221 0.803048008111097 4 5 "GO:0015431;GO:0034634;GO:0042937;GO:0046623" "glutathione transmembrane transporter activity" 0.934888760026464
1191 0.0305903695852455 3 13 "GO:0015450" "protein-transporting ATPase activity" 0.21994304835872
1715 1.07448130558748e-07 3 38 "GO:0015453" "oxidoreduction-driven active transmembrane transporter activity" 1.5365082669901e-05
-871 0.0284464773466723 3 25 "GO:0015459" "potassium channel regulator activity" 0.209203521972384
-605 0.12073036806861 3 26 "GO:0015485;GO:0032934" "sterol binding" 0.419945901903516
-769 0.24533206961387 3 9 "GO:0015556" "C4-dicarboxylate transmembrane transporter activity" 0.592387192482271
-378 0.460781306287668 3 15 "GO:0015562" "efflux transmembrane transporter activity" 0.770037506109731
117 0.732351220929109 2 34 "GO:0015605" "organophosphate ester transmembrane transporter activity" 0.922677907177815
-261 0.0820640413247521 2 180 "GO:0015631" "tubulin binding" 0.351096739111041
-655 0.419011808900592 2 6 "GO:0015643" "toxic substance binding" 0.747944796192874
-661 0.318113494460333 3 9 "GO:0015651" "quaternary ammonium group transmembrane transporter activity" 0.67699637540413
-633 0.0920699368006665 3 28 "GO:0015662;GO:0140358" "P-type ion transporter activity" 0.366826766198461
-802 0.130975668768183 4 14 "GO:0015923" "mannosidase activity" 0.431114285689646
-1219 0.00749259823690721 5 19 "GO:0015925" "galactosidase activity" 0.0954749894148473
-133 0.832798693267341 5 10 "GO:0015926" "glucosidase activity" 0.947645094333368
-651 0.29978025794182 2 10 "GO:0015929" "hexosaminidase activity" 0.661779059984772
176 0.611368978923304 3 33 "GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 0.856873499457112
1081 0.223078396107388 4 5 "GO:0016004;GO:0060229" "lipase activator activity" 0.565595329657697
