"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-554 1.52085101213294e-06 1 314 "GO:0005198" "structural molecule activity" 0.000291496443992147
297 0.325200357565877 2 44 "GO:0005200" "structural constituent of cytoskeleton" 0.716654143884906
-283 0.516604097499357 2 21 "GO:0005201" "extracellular matrix structural constituent" 0.806879192183478
-38 0.634789111089064 1 681 "GO:0005215;GO:0022857" "transporter activity" 0.852031527380765
511 0.00011624783503417 4 235 "GO:0005216;GO:0015267;GO:0022803" "channel activity" 0.00742694501607197
677 0.0556333469581808 2 32 "GO:0005217" "intracellularly ligand-gated monoatomic ion channel activity" 0.345180752399298
492 0.325298663572105 2 16 "GO:0005221;GO:0043855" "intracellularly cyclic nucleotide-activated monoatomic cation channel activity" 0.716654143884906
1092 0.0242924512879839 2 17 "GO:0005227" "calcium-activated cation channel activity" 0.238771957104115
804 0.132456873429996 6 14 "GO:0005229;GO:0141147;GO:0061778" "intracellularly calcium-gated channel activity" 0.511023605738205
660 0.0512322803075844 2 35 "GO:0005230" "extracellular ligand-gated monoatomic ion channel activity" 0.336669270592697
277 0.545856617774083 3 19 "GO:0005231" "excitatory extracellular ligand-gated monoatomic ion channel activity" 0.817470990795318
167 0.801912298833567 7 9 "GO:0005234;GO:0008068" "extracellularly glutamate-gated chloride channel activity" 0.942943909671372
749 0.00133016759578483 2 74 "GO:0005244;GO:0022832;GO:0022843" "voltage-gated monoatomic ion channel activity" 0.0424914648653487
1014 0.0201428080479083 3 21 "GO:0005245" "voltage-gated calcium channel activity" 0.212515864725638
771 0.0704733096371466 5 22 "GO:0005246" "calcium channel regulator activity" 0.377318652078052
341 0.555006618108492 7 12 "GO:0005247;GO:0008308" "voltage-gated monoatomic anion channel activity" 0.821357932616788
1093 0.0406353561168563 2 14 "GO:0005248" "voltage-gated sodium channel activity" 0.326955578949691
709 0.0564099273811835 4 29 "GO:0005249" "voltage-gated potassium channel activity" 0.345180752399298
830 0.107627897413362 5 15 "GO:0005251;GO:0019870;GO:0086008;GO:0086087;GO:0086089;GO:0086090" "potassium channel inhibitor activity" 0.46530857904273
562 0.0542815516786673 2 47 "GO:0005253;GO:0005254;GO:0099095" "monoatomic anion channel activity" 0.344442851685064
559 0.000412239307960175 5 163 "GO:0005261" "monoatomic cation channel activity" 0.0215488729161001
539 0.0649045704033633 2 47 "GO:0005267" "potassium channel activity" 0.367211411475615
1045 0.00423381021700846 2 30 "GO:0005272" "sodium channel activity" 0.0918656933879194
914 0.0989666584833128 4 13 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.444620364925091
1832 0.0402608845281348 5 5 "GO:0005313;GO:0015172" "L-glutamate transmembrane transporter activity" 0.326955578949691
-481 0.554963841821494 2 6 "GO:0005315" "phosphate transmembrane transporter activity" 0.821357932616788
91 0.726314045846019 2 59 "GO:0005319" "lipid transporter activity" 0.902985029970726
-425 0.573647489719546 5 7 "GO:0005324" "long-chain fatty acid transmembrane transporter activity" 0.823865313512479
915 0.040728694526635 3 20 "GO:0005326" "neurotransmitter transmembrane transporter activity" 0.326955578949691
1003 0.131898290701168 5 9 "GO:0005328" "neurotransmitter:sodium symporter activity" 0.511023605738205
-316 0.583284955299834 4 12 "GO:0005338;GO:0015165" "nucleotide-sugar transmembrane transporter activity" 0.828229623084355
1066 0.131303823895804 7 8 "GO:0005343" "organic acid:sodium symporter activity" 0.511023605738205
1473 0.0990039628404377 4 5 "GO:0005345" "purine nucleobase transmembrane transporter activity" 0.444620364925091
-888 0.320119009731733 3 5 "GO:0005351;GO:0055056" "D-glucose transmembrane transporter activity" 0.712063561298826
-92 0.896723162330731 2 8 "GO:0005355;GO:0015149" "hexose transmembrane transporter activity" 0.971830391517709
-665 0.414851962509406 4 6 "GO:0005375" "copper ion transmembrane transporter activity" 0.75478849244181
205 0.758579586520533 7 9 "GO:0005381" "iron ion transmembrane transporter activity" 0.915670350623959
-1400 0.0636037825097697 3 7 "GO:0005384" "manganese ion transmembrane transporter activity" 0.364428265438439
82 0.844274074596095 4 23 "GO:0005385" "zinc ion transmembrane transporter activity" 0.952811762301776
-34 0.959290917871039 2 9 "GO:0005388" "P-type calcium transporter activity" 0.991600335767747
53 0.943897980368898 2 7 "GO:0005391;GO:0008554;GO:0008556" "P-type sodium transporter activity" 0.988599888364511
-293 0.643169599179586 3 10 "GO:0005402" "carbohydrate:monoatomic cation symporter activity" 0.855259221172746
2642 0.00309878154903975 3 5 "GO:0005416" "amino acid:monoatomic cation symporter activity" 0.0758212506679939
-1094 0.0834610247551247 5 10 "GO:0005432;GO:0015368" "calcium:monoatomic cation antiporter activity" 0.41540409837925
-7 0.991934772372786 -1 9 "GO:0005451;GO:0015299;GO:0051139" "obsolete solute:proton antiporter activity" 0.999711308742872
140 0.816581448198725 3 11 "GO:0005452" "solute:inorganic anion antiporter activity" 0.945757051042256
-811 0.3199289037844 3 6 "GO:0005459" "UDP-galactose transmembrane transporter activity" 0.712063561298826
339 0.677687880755346 2 6 "GO:0005462" "UDP-N-acetylglucosamine transmembrane transporter activity" 0.86893169995286
-89 0.813687161973874 3 28 "GO:0005484" "SNAP receptor activity" 0.945757051042256
135 0.670314025909629 2 40 "GO:0005496" "steroid binding" 0.863737221820169
-812 0.0567636609426068 2 22 "GO:0005504" "fatty acid binding" 0.345180752399298
-135 0.56367132835918 4 74 "GO:0005506" "iron ion binding" 0.822974465257298
-287 0.342092173097317 7 44 "GO:0005507" "copper ion binding" 0.717702645098127
124 0.415461839752753 3 176 "GO:0005509" "calcium ion binding" 0.75478849244181
551 0.024666432097786 3 67 "GO:0005516" "calmodulin binding" 0.240393194173338
70 0.866687616695892 2 23 "GO:0005518" "collagen binding" 0.961590603444175
505 0.503282289822224 3 7 "GO:0005521" "lamin binding" 0.801666517617161
-565 0.39605330230619 2 9 "GO:0005527;GO:0005528" "macrolide binding" 0.74991086915414
-900 0.269922884998425 3 6 "GO:0005534" "galactose binding" 0.674807212496062
-179 0.74714066217603 3 13 "GO:0005536" "D-glucose binding" 0.913180162885655
266 0.630756153424459 3 13 "GO:0005537" "D-mannose binding" 0.852031527380765
-89 0.707974132104983 2 71 "GO:0005539;GO:0008201" "glycosaminoglycan binding" 0.892730539386766
1987 0.00850335554345955 3 7 "GO:0005542" "folic acid binding" 0.125369985576647
4 0.977223739297371 2 240 "GO:0005543" "phospholipid binding" 0.999711308742872
-348 0.447996883442857 4 19 "GO:0005544" "calcium-dependent phospholipid binding" 0.779333194699081
-902 0.117849970271442 2 12 "GO:0005545" "1-phosphatidylinositol binding" 0.48949220753474
441 0.144341440342422 3 44 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.525651922081662
161 0.624995242939037 5 37 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.849004041785547
315 0.337752200921608 3 37 "GO:0005548" "phospholipid transporter activity" 0.717702645098127
418 0.450481740797442 2 13 "GO:0005549;GO:0031404" "chloride ion binding" 0.779333194699081
440 0.159042813740809 3 41 "GO:0008013" "beta-catenin binding" 0.548992726761096
555 0.00199667934863515 2 126 "GO:0008017" "microtubule binding" 0.0588764423315493
99 0.558372859040709 -1 143 "GO:0008022" "obsolete protein C-terminus binding" 0.821357932616788
-152 0.677766725963231 4 30 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.86893169995286
125 0.274543594732548 2 317 "GO:0008047;GO:0140677" "molecular function activator activity" 0.677521746657576
463 0.511875317702123 2 8 "GO:0008061" "chitin binding" 0.80430184843697
468 0.436979652534639 3 11 "GO:0008066" "glutamate receptor activity" 0.77193026177394
161 0.59840029631297 2 43 "GO:0008080;GO:0016410" "N-acyltransferase activity" 0.836157365474307
96 0.729954333367817 3 52 "GO:0008081" "phosphoric diester hydrolase activity" 0.904086152624717
288 0.563914279114862 2 16 "GO:0008083" "growth factor activity" 0.822974465257298
420 1.13658387241191e-05 3 468 "GO:0008092" "cytoskeletal protein binding" 0.0013070714532737
604 0.459117219082502 2 6 "GO:0008093" "cytoskeletal anchor activity" 0.783815533270549
512 0.0327729489681131 3 70 "GO:0008094" "ATP-dependent activity, acting on DNA" 0.292161948165349
-404 0.449873680902152 3 14 "GO:0008097" "5S rRNA binding" 0.779333194699081
177 0.758812038386637 2 12 "GO:0008106" "alcohol dehydrogenase (NADP+) activity" 0.915670350623959
-1901 0.0197440475499773 3 6 "GO:0008121;GO:0016679;GO:0016681" "oxidoreductase activity, acting on diphenols and related substances as donors" 0.212202380210036
1515 0.0164993198119594 2 10 "GO:0008131" "primary methylamine oxidase activity" 0.199728608250035
-56 0.565383420446767 3 448 "GO:0008134" "transcription factor binding" 0.822974465257298
-389 0.361855242323556 5 22 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.727506169007149
-8 0.987946292321996 4 16 "GO:0008139" "nuclear localization sequence binding" 0.999711308742872
258 0.0114437572110459 -1 406 "GO:0008144" "obsolete drug binding" 0.153059257796705
70 0.842095703420431 2 32 "GO:0008146" "sulfotransferase activity" 0.952312463063046
570 0.146039370174234 6 26 "GO:0008157" "protein phosphatase 1 binding" 0.528129797799903
242 0.143140851793685 4 149 "GO:0008168;GO:0016741;GO:0008757" "transferase activity, transferring one-carbon groups" 0.525651922081662
652 0.0133120786923356 5 58 "GO:0008170" "N-methyltransferase activity" 0.171503313300641
172 0.722311070034575 5 17 "GO:0008171" "O-methyltransferase activity" 0.898980227856884
1598 0.0164305770077528 2 9 "GO:0008172" "S-methyltransferase activity" 0.199728608250035
-272 0.34671307764573 4 48 "GO:0008173" "RNA methyltransferase activity" 0.718414485211873
-580 0.383619340514588 2 9 "GO:0008174" "mRNA methyltransferase activity" 0.734046991001292
-201 0.661357457306007 2 19 "GO:0008175" "tRNA methyltransferase activity" 0.862314145013501
2048 0.00210347239799044 2 9 "GO:0008179" "adenylate cyclase binding" 0.0604748314422252
490 0.153744693962905 3 34 "GO:0008187" "poly-pyrimidine tract binding" 0.540692348799207
488 0.0985603693362276 2 46 "GO:0008188" "neuropeptide receptor activity" 0.444620364925091
-882 0.185213132812686 2 9 "GO:0008190" "eukaryotic initiation factor 4E binding" 0.581531365882872
3 0.98965990252118 4 89 "GO:0008194" "UDP-glycosyltransferase activity" 0.999711308742872
-634 0.0878085710237783 8 29 "GO:0008198" "ferrous iron binding" 0.422509860574665
615 0.450844031283037 8 6 "GO:0008199" "ferric iron binding" 0.779333194699081
787 0.026028488284318 3 32 "GO:0008200;GO:0016248;GO:0141110" "transporter inhibitor activity" 0.251535811150972
950 0.0175063406273549 2 25 "GO:0008227;GO:0099528" "G protein-coupled neurotransmitter receptor activity" 0.202252937361653
50 0.666542631653295 2 309 "GO:0008233" "peptidase activity" 0.863566264955244
-137 0.463982031043947 2 115 "GO:0008234" "cysteine-type peptidase activity" 0.786990170649763
881 0.00597445565670585 5 39 "GO:0008235" "metalloexopeptidase activity" 0.106059028440474
-123 0.596940819257057 2 74 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.836157365474307
302 0.151829284111439 2 91 "GO:0008237" "metallopeptidase activity" 0.538900236815293
317 0.185831439865613 2 70 "GO:0008238" "exopeptidase activity" 0.581531365882872
-301 0.617437992394285 2 11 "GO:0008239" "dipeptidyl-peptidase activity" 0.847319440636549
109 0.877827021020704 4 8 "GO:0008242" "omega peptidase activity" 0.961590603444175
143 0.840114750203484 2 8 "GO:0008252;GO:0008253" "nucleotidase activity" 0.952312463063046
694 0.0889886854309584 2 24 "GO:0008266" "poly(U) RNA binding" 0.423133569509377
28 0.807588348304141 2 320 "GO:0008270" "zinc ion binding" 0.943877891584588
-1560 0.038760115808084 2 7 "GO:0008273" "calcium, potassium:sodium antiporter activity" 0.320677217117242
481 0.0608725561781383 2 61 "GO:0008276" "protein methyltransferase activity" 0.353552725277066
12 0.915315337404036 2 336 "GO:0008289" "lipid binding" 0.979174546990364
-288 0.576591765155977 2 15 "GO:0008296" "3'-5'-DNA exonuclease activity" 0.823865313512479
-233 0.640978328795401 2 16 "GO:0008297" "single-stranded DNA exodeoxyribonuclease activity" 0.855259221172746
-506 0.535255429660362 4 6 "GO:0008301" "DNA binding, bending" 0.812062986951737
1184 0.00174049244810702 2 28 "GO:0008307" "structural constituent of muscle" 0.0526727977716598
-516 0.438532452196081 2 9 "GO:0008309" "double-stranded DNA exodeoxyribonuclease activity" 0.773485153413333
-334 0.597315749867671 7 10 "GO:0008310" "single-stranded DNA 3'-5' DNA exonuclease activity" 0.836157365474307
250 0.779640866748623 7 5 "GO:0008311" "double-stranded DNA 3'-5' DNA exonuclease activity" 0.931035302970837
-218 0.807631169842813 2 5 "GO:0008312" "7S RNA binding" 0.943877891584588
-434 0.594846372947044 2 6 "GO:0008318;GO:0004661" "protein prenyltransferase activity" 0.836157365474307
-956 0.0557280921508465 2 16 "GO:0008320;GO:0022884;GO:0140318;GO:0015450" "macromolecule transmembrane transporter activity" 0.345180752399298
72 0.506095558078312 4 356 "GO:0008324;GO:0022890" "monoatomic cation transmembrane transporter activity" 0.801666517617161
18 0.980136996037633 2 8 "GO:0008327" "methyl-CpG binding" 0.999711308742872
826 0.355216323948562 2 5 "GO:0008331" "high voltage-gated calcium channel activity" 0.723578532035742
919 0.303503814544496 2 5 "GO:0008336" "gamma-butyrobetaine dioxygenase activity" 0.702266929163561
378 0.643303675056022 2 6 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 0.855259221172746
534 0.143636451715773 2 30 "GO:0008374" "O-acyltransferase activity" 0.525651922081662
432 0.183753089541171 2 38 "GO:0008375" "acetylglucosaminyltransferase activity" 0.581531365882872
-796 0.0825044403924269 2 19 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.41540409837925
22 0.957645350813033 3 24 "GO:0008378;GO:0035250" "galactosyltransferase activity" 0.991600335767747
-946 0.24608504178687 3 6 "GO:0008379;GO:0140824;GO:0051920" "peroxiredoxin activity" 0.640266511436426
615 0.355898141583823 5 9 "GO:0008381" "mechanosensitive monoatomic ion channel activity" 0.723578532035742
534 0.125255086162875 4 33 "GO:0008395" "steroid hydroxylase activity" 0.504290557146831
-305 0.517805951157745 3 18 "GO:0008409" "5'-3' exonuclease activity" 0.806879192183478
19 0.96798452012653 5 18 "GO:0008417;GO:0046920" "fucosyltransferase activity" 0.997475087944005
-663 0.416375534135607 2 6 "GO:0008426" "protein kinase C inhibitor activity" 0.755255306397394
7 0.989361182182602 2 14 "GO:0008429" "phosphatidylethanolamine binding" 0.999711308742872
-292 0.598890588765519 3 13 "GO:0008430" "selenium binding" 0.836157365474307
953 0.056600182191335 2 16 "GO:0008432" "JUN kinase binding" 0.345180752399298
1091 0.148502453108549 -1 7 "GO:0008469;GO:0035242" "obsolete histone arginine N-methyltransferase activity" 0.532517143463932
-1403 0.0469139152417941 2 8 "GO:0008474;GO:0098599" "palmitoyl hydrolase activity" 0.335934411759102
-74 0.868896928990623 4 20 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.961590603444175
-420 0.528160495334393 2 9 "GO:0008494" "translation activator activity" 0.809846092846069
179 0.230297956523556 2 183 "GO:0008509" "monoatomic anion transmembrane transporter activity" 0.625834035045274
79 0.669843693920292 -1 117 "GO:0008514" "obsolete organic anion transmembrane transporter activity" 0.863737221820169
370 0.364219829524584 5 24 "GO:0008519" "ammonium channel activity" 0.729708717688627
-988 0.190654775234173 3 7 "GO:0008553" "P-type proton-exporting transporter activity" 0.585312581906645
-35 0.952278951771867 3 12 "GO:0008559;GO:0042910" "xenobiotic transmembrane transporter activity" 0.991600335767747
-468 0.0359736264520961 -1 81 "GO:0008565" "obsolete protein transporter activity" 0.304188753087577
-2668 0.00281617292847089 3 5 "GO:0008568;GO:0170060;GO:0140776" "microtubule severing ATPase activity" 0.0736045197213983
134 0.660688104869072 2 43 "GO:0008569;GO:0045503;GO:0051959" "dynein light intermediate chain binding" 0.862314145013501
1766 7.82816765508363e-05 2 20 "GO:0008574" "plus-end-directed microtubule motor activity" 0.0064302805738187
-792 0.234359720290476 2 9 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.629138596660188
127 0.818465200552212 4 13 "GO:0008649;GO:0140102" "catalytic activity, acting on a rRNA" 0.945757051042256
-414 0.583361734520285 2 7 "GO:0008656;GO:0016505" "peptidase activator activity involved in apoptotic process" 0.828229623084355
-964 0.2803226091742 2 5 "GO:0008970" "phospholipase A1 activity" 0.682989407945614
-1120 1.45546737333577e-07 1 89 "GO:0009055" "electron transfer activity" 5.57929159778712e-05
920 0.167223644019723 4 9 "GO:0009378" "four-way junction helicase activity" 0.558671202589003
94 0.907894706531455 2 6 "GO:0009881" "photoreceptor activity" 0.97668747662411
574 0.388931783489142 2 9 "GO:0009982" "pseudouridine synthase activity" 0.738685123226086
596 0.399102609518722 4 8 "GO:0010181" "FMN binding" 0.74991086915414
-1041 0.0711912138919868 2 12 "GO:0010314" "phosphatidylinositol-5-phosphate binding" 0.377318652078052
1042 0.201480667289059 2 6 "GO:0010484" "histone H3 acetyltransferase activity" 0.601430760307578
541 0.368903999922662 2 11 "GO:0010485" "histone H4 acetyltransferase activity" 0.73081211250388
1018 0.254244006112876 2 5 "GO:0010851" "cyclase regulator activity" 0.654095317740061
106 0.880482526458014 -1 8 "GO:0010857;GO:0009931" "obsolete calcium-dependent protein kinase activity" 0.961590603444175
-288 0.529455729634 2 19 "GO:0015020" "glucuronosyltransferase activity" 0.810243983788574
576 0.281187285399767 2 14 "GO:0015026" "coreceptor activity" 0.683234470009671
-1088 0.00245483389105823 2 31 "GO:0015035" "protein-disulfide reductase activity" 0.0672156898742134
-1056 9.38938352638411e-05 4 55 "GO:0015036;GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.00699990147737567
-503 0.50545930555059 2 7 "GO:0015038" "glutathione disulfide oxidoreductase activity" 0.801666517617161
112 0.237894029252737 3 476 "GO:0015075;GO:0015318" "monoatomic ion transmembrane transporter activity" 0.630764653172646
-1108 4.95417727648342e-07 2 83 "GO:0015078" "proton transmembrane transporter activity" 0.000113946077359119
211 0.365241425456099 2 74 "GO:0015079" "potassium ion transmembrane transporter activity" 0.730425286957992
468 0.0359340151893677 6 81 "GO:0015081" "sodium ion transmembrane transporter activity" 0.304188753087577
402 0.0651401112530656 3 85 "GO:0015085;GO:0005262" "calcium ion transmembrane transporter activity" 0.367211411475615
66 0.941315634309699 2 5 "GO:0015093" "ferrous iron transmembrane transporter activity" 0.98859632827046
-1915 0.0188561841666563 2 6 "GO:0015095" "magnesium ion transmembrane transporter activity" 0.207970277245278
167 0.730344378946402 -1 17 "GO:0015101" "obsolete organic cation transmembrane transporter activity" 0.904086152624717
371 0.0831021484905754 -1 88 "GO:0015103" "obsolete inorganic anion transmembrane transporter activity" 0.41540409837925
-522 0.489729389273805 2 7 "GO:0015106" "bicarbonate transmembrane transporter activity" 0.796791373830429
471 0.0712107224526444 2 59 "GO:0015108" "chloride transmembrane transporter activity" 0.377318652078052
1176 0.149118679479962 3 6 "GO:0015111" "iodide transmembrane transporter activity" 0.532566712428436
-286 0.668057941663512 -1 9 "GO:0015114" "obsolete phosphate ion transmembrane transporter activity" 0.863566264955244
-752 0.318929022957302 2 7 "GO:0015125;GO:0015432;GO:0033285;GO:0034040;GO:0033284;GO:0033283" "ATPase-coupled lipid transmembrane transporter activity" 0.712063561298826
-416 0.404956546644169 4 16 "GO:0015144;GO:0015145;GO:0051119" "sugar transmembrane transporter activity" 0.753559916894489
375 0.190558012899375 3 49 "GO:0015171" "amino acid transmembrane transporter activity" 0.585312581906645
-446 0.58412120819391 4 6 "GO:0015173" "aromatic amino acid transmembrane transporter activity" 0.828285313715162
-250 0.707401090254014 2 9 "GO:0015174" "basic amino acid transmembrane transporter activity" 0.892730539386766
340 0.496761688996147 4 16 "GO:0015175" "neutral L-amino acid transmembrane transporter activity" 0.801325863911931
330 0.366807645467068 2 30 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.730425286957992
533 0.55073275445433 5 5 "GO:0015194;GO:0022889" "L-serine transmembrane transporter activity" 0.817470990795318
889 0.159446583250614 3 10 "GO:0015205" "nucleobase transmembrane transporter activity" 0.548992726761096
-31 0.951163643369535 3 16 "GO:0015215" "nucleotide transmembrane transporter activity" 0.991600335767747
-283 0.638024043716973 5 11 "GO:0015216;GO:0005346" "purine nucleotide transmembrane transporter activity" 0.85317168636572
906 0.230098997065934 2 7 "GO:0015232" "heme transmembrane transporter activity" 0.625834035045274
193 0.828876219889463 2 5 "GO:0015234" "thiamine transmembrane transporter activity" 0.95131831833486
-461 0.423886705048307 2 12 "GO:0015245;GO:0170055" "lipid transmembrane transporter activity" 0.760892907702711
-932 0.121869504515515 -1 11 "GO:0015248" "obsolete sterol transporter activity" 0.496985568059724
-913 0.195899347839019 2 8 "GO:0015252" "proton channel activity" 0.594614729533859
776 0.341279314447315 3 6 "GO:0015269" "calcium-activated potassium channel activity" 0.717702645098127
960 0.0363425469856437 2 19 "GO:0015271" "outward rectifier potassium channel activity" 0.305065175426936
691 0.000525188143468726 5 102 "GO:0015276" "ligand-gated monoatomic ion channel activity" 0.0251652652078765
680 0.220188350609714 2 13 "GO:0015278" "intracellularly gated calcium channel activity" 0.625834035045274
1092 0.0488541453541141 2 13 "GO:0015280" "ligand-gated sodium channel activity" 0.335934411759102
147 0.478864451937225 2 94 "GO:0015291" "secondary active transmembrane transporter activity" 0.788960056916631
291 0.328964491732295 3 45 "GO:0015294;GO:0015293" "symporter activity" 0.716856179218857
-92 0.853433214975158 3 16 "GO:0015295" "solute:proton symporter activity" 0.9565771902743
-72 0.806898054870744 2 46 "GO:0015297" "antiporter activity" 0.943877891584588
85 0.892753877235971 -1 10 "GO:0015301" "obsolete anion:anion antiporter activity" 0.970815085171486
178 0.84217545646532 2 5 "GO:0015333" "peptide:proton symporter activity" 0.952312463063046
235 0.792220803388868 2 5 "GO:0015349" "thyroid hormone transmembrane transporter activity" 0.938263567350359
447 0.245300650110344 3 27 "GO:0015370" "solute:sodium symporter activity" 0.640266511436426
59 0.938170382495896 5 7 "GO:0015379;GO:0015377;GO:0015296" "potassium:chloride symporter activity" 0.98859632827046
628 0.441562528658065 7 6 "GO:0015385" "sodium:proton antiporter activity" 0.775262454895839
-770 1.94887663682743e-05 2 125 "GO:0015399" "primary active transmembrane transporter activity" 0.0020374619385014
-704 0.351399742223809 4 7 "GO:0015420" "ABC-type vitamin B12 transporter activity" 0.722915390979213
-1160 0.19417907147105 4 5 "GO:0015431;GO:0034634;GO:0042937;GO:0046623" "ABC-type glutathione S-conjugate transporter activity" 0.592323427564211
-1982 1.04613616129612e-09 5 38 "GO:0015453" "oxidoreduction-driven active transmembrane transporter activity" 6.01528292745269e-07
677 0.0845065431772731 2 26 "GO:0015459" "potassium channel regulator activity" 0.415899164436439
186 0.635108875220572 2 26 "GO:0015485;GO:0032934" "sterol binding" 0.852031527380765
998 0.18638933337326 2 7 "GO:0015556" "C4-dicarboxylate transmembrane transporter activity" 0.581531365882872
778 0.108497890971342 3 17 "GO:0015562" "efflux transmembrane transporter activity" 0.467313013546979
223 0.140410203376459 4 178 "GO:0015631" "tubulin binding" 0.522925593517417
829 0.309588567280451 2 6 "GO:0015643" "toxic substance binding" 0.708441730662607
582 0.382434743654981 3 9 "GO:0015651" "quaternary ammonium group transmembrane transporter activity" 0.732999925338714
51 0.87111659350409 3 40 "GO:0015662;GO:0019829;GO:0140358;GO:0042625" "ATPase-coupled ion transmembrane transporter activity" 0.961590603444175
-913 0.14864174178428 2 10 "GO:0015926" "glucosidase activity" 0.532517143463932
980 0.120932718240574 2 10 "GO:0015929" "hexosaminidase activity" 0.496687949916643
-76 0.817896607643423 2 37 "GO:0015932;GO:0015605" "organophosphate ester transmembrane transporter activity" 0.945757051042256
270 0.740395174899702 5 6 "GO:0016004;GO:0060229" "phospholipase activator activity" 0.90795973861262
381 0.546979191185366 2 10 "GO:0016015" "morphogen activity" 0.817470990795318
-558 0.376963171226873 2 10 "GO:0016018" "cyclosporin A binding" 0.73081211250388
74 0.934363442597986 5 5 "GO:0016174" "NAD(P)H oxidase H2O2-forming activity" 0.987608418187209
166 0.793357965636181 2 10 "GO:0016208" "AMP binding" 0.938643683623054
-336 0.202394525425246 1 58 "GO:0016209" "antioxidant activity" 0.601430760307578
1191 0.0480411826959063 2 11 "GO:0016273;GO:0016274" "arginine N-methyltransferase activity" 0.335934411759102
457 0.195964332602898 2 32 "GO:0016278;GO:0016279" "lysine N-methyltransferase activity" 0.594614729533859
-423 0.369274161185961 2 18 "GO:0016289;GO:0047617" "acyl-CoA hydrolase activity" 0.73081211250388
-1088 0.18213180571291 -1 6 "GO:0016290" "obsolete palmitoyl-CoA hydrolase activity" 0.581531365882872
-85 0.693142326912801 2 88 "GO:0016298;GO:0004620" "lipase activity" 0.880788592209637
236 0.0134219984322241 2 468 "GO:0016301;GO:0016773" "kinase activity" 0.171503313300641
-111 0.735171080462954 2 37 "GO:0016303;GO:0035004;GO:0046934;GO:0052813" "obsolete phosphatidylinositol 3-kinase activity" 0.906070697613972
-1663 0.0414475186157507 -1 6 "GO:0016307" "obsolete phosphatidylinositol phosphate kinase activity" 0.326955578949691
393 0.603016796862112 2 7 "GO:0016312" "inositol bisphosphate phosphatase activity" 0.836513047516802
2156 0.00120388702145183 2 9 "GO:0016404" "15-hydroxyprostaglandin dehydrogenase (NAD+) activity" 0.0419536386263517
307 0.434085308446023 4 26 "GO:0016405;GO:0016878;GO:0015645" "acid-thiol ligase activity" 0.767997084173733
178 0.525659795320468 2 51 "GO:0016407" "acetyltransferase activity" 0.807541053043157
789 0.103789137011087 2 17 "GO:0016408" "C-acyltransferase activity" 0.455563005964695
22 0.955439284983626 2 27 "GO:0016409" "palmitoyltransferase activity" 0.991600335767747
915 0.261575120343089 4 6 "GO:0016413" "O-acetyltransferase activity" 0.665181447668105
-359 0.458710907574834 2 17 "GO:0016417;GO:0019706;GO:0019707" "S-acyltransferase activity" 0.783815533270549
-69 0.922570451511986 2 8 "GO:0016423" "tRNA (guanine) methyltransferase activity" 0.985103081930161
-645 0.429040596228803 3 6 "GO:0016427;GO:0016428" "tRNA (cytidine) methyltransferase activity" 0.763262702841521
190 0.83132251643556 2 5 "GO:0016433" "rRNA (adenine) methyltransferase activity" 0.95131831833486
-138 0.877556297612928 2 5 "GO:0016453" "C-acetyltransferase activity" 0.961590603444175
-45 0.601390672696163 3 581 "GO:0016462;GO:0016818;GO:0016817;GO:0017111" "pyrophosphatase activity" 0.836513047516802
-110 0.217402498903825 2 540 "GO:0016491" "oxidoreductase activity" 0.623473500597004
1725 0.0145576865506901 4 8 "GO:0016499" "orexin receptor activity" 0.181971081883626
13 0.988109921093197 2 5 "GO:0016500" "protein-hormone receptor activity" 0.999711308742872
-962 0.0471867151160067 2 17 "GO:0016504" "peptidase activator activity" 0.335934411759102
132 0.834566301041341 2 10 "GO:0016530" "metallochaperone activity" 0.952312463063046
-16 0.984575015926191 2 6 "GO:0016531" "copper chaperone activity" 0.999711308742872
504 0.248394679233083 3 21 "GO:0016538;GO:0019914" "cyclin-dependent protein serine/threonine kinase regulator activity" 0.64374773416733
287 0.634034508906293 2 11 "GO:0016594" "glycine binding" 0.852031527380765
678 0.161726673251697 2 17 "GO:0016595" "glutamate binding" 0.55171145989221
727 0.0110723164951079 2 49 "GO:0016597" "amino acid binding" 0.151585285349691
893 0.179785908195658 4 9 "GO:0016615" "malate dehydrogenase activity" 0.580769085463502
171 0.40707127212332 2 95 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.75478849244181
67 0.874338664099721 2 22 "GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 0.961590603444175
