gene,signed_logP
Montipora_capitata_HIv3___RNAseq.g1339.t1,-5.15841736505926
Montipora_capitata_HIv3___RNAseq.g29792.t1,-5.1550873473158
Montipora_capitata_HIv3___RNAseq.g49470.t1,5.12724498017775
Montipora_capitata_HIv3___RNAseq.g8474.t1,5.09273827522824
Montipora_capitata_HIv3___RNAseq.g23752.t1,-5.03332280767888
Montipora_capitata_HIv3___RNAseq.g6532.t1,5.00340328015302
Montipora_capitata_HIv3___RNAseq.g13613.t1,4.98943976892878
Montipora_capitata_HIv3___TS.g26100.t1,4.95128714746866
Montipora_capitata_HIv3___RNAseq.g8248.t1,4.88111192130937
Montipora_capitata_HIv3___RNAseq.g41254.t1,-4.8677875565736
Montipora_capitata_HIv3___RNAseq.g49215.t2,4.86509741422635
Montipora_capitata_HIv3___RNAseq.g25137.t1,4.83458341318783
Montipora_capitata_HIv3___TS.g26714.t1,4.7924586709848
Montipora_capitata_HIv3___TS.g48244.t1,-4.75563398431256
Montipora_capitata_HIv3___RNAseq.g44775.t1,-4.72784667320031
Montipora_capitata_HIv3___TS.g2560.t1,4.72237531490807
Montipora_capitata_HIv3___RNAseq.g6531.t1,4.70359651478669
Montipora_capitata_HIv3___TS.g44870.t1,4.65905047444347
Montipora_capitata_HIv3___RNAseq.g22747.t1,4.63154092652051
Montipora_capitata_HIv3___TS.g37848.t1,4.61131336372414
Montipora_capitata_HIv3___RNAseq.g3053.t1,-4.59977621530041
Montipora_capitata_HIv3___TS.g4186.t1,4.59201534333433
Montipora_capitata_HIv3___RNAseq.g15327.t1,4.58179075713405
Montipora_capitata_HIv3___RNAseq.g12989.t1,4.56630648493581
Montipora_capitata_HIv3___RNAseq.g50729.t2,-4.51293200512056
Montipora_capitata_HIv3___RNAseq.g29625.t1b,4.50233544162486
Montipora_capitata_HIv3___TS.g45729.t1,4.46564373993368
Montipora_capitata_HIv3___RNAseq.g47633.t1,-4.43560226672648
Montipora_capitata_HIv3___RNAseq.g33277.t1,4.42814839473203
Montipora_capitata_HIv3___RNAseq.g36521.t1,4.38547446154491
Montipora_capitata_HIv3___RNAseq.g21374.t1,4.38089652454053
Montipora_capitata_HIv3___RNAseq.g28234.t1,4.37583003839986
Montipora_capitata_HIv3___RNAseq.g21911.t1,4.35474123823485
Montipora_capitata_HIv3___RNAseq.g18598.t1,-4.33812464300653
Montipora_capitata_HIv3___RNAseq.g33271.t1,-4.33066432854797
Montipora_capitata_HIv3___RNAseq.g29808.t1,4.33343960267751
Montipora_capitata_HIv3___RNAseq.g34949.t1,-4.31937166437461
Montipora_capitata_HIv3___TS.g14500.t1,4.32083118024146
Montipora_capitata_HIv3___RNAseq.g33912.t1,4.31935858630071
Montipora_capitata_HIv3___RNAseq.g44732.t1,4.30320623468913
Montipora_capitata_HIv3___TS.g12045.t2,4.28645594458036
Montipora_capitata_HIv3___TS.g6765.t1,4.25226867287278
Montipora_capitata_HIv3___RNAseq.g19114.t1b,-4.21469019495495
Montipora_capitata_HIv3___RNAseq.g4861.t1,4.19353799781681
Montipora_capitata_HIv3___RNAseq.g44252.t1,4.19068882523726
Montipora_capitata_HIv3___RNAseq.g44740.t1,4.12328549897191
Montipora_capitata_HIv3___RNAseq.g43960.t1,-4.10679539595971
Montipora_capitata_HIv3___RNAseq.g4125.t1,4.09459413877984
Montipora_capitata_HIv3___RNAseq.g34374.t1,4.07737149128287
Montipora_capitata_HIv3___RNAseq.g40578.t1,-4.07877196283128
Montipora_capitata_HIv3___RNAseq.g30427.t1,-4.06269533160083
Montipora_capitata_HIv3___RNAseq.97_t,4.04809831071599
Montipora_capitata_HIv3___RNAseq.g35621.t1,-4.04447078670963
Montipora_capitata_HIv3___RNAseq.g47593.t1,4.02754915103958
Montipora_capitata_HIv3___RNAseq.g26661.t1,4.0025686917659
Montipora_capitata_HIv3___RNAseq.g33283.t1,3.99555233354954
Montipora_capitata_HIv3___RNAseq.g36297.t1,-3.98617581476261
Montipora_capitata_HIv3___TS.g14965.t1,-3.91351861896711
Montipora_capitata_HIv3___RNAseq.g28405.t2,3.90318235353371
Montipora_capitata_HIv3___RNAseq.g44783.t1,3.89630704460289
Montipora_capitata_HIv3___RNAseq.g34983.t1,3.87571846299581
Montipora_capitata_HIv3___RNAseq.g13057.t1,-3.87778319518047
Montipora_capitata_HIv3___RNAseq.g35024.t1,3.86590051689953
Montipora_capitata_HIv3___RNAseq.g25023.t1,-3.84829096477968
Montipora_capitata_HIv3___TS.g2415.t1,3.82795322192407
Montipora_capitata_HIv3___RNAseq.g24974.t1,-3.81721627796925
Montipora_capitata_HIv3___TS.g24268.t2,-3.81416556758662
Montipora_capitata_HIv3___RNAseq.g9226.t1,3.80637026760159
Montipora_capitata_HIv3___RNAseq.g1559.t1,3.79938258742776
Montipora_capitata_HIv3___RNAseq.34213_t,3.77999997806329
Montipora_capitata_HIv3___TS.g33589.t1,-3.75886204117107
Montipora_capitata_HIv3___RNAseq.g14624.t1,-3.74363163449223
Montipora_capitata_HIv3___RNAseq.g11426.t1,3.74214236092222
Montipora_capitata_HIv3___RNAseq.g401.t1,3.73699400383768
Montipora_capitata_HIv3___RNAseq.g41558.t1,3.72168313320311
Montipora_capitata_HIv3___RNAseq.g39044.t3,-3.70706237417432
Montipora_capitata_HIv3___RNAseq.g49974.t1,-3.70453279915769
Montipora_capitata_HIv3___TS.g16805.t1,-3.67723667465173
Montipora_capitata_HIv3___TS.g45844.t2b,-3.67971030451326
Montipora_capitata_HIv3___RNAseq.g38656.t1,-3.67171064354097
Montipora_capitata_HIv3___RNAseq.g34571.t1,3.66701401592597
Montipora_capitata_HIv3___RNAseq.g12097.t1,3.65321683801286
Montipora_capitata_HIv3___RNAseq.g37424.t1,3.62414844496619
Montipora_capitata_HIv3___TS.g17943.t1,-3.58032634157427
Montipora_capitata_HIv3___TS.g35289.t2,3.56833698646844
Montipora_capitata_HIv3___RNAseq.g27127.t1,3.56910189801392
Montipora_capitata_HIv3___RNAseq.g19995.t1,-3.56140694863817
Montipora_capitata_HIv3___RNAseq.g32223.t1,-3.55789980857768
Montipora_capitata_HIv3___TS.g39823.t1b,-3.55114325981023
Montipora_capitata_HIv3___RNAseq.g2533.t1,3.55202830435686
Montipora_capitata_HIv3___RNAseq.g10753.t1,3.54841304282371
Montipora_capitata_HIv3___RNAseq.g40556.t1,3.55000926572354
Montipora_capitata_HIv3___RNAseq.g29751.t1,-3.54188906325147
Montipora_capitata_HIv3___RNAseq.g12020.t1,3.53904739583969
Montipora_capitata_HIv3___RNAseq.g3804.t1,-3.53374279535114
Montipora_capitata_HIv3___RNAseq.g13022.t1,3.52633733629256
Montipora_capitata_HIv3___RNAseq.g12236.t1,3.52855007677314
Montipora_capitata_HIv3___RNAseq.g20151.t1,-3.50811538323695
Montipora_capitata_HIv3___RNAseq.g46357.t1,-3.50802874404686
Montipora_capitata_HIv3___RNAseq.24234_t,3.49365463021293
Montipora_capitata_HIv3___RNAseq.g24595.t1,3.49311482714518
Montipora_capitata_HIv3___RNAseq.g35400.t1,3.48291821054673
Montipora_capitata_HIv3___RNAseq.g29212.t1,-3.47978077601787
Montipora_capitata_HIv3___RNAseq.g8826.t1,3.48051887220794
Montipora_capitata_HIv3___RNAseq.g40516.t1,3.47798015399314
Montipora_capitata_HIv3___RNAseq.g25143.t1,3.46822376841457
Montipora_capitata_HIv3___RNAseq.g44321.t1,3.46990791799127
Montipora_capitata_HIv3___TS.g47223.t1,3.46061088176509
Montipora_capitata_HIv3___RNAseq.g44164.t1,-3.45309613837204
Montipora_capitata_HIv3___RNAseq.g2578.t1,-3.44017822096528
Montipora_capitata_HIv3___RNAseq.35314_t,-3.4355205664641
Montipora_capitata_HIv3___RNAseq.g20303.t1,3.43331731181775
Montipora_capitata_HIv3___RNAseq.g45083.t2,3.42422778384667
Montipora_capitata_HIv3___RNAseq.g19544.t1,3.41356719126664
Montipora_capitata_HIv3___RNAseq.g43134.t1,-3.40894557684044
Montipora_capitata_HIv3___RNAseq.g47249.t1,-3.3861448088315
Montipora_capitata_HIv3___TS.g32593.t2,-3.36513191324089
Montipora_capitata_HIv3___RNAseq.g11766.t1,3.35490072782559
Montipora_capitata_HIv3___RNAseq.g35661.t1,3.34497741390329
Montipora_capitata_HIv3___TS.g36124.t1,3.33740508989675
Montipora_capitata_HIv3___RNAseq.g3828.t2,-3.33295635804357
Montipora_capitata_HIv3___TS.g35163.t1,-3.32557460756111
Montipora_capitata_HIv3___RNAseq.g14940.t1,3.3259652129875
Montipora_capitata_HIv3___RNAseq.g44050.t1,-3.32181936132916
Montipora_capitata_HIv3___RNAseq.g7805.t1,3.31101845977129
Montipora_capitata_HIv3___RNAseq.g26404.t1,-3.30698058171828
Montipora_capitata_HIv3___TS.g41030.t1,-3.29654243632001
Montipora_capitata_HIv3___RNAseq.g11185.t1,3.29433321804169
