gene,signed_logP
Montipora_capitata_HIv3___TS.g9833.t1,5.38581827300666
Montipora_capitata_HIv3___RNAseq.g42608.t1,-5.38146203476509
Montipora_capitata_HIv3___RNAseq.g39887.t1,-5.37491677701585
Montipora_capitata_HIv3___RNAseq.g14143.t1,-5.37051435344608
Montipora_capitata_HIv3___RNAseq.g12736.t1,-5.36887685423498
Montipora_capitata_HIv3___RNAseq.g24945.t1,-5.35743482339372
Montipora_capitata_HIv3___RNAseq.g8395.t2c,5.32840676329131
Montipora_capitata_HIv3___RNAseq.g42281.t1,-5.31544708217392
Montipora_capitata_HIv3___RNAseq.g27719.t1,-5.2934422897384
Montipora_capitata_HIv3___RNAseq.g6560.t1,-5.28091532875818
Montipora_capitata_HIv3___RNAseq.g50598.t1,-5.28084843098414
Montipora_capitata_HIv3___RNAseq.g14350.t1,5.27498555420084
Montipora_capitata_HIv3___RNAseq.g35718.t1,5.27241555434492
Montipora_capitata_HIv3___RNAseq.g9783.t1,-5.24891648752328
Montipora_capitata_HIv3___RNAseq.g33992.t1,5.22936388188374
Montipora_capitata_HIv3___TS.g40937.t3b,5.23083915530045
Montipora_capitata_HIv3___TS.g41615.t1,-5.2294812014192
Montipora_capitata_HIv3___RNAseq.g6475.t1,5.21629450026781
Montipora_capitata_HIv3___RNAseq.g38848.t1,5.21077071127317
Montipora_capitata_HIv3___TS.g4543.t1,5.20635649255252
Montipora_capitata_HIv3___RNAseq.g27709.t1,5.19477556265247
Montipora_capitata_HIv3___RNAseq.g7802.t1,5.17410345889316
Montipora_capitata_HIv3___RNAseq.g6712.t1,-5.16361891870221
Montipora_capitata_HIv3___RNAseq.g7049.t1,5.14960739127635
Montipora_capitata_HIv3___RNAseq.g45777.t1,5.15057058470866
Montipora_capitata_HIv3___RNAseq.g39648.t1,5.14055950181476
Montipora_capitata_HIv3___RNAseq.g44539.t1,-5.13663522708256
Montipora_capitata_HIv3___RNAseq.g3112.t1,-5.09948192465076
Montipora_capitata_HIv3___RNAseq.g49895.t2,5.09884640219399
Montipora_capitata_HIv3___RNAseq.g35091.t1,-5.09723184324347
