gene,log2FoldChange
Montipora_capitata_HIv3___RNAseq.g5303.t1,1.09098984467655
Montipora_capitata_HIv3___RNAseq.g37211.t1,-1.21597591007211
Montipora_capitata_HIv3___RNAseq.g29603.t1,-0.520705523857928
Montipora_capitata_HIv3___RNAseq.g5239.t1,-2.27232182779984
Montipora_capitata_HIv3___RNAseq.g41666.t1,-0.600582499824035
Montipora_capitata_HIv3___TS.g29919.t1,-1.30057490545674
Montipora_capitata_HIv3___RNAseq.g45408.t1,0.397153250936317
Montipora_capitata_HIv3___RNAseq.g15199.t1,0.613670252608847
Montipora_capitata_HIv3___TS.g41701.t1,0.478106847917216
Montipora_capitata_HIv3___RNAseq.g50193.t1,0.353894837635608
Montipora_capitata_HIv3___TS.g35430.t1c,-2.13881390293013
Montipora_capitata_HIv3___RNAseq.g27056.t1,0.700137433907075
Montipora_capitata_HIv3___RNAseq.g676.t1,-2.32930791849585
Montipora_capitata_HIv3___RNAseq.g47421.t1,0.292682684871229
Montipora_capitata_HIv3___TS.g37051.t2,-0.620912063696649
Montipora_capitata_HIv3___RNAseq.g36441.t1,0.380516793439585
Montipora_capitata_HIv3___RNAseq.g5148.t1,-1.07626157500133
Montipora_capitata_HIv3___RNAseq.g44697.t1,-0.494204902897703
Montipora_capitata_HIv3___RNAseq.g44163.t1,-0.798376757681517
Montipora_capitata_HIv3___RNAseq.g27154.t1b,0.860762525786653
Montipora_capitata_HIv3___TS.g25842.t1,-0.598481108905717
Montipora_capitata_HIv3___RNAseq.g36909.t1,-0.717131705231846
Montipora_capitata_HIv3___RNAseq.g26568.t1,-1.2422633566951
Montipora_capitata_HIv3___RNAseq.23137_t,1.07449956321771
Montipora_capitata_HIv3___RNAseq.g22941.t1,2.41927891881079
Montipora_capitata_HIv3___RNAseq.g23474.t1,-0.353935320212765
Montipora_capitata_HIv3___TS.g5529.t1,-1.71910812786992
Montipora_capitata_HIv3___RNAseq.g13414.t1,-0.599492987249079
Montipora_capitata_HIv3___TS.g26493.t2a,0.451239464947337
Montipora_capitata_HIv3___TS.g17695.t1,-0.615536250102314
Montipora_capitata_HIv3___RNAseq.g16332.t1,0.764022301217301
Montipora_capitata_HIv3___RNAseq.g41014.t1,1.11427126608614
Montipora_capitata_HIv3___RNAseq.g41108.t1,1.02350838885308
Montipora_capitata_HIv3___RNAseq.g43106.t1,1.2569042305896
Montipora_capitata_HIv3___TS.g29364.t1,-1.76156046969458
Montipora_capitata_HIv3___RNAseq.g15166.t1,0.262985778401883
Montipora_capitata_HIv3___TS.g19160.t1,-1.23790553368509
Montipora_capitata_HIv3___TS.g40163.t1,-1.18879136565665
Montipora_capitata_HIv3___RNAseq.g48239.t1,-0.901666302152148
Montipora_capitata_HIv3___RNAseq.g39005.t1,-0.483366912923022
Montipora_capitata_HIv3___RNAseq.g21611.t1,-0.956955956926127
Montipora_capitata_HIv3___TS.45835_t,-1.56154513559168
Montipora_capitata_HIv3___RNAseq.g15954.t1,-2.31854953918881
Montipora_capitata_HIv3___RNAseq.g46123.t1,0.557212733946767
Montipora_capitata_HIv3___RNAseq.g46385.t1,-1.03176601532232
Montipora_capitata_HIv3___RNAseq.g12841.t1,-1.45536927068327
Montipora_capitata_HIv3___RNAseq.g35146.t1,-1.43986028415127
Montipora_capitata_HIv3___TS.g40814.t1b,0.877088133978032
Montipora_capitata_HIv3___RNAseq.g37414.t1,0.738664930521653
Montipora_capitata_HIv3___RNAseq.g29314.t1,-4.77643329690961
Montipora_capitata_HIv3___RNAseq.g13135.t1,0.44634387930839
Montipora_capitata_HIv3___TS.g44649.t1,-1.78624797069378
Montipora_capitata_HIv3___RNAseq.g40042.t1,1.38474617945051
Montipora_capitata_HIv3___RNAseq.g24532.t1,1.6091834165627
Montipora_capitata_HIv3___RNAseq.g5175.t1,-0.986321229247214
Montipora_capitata_HIv3___RNAseq.g4837.t1,-1.73566462811512
Montipora_capitata_HIv3___RNAseq.g30638.t1,2.59234755543024
Montipora_capitata_HIv3___TS.g46085.t1,1.18124650162678
Montipora_capitata_HIv3___TS.g46407.t2,-0.572370700577726
Montipora_capitata_HIv3___RNAseq.g20245.t1,0.721572702954502
Montipora_capitata_HIv3___TS.g34240.t1,-1.64814708051853
Montipora_capitata_HIv3___RNAseq.g6659.t1,0.634099298423087
Montipora_capitata_HIv3___RNAseq.g7503.t1,0.345408985162701
Montipora_capitata_HIv3___RNAseq.g10175.t1,1.40571669448422
Montipora_capitata_HIv3___RNAseq.g10970.t1,-0.690199017249106
Montipora_capitata_HIv3___TS.g44567.t1,-0.383089684223028
Montipora_capitata_HIv3___TS.g44933.t1,-1.08751000423506
Montipora_capitata_HIv3___TS.g398.t2,1.1808176823236
Montipora_capitata_HIv3___TS.g855.t1,-2.32212975051501
Montipora_capitata_HIv3___RNAseq.g47295.t1,0.446724727587532
Montipora_capitata_HIv3___TS.g4631.t2b,-0.710672608290592
Montipora_capitata_HIv3___RNAseq.g7563.t1,1.66765983878018
Montipora_capitata_HIv3___RNAseq.g48275.t1,-0.486880755123711
Montipora_capitata_HIv3___RNAseq.g38855.t4,-0.507470333901749
Montipora_capitata_HIv3___RNAseq.g28050.t1,0.914519037784623
Montipora_capitata_HIv3___TS.g7718.t1,0.353755169167424
Montipora_capitata_HIv3___TS.g2803.t1b,0.831805807324297
Montipora_capitata_HIv3___RNAseq.g20398.t1,-0.541161346368477
Montipora_capitata_HIv3___RNAseq.g29051.t1,-0.53103476971079
Montipora_capitata_HIv3___RNAseq.g6701.t1b,0.408359388745202
Montipora_capitata_HIv3___TS.g45688.t1,1.01594833269429
Montipora_capitata_HIv3___TS.g46377.t1,0.822245452105092
Montipora_capitata_HIv3___RNAseq.g863.t1,-0.863044222616329
Montipora_capitata_HIv3___TS.g1839.t1,-2.16115939999431
Montipora_capitata_HIv3___RNAseq.g18384.t1,-1.16650716431004
Montipora_capitata_HIv3___RNAseq.g4754.t1,-0.841046995992196
Montipora_capitata_HIv3___RNAseq.g12875.t1,-0.490595088075881
Montipora_capitata_HIv3___TS.g14083.t1,0.705885313789682
Montipora_capitata_HIv3___TS.g27549.t3,0.461796491603398
Montipora_capitata_HIv3___RNAseq.g39626.t1b,0.460552806969998
Montipora_capitata_HIv3___RNAseq.g39838.t1,-1.55883242167342
Montipora_capitata_HIv3___RNAseq.g21048.t1,1.00303720172518
Montipora_capitata_HIv3___RNAseq.g24941.t1,-0.387304726082727
Montipora_capitata_HIv3___RNAseq.g34282.t1,0.965226996568341
Montipora_capitata_HIv3___RNAseq.g23696.t1,1.71291779107363
Montipora_capitata_HIv3___TS.g33593.t1c,0.515007907879623
Montipora_capitata_HIv3___RNAseq.g40828.t1,-1.33345713744061
Montipora_capitata_HIv3___TS.g29744.t1,1.10453975189538
Montipora_capitata_HIv3___RNAseq.g34244.t1,-1.41950366275702
Montipora_capitata_HIv3___RNAseq.g44450.t5,0.341936986026914
Montipora_capitata_HIv3___RNAseq.g4953.t1,1.73100038894258
Montipora_capitata_HIv3___RNAseq.g49966.t1,-0.913054266715709
Montipora_capitata_HIv3___TS.g34318.t1a,-0.937255342005217
Montipora_capitata_HIv3___RNAseq.g29572.t1,1.27964245013614
Montipora_capitata_HIv3___RNAseq.g28065.t1,0.964101645830753
Montipora_capitata_HIv3___RNAseq.20400_t,0.975097595567412
Montipora_capitata_HIv3___RNAseq.g6870.t2,0.758777219788498
Montipora_capitata_HIv3___RNAseq.g45409.t1,-0.273852525763191
Montipora_capitata_HIv3___TS.g34756.t1,-0.69235705438258
Montipora_capitata_HIv3___TS.g29748.t1,0.984410780088993
Montipora_capitata_HIv3___RNAseq.g13303.t1b,0.380487257831127
Montipora_capitata_HIv3___RNAseq.g15955.t1,-0.814922674448802
Montipora_capitata_HIv3___RNAseq.g44027.t1,-1.02711820678494
Montipora_capitata_HIv3___RNAseq.g23530.t1,-0.834506103294547
Montipora_capitata_HIv3___RNAseq.g27996.t1,-1.25016943226892
Montipora_capitata_HIv3___RNAseq.g13614.t1,0.758709784215052
Montipora_capitata_HIv3___RNAseq.g41438.t1,-1.42485572607788
Montipora_capitata_HIv3___RNAseq.g39230.t1,0.707443479077025
Montipora_capitata_HIv3___RNAseq.g26782.t1,1.32715763916096
Montipora_capitata_HIv3___RNAseq.g16035.t1,1.50300887814148
Montipora_capitata_HIv3___RNAseq.g3500.t1,-1.73905582531802
Montipora_capitata_HIv3___RNAseq.g43338.t1,0.51313489072226
Montipora_capitata_HIv3___RNAseq.g43746.t1,-0.624352550020889
Montipora_capitata_HIv3___RNAseq.g46999.t1,1.32162273337956
Montipora_capitata_HIv3___RNAseq.g18003.t1,-0.714506741614629
Montipora_capitata_HIv3___TS.g31475.t1,0.516551726837611
Montipora_capitata_HIv3___RNAseq.g11973.t1,-0.747826490837525
Montipora_capitata_HIv3___RNAseq.g37110.t1,1.16604922374362
Montipora_capitata_HIv3___RNAseq.g15886.t1,0.827550964215458
Montipora_capitata_HIv3___RNAseq.g49650.t1,0.265527820038801
Montipora_capitata_HIv3___RNAseq.g39530.t1,-1.19626274039753
Montipora_capitata_HIv3___RNAseq.g22757.t1,1.83623845211433
Montipora_capitata_HIv3___RNAseq.g25185.t1,0.707175679995093
Montipora_capitata_HIv3___RNAseq.g50142.t1,-0.582990697418296
Montipora_capitata_HIv3___TS.g46405.t2,-0.378336292509497
Montipora_capitata_HIv3___RNAseq.g33589.t1,1.38788486066147
Montipora_capitata_HIv3___TS.g24029.t2,0.45907583684396
Montipora_capitata_HIv3___RNAseq.g13594.t1,-1.09064713186082
Montipora_capitata_HIv3___RNAseq.g24443.t1,-1.46174521557077
Montipora_capitata_HIv3___RNAseq.10831_t,-0.965769335192346
Montipora_capitata_HIv3___RNAseq.g41158.t1,0.47660742622639
Montipora_capitata_HIv3___TS.g50255.t2,-1.01873362365204
Montipora_capitata_HIv3___RNAseq.g3568.t1,-2.4047651468769
Montipora_capitata_HIv3___TS.g41419.t1,-1.16038414211849
Montipora_capitata_HIv3___RNAseq.g15924.t1,-0.858200268482915
Montipora_capitata_HIv3___RNAseq.g37777.t1,-1.63051901707159
Montipora_capitata_HIv3___RNAseq.g14841.t2,-1.00223852013992
Montipora_capitata_HIv3___RNAseq.g4911.t2,-0.77494597394396
Montipora_capitata_HIv3___RNAseq.g5426.t1,0.94481103296249
Montipora_capitata_HIv3___RNAseq.g30262.t1,-0.397231667763273
Montipora_capitata_HIv3___RNAseq.g33153.t1,0.480374251179842
Montipora_capitata_HIv3___RNAseq.g2559.t1a,-1.01641112945172
Montipora_capitata_HIv3___RNAseq.g8711.t1,0.507710788251527
Montipora_capitata_HIv3___TS.g42393.t1,-0.981816538190479
Montipora_capitata_HIv3___TS.g42973.t1,0.451367487830984
Montipora_capitata_HIv3___RNAseq.g12048.t1,-0.263558170099635
Montipora_capitata_HIv3___RNAseq.g49680.t1,0.666176510986229
Montipora_capitata_HIv3___RNAseq.g35312.t1,0.706286121932326
Montipora_capitata_HIv3___TS.g10227.t1,-0.61002574684201
Montipora_capitata_HIv3___RNAseq.g15877.t1,-1.67829480149621
Montipora_capitata_HIv3___RNAseq.g11950.t1,-0.891818764106527
Montipora_capitata_HIv3___RNAseq.g45425.t1,0.488771751444882
Montipora_capitata_HIv3___RNAseq.g3149.t1,-0.404557884767612
Montipora_capitata_HIv3___TS.g29776.t1,-0.991088076596847
Montipora_capitata_HIv3___RNAseq.g39252.t1,-0.408062426417237
Montipora_capitata_HIv3___RNAseq.g20013.t1,0.65229327982725
Montipora_capitata_HIv3___TS.g34360.t1,-0.614654481121301
Montipora_capitata_HIv3___RNAseq.g22829.t1,-0.68257777540744
Montipora_capitata_HIv3___RNAseq.g35164.t1,-1.04466283479554
Montipora_capitata_HIv3___RNAseq.g31048.t1,-0.408297824928222
Montipora_capitata_HIv3___RNAseq.g33977.t1,-1.56064162399815
Montipora_capitata_HIv3___TS.g45824.t1a,-1.08859167667662
Montipora_capitata_HIv3___RNAseq.g710.t1,1.28359766597835
Montipora_capitata_HIv3___RNAseq.g2548.t1,-0.772295159743161
Montipora_capitata_HIv3___RNAseq.g8774.t2,0.692290411705567
Montipora_capitata_HIv3___RNAseq.g41720.t1,1.30731881639932
Montipora_capitata_HIv3___RNAseq.g42321.t1,0.562782183260408
Montipora_capitata_HIv3___TS.g479.t2,-0.671209492653215
Montipora_capitata_HIv3___TS.g3041.t1,-1.63144793959047
Montipora_capitata_HIv3___RNAseq.g27312.t1,-2.17833995070153
Montipora_capitata_HIv3___RNAseq.g3419.t3,-0.40668440497685
Montipora_capitata_HIv3___RNAseq.g37215.t1,-0.699991395095952
Montipora_capitata_HIv3___RNAseq.g19552.t1,-2.35906440861899
Montipora_capitata_HIv3___TS.g33313.t1,1.75003658234331
Montipora_capitata_HIv3___TS.g34553.t1,2.24571231612153
Montipora_capitata_HIv3___RNAseq.g23498.t1,0.260052953976244
Montipora_capitata_HIv3___TS.g5185.t1,1.7856863668664
Montipora_capitata_HIv3___TS.g24336.t1,-1.484221809434
Montipora_capitata_HIv3___RNAseq.g28722.t1,-1.77871483458844
Montipora_capitata_HIv3___RNAseq.g13319.t1,-0.541901369663812
Montipora_capitata_HIv3___RNAseq.g13601.t1,0.324811817135128
Montipora_capitata_HIv3___RNAseq.g13651.t1,0.703363129445401
Montipora_capitata_HIv3___TS.g9738.t1,-1.0823883271877
Montipora_capitata_HIv3___RNAseq.g44780.t1,0.45606978982477
Montipora_capitata_HIv3___RNAseq.g44856.t1,0.971705683699311
Montipora_capitata_HIv3___RNAseq.g629.t1,-2.09235966889119
Montipora_capitata_HIv3___RNAseq.g2864.t1,1.41721179378808
Montipora_capitata_HIv3___RNAseq.g43246.t1,0.270632826107718
Montipora_capitata_HIv3___RNAseq.g47132.t1,-0.628856521360243
Montipora_capitata_HIv3___RNAseq.g8480.t1,1.49093598728
Montipora_capitata_HIv3___RNAseq.g18688.t1,2.45017414434342
Montipora_capitata_HIv3___TS.g37419.t1,-1.73411821106086
Montipora_capitata_HIv3___RNAseq.g38989.t1,0.534119884461785
Montipora_capitata_HIv3___RNAseq.g39584.t1,-0.888076738483682
Montipora_capitata_HIv3___TS.g33013.t1,0.974764032362878
Montipora_capitata_HIv3___RNAseq.g20666.t1,1.7891840744201
Montipora_capitata_HIv3___RNAseq.g23050.t1,1.39928245404575
Montipora_capitata_HIv3___RNAseq.g35308.t1,0.581584336620066
Montipora_capitata_HIv3___RNAseq.g35695.t1,0.372434520311899
Montipora_capitata_HIv3___RNAseq.g36784.t2,-0.983638084877505
Montipora_capitata_HIv3___TS.g20851.t1,-0.917528515422851
Montipora_capitata_HIv3___RNAseq.g13593.t1,-0.653282444771797
Montipora_capitata_HIv3___RNAseq.g14948.t1,-1.67193890535739
Montipora_capitata_HIv3___RNAseq.g34700.t1,1.78338590466041
Montipora_capitata_HIv3___TS.g8457.t2,1.92599847894423
Montipora_capitata_HIv3___RNAseq.g26533.t1,-0.4308582839858
Montipora_capitata_HIv3___TS.g41491.t1a,-0.739288278689256
Montipora_capitata_HIv3___RNAseq.g12002.t1,-0.83835448889809
Montipora_capitata_HIv3___RNAseq.g12019.t1,0.252406834377622
Montipora_capitata_HIv3___RNAseq.g41660.t1,-0.462509021089542
Montipora_capitata_HIv3___TS.g48384.t1,-1.75928816318025
Montipora_capitata_HIv3___RNAseq.g41940.t1,0.502997348179998
Montipora_capitata_HIv3___RNAseq.g42808.t1,-3.76027136128169
Montipora_capitata_HIv3___RNAseq.g46179.t1,0.929417916484209
Montipora_capitata_HIv3___RNAseq.g14154.t1,0.454813702193855
Montipora_capitata_HIv3___RNAseq.g6936.t1,-0.948422872094914
Montipora_capitata_HIv3___TS.g1786.t2,1.18050514879311
Montipora_capitata_HIv3___TS.g7205.t2,0.445298651294034
Montipora_capitata_HIv3___RNAseq.g15119.t1,0.740835805036273
Montipora_capitata_HIv3___RNAseq.g2627.t1,0.914359639541283
Montipora_capitata_HIv3___RNAseq.g49955.t1,-0.495234412271751
Montipora_capitata_HIv3___RNAseq.g23457.t1,-0.807660193906352
Montipora_capitata_HIv3___RNAseq.g35405.t1,-1.32601984016015
Montipora_capitata_HIv3___RNAseq.g2528.t1,-1.1364691917709
Montipora_capitata_HIv3___RNAseq.g41252.t1,2.78720643307125
Montipora_capitata_HIv3___RNAseq.g19024.t1,-0.848188230321774
Montipora_capitata_HIv3___RNAseq.g19484.t1,0.643305342408539
Montipora_capitata_HIv3___TS.g42366.t2,-0.671651222353064
Montipora_capitata_HIv3___RNAseq.g48682.t1,0.406727486479979
Montipora_capitata_HIv3___RNAseq.g34203.t1,-0.591476560319513
Montipora_capitata_HIv3___RNAseq.g19299.t1,4.40171827364011
Montipora_capitata_HIv3___TS.g38093.t1,-1.02963023111329
Montipora_capitata_HIv3___RNAseq.g41070.t1a,-0.996589743195145
Montipora_capitata_HIv3___RNAseq.g27885.t1,-2.29484126840891
Montipora_capitata_HIv3___RNAseq.g11865.t1,1.13959261463883
Montipora_capitata_HIv3___TS.g24757.t1,-0.845560508337709
Montipora_capitata_HIv3___TS.g25896.t1,2.29337648501355
Montipora_capitata_HIv3___RNAseq.g34912.t1b,0.838177524851166
Montipora_capitata_HIv3___RNAseq.g20300.t1a,-0.993894447548123
Montipora_capitata_HIv3___RNAseq.g36036.t1,-2.02559383355015
Montipora_capitata_HIv3___RNAseq.g25774.t1,-0.328731951474112
Montipora_capitata_HIv3___RNAseq.g46629.t1,-1.70527624775015
Montipora_capitata_HIv3___RNAseq.g3908.t1,-1.97791121861677
Montipora_capitata_HIv3___RNAseq.g23582.t1,0.229525231649861
Montipora_capitata_HIv3___RNAseq.g40540.t1,-0.912083104115004
Montipora_capitata_HIv3___TS.g39447.t1,1.13350106891626
Montipora_capitata_HIv3___RNAseq.g27361.t1,1.01153755200956
Montipora_capitata_HIv3___RNAseq.g47936.t1,-1.16966192125508
Montipora_capitata_HIv3___RNAseq.g37270.t1,-0.727354083107585
Montipora_capitata_HIv3___TS.g26841.t1,-0.942028359332986
Montipora_capitata_HIv3___TS.g26956.t1,-1.19004760862817
Montipora_capitata_HIv3___TS.g13404.t1,-1.92599552191441
Montipora_capitata_HIv3___RNAseq.7193_t,-2.31219347886898
Montipora_capitata_HIv3___RNAseq.g42148.t3,1.74089980921238
Montipora_capitata_HIv3___TS.g33484.t1,2.47843637977798
Montipora_capitata_HIv3___TS.g7993.t2,0.524667459336611
Montipora_capitata_HIv3___TS.g47413.t1,-0.769802954853867
Montipora_capitata_HIv3___RNAseq.g44220.t1,-0.807169689007733
Montipora_capitata_HIv3___RNAseq.g15588.t1,-1.2382294110307
Montipora_capitata_HIv3___RNAseq.g20771.t1,-1.08882139639483
Montipora_capitata_HIv3___TS.g47867.t1,-1.1874529138154
Montipora_capitata_HIv3___RNAseq.g25583.t1,-0.89842962752968
Montipora_capitata_HIv3___TS.g20801.t3,-0.276538149574482
Montipora_capitata_HIv3___RNAseq.g12936.t1,-1.5430316881847
Montipora_capitata_HIv3___RNAseq.g13085.t1,-0.775904992604718
Montipora_capitata_HIv3___RNAseq.g45674.t1,1.15727636792773
Montipora_capitata_HIv3___RNAseq.g37214.t2,-0.921435007424544
Montipora_capitata_HIv3___TS.g25366.t1,-0.786004273461169
Montipora_capitata_HIv3___TS.g28248.t1,2.56840637781019
Montipora_capitata_HIv3___TS.g5439.t1a,0.754180675780988
Montipora_capitata_HIv3___RNAseq.g47107.t1,1.05786893206886
Montipora_capitata_HIv3___TS.g5372.t1,-0.242611922582013
Montipora_capitata_HIv3___RNAseq.g41552.t1,-0.345107148126211
Montipora_capitata_HIv3___TS.g46357.t1,0.532264741383543
Montipora_capitata_HIv3___RNAseq.g9252.t1,-0.396985997791176
Montipora_capitata_HIv3___RNAseq.g22071.t1,0.684594956002296
Montipora_capitata_HIv3___RNAseq.g39396.t1,-1.18668306086698
Montipora_capitata_HIv3___RNAseq.g39583.t1,0.461034502719561
Montipora_capitata_HIv3___RNAseq.g24409.t1,0.525934920268262
Montipora_capitata_HIv3___RNAseq.g36459.t1,0.491893595572457
Montipora_capitata_HIv3___RNAseq.g25206.t1,0.375192960843999
Montipora_capitata_HIv3___RNAseq.g44698.t1,-0.873255933193721
Montipora_capitata_HIv3___RNAseq.g439.t1,0.604164463899904
Montipora_capitata_HIv3___RNAseq.g49702.t1,0.885372106995139
Montipora_capitata_HIv3___RNAseq.g20387.t1,-0.404388903725471
Montipora_capitata_HIv3___RNAseq.g10741.t1,-1.0949123916073
Montipora_capitata_HIv3___RNAseq.g46849.t1,0.276244080936717
Montipora_capitata_HIv3___RNAseq.g35518.t1,-0.63402146655598
Montipora_capitata_HIv3___RNAseq.g24087.t1,-3.05990235042681
Montipora_capitata_HIv3___RNAseq.g27093.t1,-0.560952191756254
Montipora_capitata_HIv3___TS.g44811.t1,-0.665523306809767
Montipora_capitata_HIv3___TS.g7124.t2a,0.33495559731553
Montipora_capitata_HIv3___RNAseq.g37071.t1,-0.24180834903941
Montipora_capitata_HIv3___RNAseq.g12129.t1,1.0468347569111
Montipora_capitata_HIv3___RNAseq.g45236.t1b,2.22213671791442
Montipora_capitata_HIv3___TS.g25534.t2,-2.29890176384062
Montipora_capitata_HIv3___RNAseq.g7398.t1,0.784806531766777
Montipora_capitata_HIv3___RNAseq.g34942.t1,0.407989917709186
Montipora_capitata_HIv3___TS.g13525.t1b,1.80592520395063
Montipora_capitata_HIv3___RNAseq.g43644.t1,-1.57135728439239
Montipora_capitata_HIv3___RNAseq.g13417.t1,-1.00246052716396
Montipora_capitata_HIv3___RNAseq.g22872.t1,1.24317569433162
Montipora_capitata_HIv3___RNAseq.g6978.t1,-1.52665155963571
Montipora_capitata_HIv3___TS.g44262.t1,0.839321381436119
Montipora_capitata_HIv3___RNAseq.g19765.t1,-1.43870075283385
Montipora_capitata_HIv3___RNAseq.g20478.t1,0.365623307119163
Montipora_capitata_HIv3___RNAseq.g18633.t1,0.340842829665641
Montipora_capitata_HIv3___RNAseq.g44905.t1,1.45842585401994
Montipora_capitata_HIv3___RNAseq.g41945.t1a,-0.806259543351104
Montipora_capitata_HIv3___RNAseq.g48475.t1,-0.71408265795347
Montipora_capitata_HIv3___TS.g4511.t1,-0.701044657984451
Montipora_capitata_HIv3___RNAseq.g37576.t1,-0.491614273938172
Montipora_capitata_HIv3___RNAseq.g38805.t2,2.72174577539194
Montipora_capitata_HIv3___RNAseq.g20294.t1,0.558100665156175
Montipora_capitata_HIv3___RNAseq.g26480.t1,-1.26208701392511
Montipora_capitata_HIv3___TS.g17089.t2b,-0.280480226036803
Montipora_capitata_HIv3___RNAseq.g33157.t1,0.513721822070176
Montipora_capitata_HIv3___RNAseq.g33914.t1,1.44089111351311
Montipora_capitata_HIv3___RNAseq.g8902.t1,0.409892710556498
Montipora_capitata_HIv3___RNAseq.g8782.t1,-0.678137928358392
Montipora_capitata_HIv3___TS.g4199.t3,-0.701712795667966
Montipora_capitata_HIv3___TS.g4397.t1,-1.24812445491949
Montipora_capitata_HIv3___RNAseq.g37575.t1,-0.959138039046118
Montipora_capitata_HIv3___RNAseq.g39048.t1,4.47161194002001
Montipora_capitata_HIv3___RNAseq.g20667.t1,0.95402155338399
Montipora_capitata_HIv3___RNAseq.g36237.t1,0.763752362516115
Montipora_capitata_HIv3___RNAseq.g12691.t1,-0.40479770239059
Montipora_capitata_HIv3___RNAseq.g29985.t1,0.360917451225706
Montipora_capitata_HIv3___TS.g7457.t1b,0.303528103111048
Montipora_capitata_HIv3___RNAseq.g2804.t1,0.601929031117874
Montipora_capitata_HIv3___RNAseq.g3266.t1,0.322238931063292
Montipora_capitata_HIv3___RNAseq.g37104.t1,-0.267474848807636
Montipora_capitata_HIv3___TS.g24721.t1,1.21487180160057
Montipora_capitata_HIv3___RNAseq.g5539.t1,-0.643529319284073
Montipora_capitata_HIv3___RNAseq.g26641.t1,-0.636031712050785
Montipora_capitata_HIv3___RNAseq.g408.t1,-1.54531846161146
Montipora_capitata_HIv3___RNAseq.g1166.t1,-0.641187319953294
Montipora_capitata_HIv3___RNAseq.g2040.t1,3.12563739609598
Montipora_capitata_HIv3___TS.g48046.t2a,0.969453314051834
Montipora_capitata_HIv3___RNAseq.g42291.t1,0.950127786391524
Montipora_capitata_HIv3___RNAseq.g44176.t1,-0.292273690319202
Montipora_capitata_HIv3___RNAseq.g49246.t1,-1.54443568643372
Montipora_capitata_HIv3___RNAseq.g22795.t1,0.657291220550985
Montipora_capitata_HIv3___RNAseq.g35420.t1,-1.98573404140317
Montipora_capitata_HIv3___RNAseq.g6967.t1,0.589312731646887
Montipora_capitata_HIv3___RNAseq.g26732.t1,-0.971079986548728
Montipora_capitata_HIv3___RNAseq.g42141.t1,-1.99963407569358
Montipora_capitata_HIv3___RNAseq.g3856.t1,-0.675103720046933
Montipora_capitata_HIv3___RNAseq.g49219.t1,-0.376901752163218
Montipora_capitata_HIv3___RNAseq.g26484.t1,0.426371616069721
Montipora_capitata_HIv3___TS.g11342.t1b,-2.03667565232112
Montipora_capitata_HIv3___RNAseq.21580_t,0.395430703742411
Montipora_capitata_HIv3___RNAseq.g47634.t1,0.541365079456268
Montipora_capitata_HIv3___TS.g3320.t1a,1.28010569149438
Montipora_capitata_HIv3___RNAseq.g30230.t1,-2.18808756596767
Montipora_capitata_HIv3___RNAseq.g6253.t1,0.465537707111764
Montipora_capitata_HIv3___RNAseq.g39558.t1,-1.72608314597775
Montipora_capitata_HIv3___RNAseq.g20755.t1,-0.821317232581597
Montipora_capitata_HIv3___RNAseq.g21587.t1,-0.345299623589446
Montipora_capitata_HIv3___RNAseq.g21610.t1,1.00712560690376
Montipora_capitata_HIv3___TS.g35314.t1,3.76950780721207
Montipora_capitata_HIv3___RNAseq.g5388.t1a,-1.14874165055707
Montipora_capitata_HIv3___RNAseq.g45490.t1,0.301081742282483
Montipora_capitata_HIv3___RNAseq.g8890.t1,-0.591574709287147
Montipora_capitata_HIv3___RNAseq.g41012.t2,1.32988995099912
Montipora_capitata_HIv3___RNAseq.g12317.t1,2.32344787414282
Montipora_capitata_HIv3___RNAseq.g12666.t1,0.334989819238709
Montipora_capitata_HIv3___RNAseq.g24340.t1,-0.426429067019298
Montipora_capitata_HIv3___RNAseq.18883_t,0.612002293953972
Montipora_capitata_HIv3___RNAseq.g22809.t1,-1.15960922263953
Montipora_capitata_HIv3___RNAseq.g35068.t1,0.760102746563829
Montipora_capitata_HIv3___RNAseq.g36894.t1,-0.354718685319668
Montipora_capitata_HIv3___RNAseq.g28233.t1,0.386784725678089
Montipora_capitata_HIv3___RNAseq.g29504.t1,-0.448933540197229
Montipora_capitata_HIv3___RNAseq.18806_t,-0.951360273958256
Montipora_capitata_HIv3___RNAseq.g6829.t1,0.514434378635706
Montipora_capitata_HIv3___RNAseq.g30186.t1,0.306665979426817
Montipora_capitata_HIv3___RNAseq.g30678.t1a,-1.1359521859532
Montipora_capitata_HIv3___RNAseq.g31015.t1,0.719795714760124
Montipora_capitata_HIv3___TS.g17973.t1,1.2868211275618
Montipora_capitata_HIv3___TS.g18950.t1,1.6666161082378
Montipora_capitata_HIv3___RNAseq.g24447.t1,-0.437882067901664
Montipora_capitata_HIv3___TS.g11550.t1,1.5763537871865
Montipora_capitata_HIv3___RNAseq.g16702.t1,0.550552868358546
Montipora_capitata_HIv3___RNAseq.g18183.t1,0.589051243679705
Montipora_capitata_HIv3___RNAseq.g664.t1,0.487145522658736
Montipora_capitata_HIv3___RNAseq.g822.t2,3.38894246009732
Montipora_capitata_HIv3___RNAseq.g3285.t1,0.354302212471327
Montipora_capitata_HIv3___RNAseq.g8918.t1,0.54336732664279
Montipora_capitata_HIv3___RNAseq.g9194.t1,-1.20347740954314
Montipora_capitata_HIv3___RNAseq.g10943.t1,-0.850465683327667
